# Time          1.7500E+00
# Units: Mol/kgw
    Distance           H+               Na+              K+               Ca++             Mg++             Al+++            Fe+++            Fe++             Li7+             Li6+             SiO2(aq)         CO2(aq)          O2(aq)           Cl-          
    5.0000000E-02   -5.3616515E-05    2.9507747E-05    7.9023356E-06    3.1198105E-05    1.3282150E-05    6.4299326E-08    8.8290590E-17    6.3446740E-08    3.3119705E-08    2.6587812E-09    1.9573355E-05    5.9216375E-04    2.9000070E-04    7.3109648E-05
    1.5000000E-01   -6.0678539E-05    3.3223041E-05    8.9643305E-06    3.4851951E-05    1.4953747E-05    5.4832380E-08    9.8539467E-17    1.3570605E-07    3.7185966E-08    2.9808772E-09    2.2699675E-05    6.6090282E-04    3.2366433E-04    8.1596303E-05
    2.5000000E-01   -6.2458174E-05    3.3988821E-05    9.2442554E-06    3.5354868E-05    1.5297663E-05    5.0188881E-08    9.9860394E-17    2.0925549E-07    3.8020697E-08    3.0436358E-09    2.3960956E-05    6.6976226E-04    3.2800307E-04    8.2690107E-05
    3.5000000E-01   -6.3534564E-05    3.4361218E-05    9.4198737E-06    3.5437123E-05    1.5464558E-05    4.6408660E-08    9.9989267E-17    2.8310196E-07    3.8427479E-08    3.0723858E-09    2.4974536E-05    6.7062661E-04    3.2842636E-04    8.2796820E-05
    4.5000000E-01   -6.4543868E-05    3.4695092E-05    9.5853133E-06    3.5477602E-05    1.5614173E-05    4.3026560E-08    9.9999564E-17    3.5714244E-07    3.8796137E-08    3.0984209E-09    2.5965399E-05    6.7069567E-04    3.2846018E-04    8.2805347E-05
    5.5000000E-01   -6.5550609E-05    3.5026477E-05    9.7501347E-06    3.5514771E-05    1.5762731E-05    3.9965120E-08    1.0000027E-16    4.3136861E-07    3.9166090E-08    3.1248719E-09    2.6956382E-05    6.7070040E-04    3.2846250E-04    8.2805931E-05
    6.5000000E-01   -6.6559979E-05    3.5358329E-05    9.9151218E-06    3.5551783E-05    1.5911560E-05    3.7185003E-08    1.0000031E-16    5.0578018E-07    3.9540381E-08    3.1519496E-09    2.7949327E-05    6.7070068E-04    3.2846264E-04    8.2805966E-05
    7.5000000E-01   -6.7572256E-05    3.5690853E-05    1.0080330E-05    3.5588858E-05    1.6060755E-05    3.4654203E-08    1.0000031E-16    5.8037746E-07    3.9919055E-08    3.1796280E-09    2.8944337E-05    6.7070070E-04    3.2846265E-04    8.2805968E-05
    8.5000000E-01   -6.8587383E-05    3.6024064E-05    1.0245762E-05    3.5626008E-05    1.6210322E-05    3.2345157E-08    1.0000031E-16    6.5516078E-07    4.0301971E-08    3.2078692E-09    2.9941393E-05    6.7070070E-04    3.2846265E-04    8.2805968E-05
    9.5000000E-01   -6.9605293E-05    3.6357963E-05    1.0411418E-05    3.5663235E-05    1.6360261E-05    3.0233946E-08    1.0000031E-16    7.3013043E-07    4.0688997E-08    3.2366391E-09    3.0940476E-05    6.7070070E-04    3.2846265E-04    8.2805968E-05
    1.0500000E+00   -7.0625926E-05    3.6692551E-05    1.0577300E-05    3.5700539E-05    1.6510573E-05    2.8299731E-08    1.0000031E-16    8.0528673E-07    4.1080016E-08    3.2659075E-09    3.1941566E-05    6.7070070E-04    3.2846265E-04    8.2805968E-05
    1.1500000E+00   -7.1649231E-05    3.7027829E-05    1.0743408E-05    3.5737919E-05    1.6661260E-05    2.6524288E-08    1.0000031E-16    8.8062996E-07    4.1474930E-08    3.2956477E-09    3.2944649E-05    6.7070070E-04    3.2846265E-04    8.2805968E-05
    1.2500000E+00   -7.2675162E-05    3.7363799E-05    1.0909740E-05    3.5775377E-05    1.6812321E-05    2.4891628E-08    1.0000031E-16    9.5616042E-07    4.1873651E-08    3.3258362E-09    3.3949710E-05    6.7070070E-04    3.2846265E-04    8.2805968E-05
    1.3500000E+00   -7.3703681E-05    3.7700460E-05    1.1076299E-05    3.5812912E-05    1.6963757E-05    2.3387679E-08    1.0000031E-16    1.0318784E-06    4.2276104E-08    3.3564521E-09    3.4956737E-05    6.7070070E-04    3.2846265E-04    8.2805968E-05
    1.4500000E+00   -7.4734753E-05    3.8037815E-05    1.1243084E-05    3.5850524E-05    1.7115568E-05    2.2000018E-08    1.0000031E-16    1.1077841E-06    4.2682222E-08    3.3874769E-09    3.5965721E-05    6.7070070E-04    3.2846265E-04    8.2805968E-05
    1.5500000E+00   -7.5768347E-05    3.8375863E-05    1.1410095E-05    3.5888213E-05    1.7267756E-05    2.0717646E-08    1.0000031E-16    1.1838779E-06    4.3091949E-08    3.4188942E-09    3.6976652E-05    6.7070070E-04    3.2846265E-04    8.2805968E-05
    1.6500000E+00   -7.6804438E-05    3.8714605E-05    1.1577333E-05    3.5925980E-05    1.7420320E-05    1.9530798E-08    1.0000031E-16    1.2601599E-06    4.3505233E-08    3.4506894E-09    3.7989524E-05    6.7070070E-04    3.2846265E-04    8.2805968E-05
    1.7500000E+00   -7.7843002E-05    3.9054043E-05    1.1744797E-05    3.5963825E-05    1.7573261E-05    1.8430784E-08    1.0000031E-16    1.3366305E-06    4.3922031E-08    3.4828494E-09    3.9004333E-05    6.7070070E-04    3.2846265E-04    8.2805968E-05
    1.8500000E+00   -7.8884017E-05    3.9394177E-05    1.1912488E-05    3.6001747E-05    1.7726580E-05    1.7409851E-08    1.0000031E-16    1.4132900E-06    4.4342302E-08    3.5153627E-09    4.0021072E-05    6.7070070E-04    3.2846265E-04    8.2805968E-05
