 TITLE = "Isotope ratios" 
    Distance        Li7+            
    5.0000000E-02   -9.5801951E+00
    1.5000000E-01   -1.1084949E+01
    2.5000000E-01   -1.2267525E+01
    3.5000000E-01   -1.3439433E+01
    4.5000000E-01   -1.4567392E+01
    5.5000000E-01   -1.5606207E+01
    6.5000000E-01   -1.6541836E+01
    7.5000000E-01   -1.7378224E+01
    8.5000000E-01   -1.8124653E+01
    9.5000000E-01   -1.8790811E+01
    1.0500000E+00   -1.9385564E+01
    1.1500000E+00   -1.9916806E+01
    1.2500000E+00   -2.0391525E+01
    1.3500000E+00   -2.0815906E+01
    1.4500000E+00   -2.1195429E+01
    1.5500000E+00   -2.1534949E+01
    1.6500000E+00   -2.1838773E+01
    1.7500000E+00   -2.2110720E+01
    1.8500000E+00   -2.2354185E+01
    1.9500000E+00   -2.2572181E+01
    2.0500000E+00   -2.2767390E+01
    2.1500000E+00   -2.2942196E+01
    2.2500000E+00   -2.3098723E+01
    2.3500000E+00   -2.3238864E+01
    2.4500000E+00   -2.3364304E+01
    2.5500000E+00   -2.3476549E+01
    2.6500000E+00   -2.3576942E+01
    2.7500000E+00   -2.3666684E+01
    2.8500000E+00   -2.3746846E+01
    2.9500000E+00   -2.3818388E+01
    3.0500000E+00   -2.3882169E+01
    3.1500000E+00   -2.3938958E+01
    3.2500000E+00   -2.3989444E+01
    3.3500000E+00   -2.4034246E+01
    3.4500000E+00   -2.4073916E+01
    3.5500000E+00   -2.4108955E+01
    3.6500000E+00   -2.4139808E+01
    3.7500000E+00   -2.4166878E+01
    3.8500000E+00   -2.4190526E+01
    3.9500000E+00   -2.4211078E+01
    4.0500000E+00   -2.4228827E+01
    4.1500000E+00   -2.4244037E+01
    4.2500000E+00   -2.4256946E+01
    4.3500000E+00   -2.4267769E+01
    4.4500000E+00   -2.4276700E+01
    4.5500000E+00   -2.4283913E+01
    4.6500000E+00   -2.4289568E+01
    4.7500000E+00   -2.4293806E+01
    4.8500000E+00   -2.4296758E+01
    4.9500000E+00   -2.4298540E+01
    5.0500000E+00   -2.4299259E+01
    5.1500000E+00   -2.4299010E+01
    5.2500000E+00   -2.4297881E+01
    5.3500000E+00   -2.4295949E+01
    5.4500000E+00   -2.4293288E+01
    5.5500000E+00   -2.4289962E+01
    5.6500000E+00   -2.4286030E+01
    5.7500000E+00   -2.4281546E+01
    5.8500000E+00   -2.4276558E+01
    5.9500000E+00   -2.4271111E+01
    6.0500000E+00   -2.4265246E+01
    6.1500000E+00   -2.4258998E+01
    6.2500000E+00   -2.4252401E+01
    6.3500000E+00   -2.4245486E+01
    6.4500000E+00   -2.4238280E+01
    6.5500000E+00   -2.4230809E+01
    6.6500000E+00   -2.4223096E+01
    6.7500000E+00   -2.4215162E+01
    6.8500000E+00   -2.4207025E+01
    6.9500000E+00   -2.4198704E+01
    7.0500000E+00   -2.4190214E+01
    7.1500000E+00   -2.4181570E+01
    7.2500000E+00   -2.4172786E+01
    7.3500000E+00   -2.4163873E+01
    7.4500000E+00   -2.4154842E+01
    7.5500000E+00   -2.4145704E+01
    7.6500000E+00   -2.4136468E+01
    7.7500000E+00   -2.4127142E+01
    7.8500000E+00   -2.4117734E+01
    7.9500000E+00   -2.4108251E+01
    8.0500000E+00   -2.4098700E+01
    8.1500000E+00   -2.4089086E+01
    8.2500000E+00   -2.4079415E+01
    8.3500000E+00   -2.4069692E+01
    8.4500000E+00   -2.4059921E+01
    8.5500000E+00   -2.4050105E+01
    8.6500000E+00   -2.4040250E+01
    8.7500000E+00   -2.4030358E+01
    8.8500000E+00   -2.4020432E+01
    8.9500000E+00   -2.4010476E+01
    9.0500000E+00   -2.4000490E+01
    9.1500000E+00   -2.3990479E+01
    9.2500000E+00   -2.3980443E+01
    9.3500000E+00   -2.3970386E+01
    9.4500000E+00   -2.3960307E+01
    9.5500000E+00   -2.3950210E+01
    9.6500000E+00   -2.3940094E+01
    9.7500000E+00   -2.3929962E+01
    9.8500000E+00   -2.3919814E+01
    9.9500000E+00   -2.3909652E+01
    1.0050000E+01   -2.3899476E+01
    1.0150000E+01   -2.3889286E+01
    1.0250000E+01   -2.3879084E+01
    1.0350000E+01   -2.3868870E+01
    1.0450000E+01   -2.3858644E+01
    1.0550000E+01   -2.3848407E+01
    1.0650000E+01   -2.3838158E+01
    1.0750000E+01   -2.3827899E+01
    1.0850000E+01   -2.3817628E+01
    1.0950000E+01   -2.3807347E+01
    1.1050000E+01   -2.3797055E+01
    1.1150000E+01   -2.3786752E+01
    1.1250000E+01   -2.3776439E+01
    1.1350000E+01   -2.3766113E+01
    1.1450000E+01   -2.3755777E+01
    1.1550000E+01   -2.3745429E+01
    1.1650000E+01   -2.3735069E+01
    1.1750000E+01   -2.3724697E+01
    1.1850000E+01   -2.3714312E+01
    1.1950000E+01   -2.3703914E+01
    1.2050000E+01   -2.3693503E+01
    1.2150000E+01   -2.3683077E+01
    1.2250000E+01   -2.3672637E+01
    1.2350000E+01   -2.3662183E+01
    1.2450000E+01   -2.3651712E+01
    1.2550000E+01   -2.3641226E+01
    1.2650000E+01   -2.3630723E+01
    1.2750000E+01   -2.3620202E+01
    1.2850000E+01   -2.3609663E+01
    1.2950000E+01   -2.3599106E+01
    1.3050000E+01   -2.3588529E+01
    1.3150000E+01   -2.3577932E+01
    1.3250000E+01   -2.3567314E+01
    1.3350000E+01   -2.3556675E+01
    1.3450000E+01   -2.3546013E+01
    1.3550000E+01   -2.3535327E+01
    1.3650000E+01   -2.3524618E+01
    1.3750000E+01   -2.3513883E+01
    1.3850000E+01   -2.3503123E+01
    1.3950000E+01   -2.3492335E+01
    1.4050000E+01   -2.3481520E+01
    1.4150000E+01   -2.3470677E+01
    1.4250000E+01   -2.3459803E+01
    1.4350000E+01   -2.3448899E+01
    1.4450000E+01   -2.3437963E+01
    1.4550000E+01   -2.3426995E+01
    1.4650000E+01   -2.3415993E+01
    1.4750000E+01   -2.3404956E+01
    1.4850000E+01   -2.3393883E+01
    1.4950000E+01   -2.3382773E+01
    1.5050000E+01   -2.3371624E+01
    1.5150000E+01   -2.3360437E+01
    1.5250000E+01   -2.3349209E+01
    1.5350000E+01   -2.3337939E+01
    1.5450000E+01   -2.3326626E+01
    1.5550000E+01   -2.3315269E+01
    1.5650000E+01   -2.3303866E+01
    1.5750000E+01   -2.3292416E+01
    1.5850000E+01   -2.3280918E+01
    1.5950000E+01   -2.3269371E+01
    1.6050000E+01   -2.3257772E+01
    1.6150000E+01   -2.3246121E+01
    1.6250000E+01   -2.3234416E+01
    1.6350000E+01   -2.3222655E+01
    1.6450000E+01   -2.3210837E+01
    1.6550000E+01   -2.3198961E+01
    1.6650000E+01   -2.3187024E+01
    1.6750000E+01   -2.3175026E+01
    1.6850000E+01   -2.3162964E+01
    1.6950000E+01   -2.3150836E+01
    1.7050000E+01   -2.3138641E+01
    1.7150000E+01   -2.3126376E+01
    1.7250000E+01   -2.3114040E+01
    1.7350000E+01   -2.3101631E+01
    1.7450000E+01   -2.3089147E+01
    1.7550000E+01   -2.3076585E+01
    1.7650000E+01   -2.3063943E+01
    1.7750000E+01   -2.3051218E+01
    1.7850000E+01   -2.3038409E+01
    1.7950000E+01   -2.3025512E+01
    1.8050000E+01   -2.3012524E+01
    1.8150000E+01   -2.2999442E+01
    1.8250000E+01   -2.2986263E+01
    1.8350000E+01   -2.2972983E+01
    1.8450000E+01   -2.2959598E+01
    1.8550000E+01   -2.2946103E+01
    1.8650000E+01   -2.2932495E+01
    1.8750000E+01   -2.2918766E+01
    1.8850000E+01   -2.2904910E+01
    1.8950000E+01   -2.2890921E+01
    1.9050000E+01   -2.2876788E+01
    1.9150000E+01   -2.2862500E+01
    1.9250000E+01   -2.2848043E+01
    1.9350000E+01   -2.2833398E+01
    1.9450000E+01   -2.2818541E+01
    1.9550000E+01   -2.2803434E+01
    1.9650000E+01   -2.2788023E+01
    1.9750000E+01   -2.2772211E+01
    1.9850000E+01   -2.2755768E+01
    1.9950000E+01   -2.2731720E+01
