 TITLE = "Isotope ratios" 
    Distance        Li7+            
    5.0000000E-02   -1.0232634E+01
    1.5000000E-01   -1.1735199E+01
    2.5000000E-01   -1.3094213E+01
    3.5000000E-01   -1.4306918E+01
    4.5000000E-01   -1.5386933E+01
    5.5000000E-01   -1.6349103E+01
    6.5000000E-01   -1.7206743E+01
    7.5000000E-01   -1.7971617E+01
    8.5000000E-01   -1.8654110E+01
    9.5000000E-01   -1.9263395E+01
    1.0500000E+00   -1.9807580E+01
    1.1500000E+00   -2.0293836E+01
    1.2500000E+00   -2.0728508E+01
    1.3500000E+00   -2.1117217E+01
    1.4500000E+00   -2.1464942E+01
    1.5500000E+00   -2.1776098E+01
    1.6500000E+00   -2.2054604E+01
    1.7500000E+00   -2.2303937E+01
    1.8500000E+00   -2.2527189E+01
    1.9500000E+00   -2.2727107E+01
    2.0500000E+00   -2.2906135E+01
    2.1500000E+00   -2.3066451E+01
    2.2500000E+00   -2.3209992E+01
    2.3500000E+00   -2.3338488E+01
    2.4500000E+00   -2.3453479E+01
    2.5500000E+00   -2.3556342E+01
    2.6500000E+00   -2.3648306E+01
    2.7500000E+00   -2.3730470E+01
    2.8500000E+00   -2.3803816E+01
    2.9500000E+00   -2.3869222E+01
    3.0500000E+00   -2.3927478E+01
    3.1500000E+00   -2.3979287E+01
    3.2500000E+00   -2.4025283E+01
    3.3500000E+00   -2.4066034E+01
    3.4500000E+00   -2.4102048E+01
    3.5500000E+00   -2.4133784E+01
    3.6500000E+00   -2.4161652E+01
    3.7500000E+00   -2.4186024E+01
    3.8500000E+00   -2.4207231E+01
    3.9500000E+00   -2.4225573E+01
    4.0500000E+00   -2.4241321E+01
    4.1500000E+00   -2.4254718E+01
    4.2500000E+00   -2.4265984E+01
    4.3500000E+00   -2.4275317E+01
    4.4500000E+00   -2.4282896E+01
    4.5500000E+00   -2.4288882E+01
    4.6500000E+00   -2.4293422E+01
    4.7500000E+00   -2.4296648E+01
    4.8500000E+00   -2.4298679E+01
    4.9500000E+00   -2.4299624E+01
    5.0500000E+00   -2.4299582E+01
    5.1500000E+00   -2.4298640E+01
    5.2500000E+00   -2.4296880E+01
    5.3500000E+00   -2.4294375E+01
    5.4500000E+00   -2.4291191E+01
    5.5500000E+00   -2.4287388E+01
    5.6500000E+00   -2.4283022E+01
    5.7500000E+00   -2.4278142E+01
    5.8500000E+00   -2.4272793E+01
    5.9500000E+00   -2.4267016E+01
    6.0500000E+00   -2.4260850E+01
    6.1500000E+00   -2.4254328E+01
    6.2500000E+00   -2.4247480E+01
    6.3500000E+00   -2.4240337E+01
    6.4500000E+00   -2.4232922E+01
    6.5500000E+00   -2.4225260E+01
    6.6500000E+00   -2.4217373E+01
    6.7500000E+00   -2.4209279E+01
    6.8500000E+00   -2.4200997E+01
    6.9500000E+00   -2.4192543E+01
    7.0500000E+00   -2.4183932E+01
    7.1500000E+00   -2.4175177E+01
    7.2500000E+00   -2.4166291E+01
    7.3500000E+00   -2.4157285E+01
    7.4500000E+00   -2.4148169E+01
    7.5500000E+00   -2.4138954E+01
    7.6500000E+00   -2.4129646E+01
    7.7500000E+00   -2.4120256E+01
    7.8500000E+00   -2.4110788E+01
    7.9500000E+00   -2.4101251E+01
    8.0500000E+00   -2.4091650E+01
    8.1500000E+00   -2.4081991E+01
    8.2500000E+00   -2.4072278E+01
    8.3500000E+00   -2.4062517E+01
    8.4500000E+00   -2.4052711E+01
    8.5500000E+00   -2.4042863E+01
    8.6500000E+00   -2.4032979E+01
    8.7500000E+00   -2.4023060E+01
    8.8500000E+00   -2.4013109E+01
    8.9500000E+00   -2.4003129E+01
    9.0500000E+00   -2.3993123E+01
    9.1500000E+00   -2.3983092E+01
    9.2500000E+00   -2.3973039E+01
    9.3500000E+00   -2.3962964E+01
    9.4500000E+00   -2.3952870E+01
    9.5500000E+00   -2.3942758E+01
    9.6500000E+00   -2.3932629E+01
    9.7500000E+00   -2.3922485E+01
    9.8500000E+00   -2.3912325E+01
    9.9500000E+00   -2.3902152E+01
    1.0050000E+01   -2.3891965E+01
    1.0150000E+01   -2.3881765E+01
    1.0250000E+01   -2.3871553E+01
    1.0350000E+01   -2.3861329E+01
    1.0450000E+01   -2.3851094E+01
    1.0550000E+01   -2.3840848E+01
    1.0650000E+01   -2.3830591E+01
    1.0750000E+01   -2.3820323E+01
    1.0850000E+01   -2.3810044E+01
    1.0950000E+01   -2.3799754E+01
    1.1050000E+01   -2.3789454E+01
    1.1150000E+01   -2.3779142E+01
    1.1250000E+01   -2.3768820E+01
    1.1350000E+01   -2.3758486E+01
    1.1450000E+01   -2.3748140E+01
    1.1550000E+01   -2.3737783E+01
    1.1650000E+01   -2.3727414E+01
    1.1750000E+01   -2.3717032E+01
    1.1850000E+01   -2.3706637E+01
    1.1950000E+01   -2.3696229E+01
    1.2050000E+01   -2.3685807E+01
    1.2150000E+01   -2.3675370E+01
    1.2250000E+01   -2.3664919E+01
    1.2350000E+01   -2.3654453E+01
    1.2450000E+01   -2.3643970E+01
    1.2550000E+01   -2.3633471E+01
    1.2650000E+01   -2.3622955E+01
    1.2750000E+01   -2.3612421E+01
    1.2850000E+01   -2.3601868E+01
    1.2950000E+01   -2.3591296E+01
    1.3050000E+01   -2.3580704E+01
    1.3150000E+01   -2.3570092E+01
    1.3250000E+01   -2.3559458E+01
