# Time          7.0000E+00
    Distance         pH
  6.2500E+00    5.8256E+00
  6.3500E+00    5.8305E+00
  6.4500E+00    5.8353E+00
  6.5500E+00    5.8401E+00
  6.6500E+00    5.8449E+00
  6.7500E+00    5.8496E+00
  6.8500E+00    5.8544E+00
  6.9500E+00    5.8591E+00
  7.0500E+00    5.8638E+00
  7.1500E+00    5.8684E+00
  7.2500E+00    5.8731E+00
  7.3500E+00    5.8777E+00
  7.4500E+00    5.8823E+00
  7.5500E+00    5.8869E+00
  7.6500E+00    5.8915E+00
  7.7500E+00    5.8960E+00
  7.8500E+00    5.9006E+00
  7.9500E+00    5.9051E+00
  8.0500E+00    5.9096E+00
  8.1500E+00    5.9141E+00
  8.2500E+00    5.9185E+00
  8.3500E+00    5.9230E+00
  8.4500E+00    5.9274E+00
  8.5500E+00    5.9318E+00
  8.6500E+00    5.9362E+00
  8.7500E+00    5.9406E+00
  8.8500E+00    5.9450E+00
  8.9500E+00    5.9493E+00
  9.0500E+00    5.9537E+00
  9.1500E+00    5.9580E+00
  9.2500E+00    5.9623E+00
  9.3500E+00    5.9666E+00
  9.4500E+00    5.9709E+00
  9.5500E+00    5.9752E+00
  9.6500E+00    5.9794E+00
  9.7500E+00    5.9837E+00
  9.8500E+00    5.9879E+00
  9.9500E+00    5.9921E+00
  1.0050E+01    5.9963E+00
  1.0150E+01    6.0005E+00
  1.0250E+01    6.0047E+00
  1.0350E+01    6.0089E+00
  1.0450E+01    6.0130E+00
  1.0550E+01    6.0172E+00
  1.0650E+01    6.0213E+00
  1.0750E+01    6.0254E+00
  1.0850E+01    6.0296E+00
  1.0950E+01    6.0337E+00
  1.1050E+01    6.0378E+00
  1.1150E+01    6.0418E+00
  1.1250E+01    6.0459E+00
  1.1350E+01    6.0500E+00
  1.1450E+01    6.0540E+00
  1.1550E+01    6.0581E+00
  1.1650E+01    6.0621E+00
  1.1750E+01    6.0661E+00
  1.1850E+01    6.0702E+00
  1.1950E+01    6.0742E+00
  1.2050E+01    6.0782E+00
  1.2150E+01    6.0822E+00
  1.2250E+01    6.0862E+00
  1.2350E+01    6.0901E+00
  1.2450E+01    6.0941E+00
  1.2550E+01    6.0981E+00
  1.2650E+01    6.1020E+00
  1.2750E+01    6.1060E+00
  1.2850E+01    6.1099E+00
  1.2950E+01    6.1138E+00
  1.3050E+01    6.1178E+00
  1.3150E+01    6.1217E+00
  1.3250E+01    6.1256E+00
  1.3350E+01    6.1295E+00
  1.3450E+01    6.1334E+00
  1.3550E+01    6.1373E+00
  1.3650E+01    6.1412E+00
  1.3750E+01    6.1451E+00
  1.3850E+01    6.1490E+00
  1.3950E+01    6.1528E+00
  1.4050E+01    6.1567E+00
  1.4150E+01    6.1606E+00
  1.4250E+01    6.1644E+00
  1.4350E+01    6.1683E+00
  1.4450E+01    6.1721E+00
  1.4550E+01    6.1760E+00
  1.4650E+01    6.1798E+00
  1.4750E+01    6.1837E+00
  1.4850E+01    6.1875E+00
  1.4950E+01    6.1913E+00
  1.5050E+01    6.1951E+00
  1.5150E+01    6.1990E+00
  1.5250E+01    6.2028E+00
  1.5350E+01    6.2066E+00
  1.5450E+01    6.2104E+00
  1.5550E+01    6.2142E+00
  1.5650E+01    6.2180E+00
  1.5750E+01    6.2218E+00
  1.5850E+01    6.2256E+00
  1.5950E+01    6.2294E+00
  1.6050E+01    6.2332E+00
  1.6150E+01    6.2370E+00
  1.6250E+01    6.2408E+00
  1.6350E+01    6.2445E+00
  1.6450E+01    6.2483E+00
  1.6550E+01    6.2521E+00
  1.6650E+01    6.2559E+00
  1.6750E+01    6.2597E+00
  1.6850E+01    6.2634E+00
  1.6950E+01    6.2672E+00
  1.7050E+01    6.2710E+00
  1.7150E+01    6.2748E+00
  1.7250E+01    6.2785E+00
  1.7350E+01    6.2823E+00
  1.7450E+01    6.2861E+00
  1.7550E+01    6.2898E+00
  1.7650E+01    6.2936E+00
  1.7750E+01    6.2974E+00
  1.7850E+01    6.3011E+00
  1.7950E+01    6.3049E+00
  1.8050E+01    6.3087E+00
  1.8150E+01    6.3124E+00
  1.8250E+01    6.3162E+00
  1.8350E+01    6.3200E+00
  1.8450E+01    6.3237E+00
  1.8550E+01    6.3275E+00
  1.8650E+01    6.3313E+00
  1.8750E+01    6.3350E+00
  1.8850E+01    6.3388E+00
  1.8950E+01    6.3426E+00
  1.9050E+01    6.3463E+00
  1.9150E+01    6.3501E+00
  1.9250E+01    6.3539E+00
  1.9350E+01    6.3577E+00
  1.9450E+01    6.3614E+00
  1.9550E+01    6.3652E+00
  1.9650E+01    6.3690E+00
  1.9750E+01    6.3728E+00
  1.9850E+01    6.3766E+00
  1.9950E+01    6.3789E+00
