# Time          7.0000E+00
# Units: Mol/kgw
    Distance           H+               Na+              K+               Ca++             Mg++             Al+++            Fe+++            Fe++             Li7+             Li6+             SiO2(aq)         CO2(aq)          O2(aq)           Cl-          
    5.0000000E-02   -4.5717505E-05    2.5132134E-05    6.7300252E-06    2.6573871E-05    1.1312587E-05    7.2759212E-08    7.5204694E-17    5.3561135E-08    2.8520449E-08    2.2901800E-09    1.6683966E-05    5.0439683E-04    2.4701855E-04    6.2273780E-05
    1.5000000E-01   -3.1042110E-05    1.6831225E-05    4.5631583E-06    1.7567604E-05    7.5755201E-06    8.8735706E-08    4.9640296E-17    8.9569572E-08    1.9563791E-08    1.5683940E-09    1.1781323E-05    3.3293677E-04    1.6304932E-04    4.1104999E-05
    2.5000000E-01   -2.3571529E-05    1.2580547E-05    3.4617708E-06    1.2921787E-05    5.6618206E-06    9.6638693E-08    3.6442054E-17    1.1598578E-07    1.5008449E-08    1.2011033E-09    9.3544620E-06    2.4441635E-04    1.1969816E-04    3.0176101E-05
    3.5000000E-01   -2.2715985E-05    1.2033041E-05    3.3422643E-06    1.2231349E-05    5.4151481E-06    9.2460334E-08    3.4450898E-17    1.4099023E-07    1.4476952E-08    1.1572276E-09    9.2644344E-06    2.3106169E-04    1.1315798E-04    2.8527310E-05
    4.5000000E-01   -2.5372188E-05    1.3437414E-05    3.7440449E-06    1.3610315E-05    6.0471025E-06    8.3441481E-08    3.8318055E-17    1.6886507E-07    1.6090489E-08    1.2855393E-09    1.0445804E-05    2.5699866E-04    1.2586010E-04    3.1729537E-05
    5.5000000E-01   -2.8806043E-05    1.5261728E-05    4.2612368E-06    1.5421047E-05    6.8680706E-06    7.4782921E-08    4.3403029E-17    2.0051978E-07    1.8187295E-08    1.4525527E-09    1.1935402E-05    2.9110351E-04    1.4256229E-04    3.5940185E-05
    6.5000000E-01   -3.1550312E-05    1.6690358E-05    4.6763229E-06    1.6797448E-05    7.5109123E-06    6.7967042E-08    4.7253514E-17    2.3508044E-07    1.9869267E-08    1.5862065E-09    1.3204747E-05    3.1692865E-04    1.5520966E-04    3.9128607E-05
    7.5000000E-01   -3.3434250E-05    1.7632335E-05    4.9640245E-06    1.7647062E-05    7.9346938E-06    6.2628124E-08    4.9609107E-17    2.7148003E-07    2.1029169E-08    1.6779321E-09    1.4184083E-05    3.3272758E-04    1.6294687E-04    4.1079172E-05
    8.5000000E-01   -3.5090929E-05    1.8441889E-05    5.2181055E-06    1.8348901E-05    8.2988777E-06    5.7999900E-08    5.1543905E-17    3.0943000E-07    2.2053775E-08    1.7587688E-09    1.5095710E-05    3.4570424E-04    1.6930194E-04    4.2681295E-05
    9.5000000E-01   -3.7293352E-05    1.9547666E-05    5.5530694E-06    1.9357336E-05    8.7964118E-06    5.3584710E-08    5.4344169E-17    3.4957806E-07    2.3417700E-08    1.8667625E-09    1.6219612E-05    3.6448558E-04    1.7849973E-04    4.5000074E-05
    1.0500000E+00   -4.0479193E-05    2.1189591E-05    6.0338443E-06    2.0923267E-05    9.5352869E-06    4.9252419E-08    5.8719022E-17    3.9309004E-07    2.5390721E-08    2.0235128E-09    1.7721143E-05    3.9382766E-04    1.9286945E-04    4.8622702E-05
    1.1500000E+00   -4.4615210E-05    2.3345553E-05    6.6557077E-06    2.3018394E-05    1.0505539E-05    4.5085509E-08    6.4586731E-17    4.4107294E-07    2.7953268E-08    2.2274240E-09    1.9597959E-05    4.3318230E-04    2.1214262E-04    5.3481500E-05
    1.2500000E+00   -4.9326396E-05    2.5804789E-05    7.3633435E-06    2.5415242E-05    1.1612287E-05    4.1223633E-08    7.1301997E-17    4.9416137E-07    3.0875178E-08    2.4600327E-09    2.1722330E-05    4.7822149E-04    2.3419969E-04    5.9042124E-05
    1.3500000E+00   -5.4122165E-05    2.8294235E-05    8.0842567E-06    2.7822489E-05    1.2732617E-05    3.7769263E-08    7.8039506E-17    5.5238350E-07    3.3854634E-08    2.6971487E-09    2.3920298E-05    5.2340987E-04    2.5632982E-04    6.4621166E-05
    1.4500000E+00   -5.8584083E-05    3.0582685E-05    8.7565338E-06    2.9995631E-05    1.3762461E-05    3.4751544E-08    8.4107293E-17    6.1525679E-07    3.6633754E-08    2.9181196E-09    2.6039148E-05    5.6410643E-04    2.7626018E-04    6.9645640E-05
