# Time          7.0000E+00
# Units: Bars
    Distance        CO2(g)           O2(g)           
    5.0000000E-02    7.4963391E-03    1.3536656E-01
    1.5000000E-01    4.9200675E-03    8.9350279E-02
    2.5000000E-01    3.5896199E-03    6.5593666E-02
    3.5000000E-01    3.3849951E-03    6.2009647E-02
    4.5000000E-01    3.7675816E-03    6.8970436E-02
    5.5000000E-01    4.2716397E-03    7.8123300E-02
    6.5000000E-01    4.6512037E-03    8.5054138E-02
    7.5000000E-01    4.8802916E-03    8.9294202E-02
    8.5000000E-01    5.0667745E-03    9.2776845E-02
    9.5000000E-01    5.3396460E-03    9.7817338E-02
    1.0500000E+00    5.7698712E-03    1.0569212E-01
    1.1500000E+00    6.3490505E-03    1.1625411E-01
    1.2500000E+00    7.0122828E-03    1.2834179E-01
    1.3500000E+00    7.6766757E-03    1.4046959E-01
    1.4500000E+00    8.2728075E-03    1.5139193E-01
    1.5500000E+00    8.7599035E-03    1.6037556E-01
    1.6500000E+00    9.1263034E-03    1.6720843E-01
    1.7500000E+00    9.3815478E-03    1.7205847E-01
    1.8500000E+00    9.5463060E-03    1.7529347E-01
    1.9500000E+00    9.6440463E-03    1.7733197E-01
    2.0500000E+00    9.6958695E-03    1.7855071E-01
    2.1500000E+00    9.7182748E-03    1.7924442E-01
    2.2500000E+00    9.7229202E-03    1.7962148E-01
    2.3500000E+00    9.7174015E-03    1.7981767E-01
    2.4500000E+00    9.7063389E-03    1.7991561E-01
    2.5500000E+00    9.6923781E-03    1.7996262E-01
    2.6500000E+00    9.6769541E-03    1.7998436E-01
    2.7500000E+00    9.6608073E-03    1.7999407E-01
    2.8500000E+00    9.6443028E-03    1.7999828E-01
    2.9500000E+00    9.6276129E-03    1.8000006E-01
    3.0500000E+00    9.6108162E-03    1.8000081E-01
    3.1500000E+00    9.5939469E-03    1.8000113E-01
    3.2500000E+00    9.5770198E-03    1.8000129E-01
    3.3500000E+00    9.5600409E-03    1.8000138E-01
    3.4500000E+00    9.5430130E-03    1.8000145E-01
    3.5500000E+00    9.5259373E-03    1.8000151E-01
    3.6500000E+00    9.5088143E-03    1.8000156E-01
    3.7500000E+00    9.4916445E-03    1.8000162E-01
    3.8500000E+00    9.4744282E-03    1.8000167E-01
    3.9500000E+00    9.4571657E-03    1.8000173E-01
    4.0500000E+00    9.4398573E-03    1.8000178E-01
    4.1500000E+00    9.4225031E-03    1.8000184E-01
    4.2500000E+00    9.4051035E-03    1.8000189E-01
    4.3500000E+00    9.3876586E-03    1.8000195E-01
    4.4500000E+00    9.3701687E-03    1.8000201E-01
    4.5500000E+00    9.3526339E-03    1.8000206E-01
    4.6500000E+00    9.3350545E-03    1.8000212E-01
    4.7500000E+00    9.3174305E-03    1.8000217E-01
    4.8500000E+00    9.2997623E-03    1.8000223E-01
    4.9500000E+00    9.2820499E-03    1.8000229E-01
    5.0500000E+00    9.2642934E-03    1.8000234E-01
    5.1500000E+00    9.2464931E-03    1.8000240E-01
    5.2500000E+00    9.2286491E-03    1.8000246E-01
    5.3500000E+00    9.2107615E-03    1.8000251E-01
    5.4500000E+00    9.1928304E-03    1.8000257E-01
    5.5500000E+00    9.1748559E-03    1.8000263E-01
    5.6500000E+00    9.1568382E-03    1.8000268E-01
    5.7500000E+00    9.1387774E-03    1.8000274E-01
    5.8500000E+00    9.1206736E-03    1.8000280E-01
    5.9500000E+00    9.1025269E-03    1.8000286E-01
    6.0500000E+00    9.0843373E-03    1.8000291E-01
    6.1500000E+00    9.0661050E-03    1.8000297E-01
    6.2500000E+00    9.0478300E-03    1.8000303E-01
    6.3500000E+00    9.0295124E-03    1.8000309E-01
    6.4500000E+00    9.0111524E-03    1.8000315E-01
    6.5500000E+00    8.9927499E-03    1.8000321E-01
    6.6500000E+00    8.9743051E-03    1.8000326E-01
    6.7500000E+00    8.9558181E-03    1.8000332E-01
    6.8500000E+00    8.9372888E-03    1.8000338E-01
    6.9500000E+00    8.9187173E-03    1.8000344E-01
    7.0500000E+00    8.9001038E-03    1.8000350E-01
    7.1500000E+00    8.8814482E-03    1.8000356E-01
    7.2500000E+00    8.8627506E-03    1.8000362E-01
    7.3500000E+00    8.8440111E-03    1.8000368E-01
    7.4500000E+00    8.8252298E-03    1.8000374E-01
    7.5500000E+00    8.8064065E-03    1.8000380E-01
    7.6500000E+00    8.7875415E-03    1.8000386E-01
    7.7500000E+00    8.7686348E-03    1.8000392E-01
    7.8500000E+00    8.7496863E-03    1.8000398E-01
    7.9500000E+00    8.7306962E-03    1.8000404E-01
    8.0500000E+00    8.7116645E-03    1.8000410E-01
    8.1500000E+00    8.6925911E-03    1.8000416E-01
    8.2500000E+00    8.6734762E-03    1.8000422E-01
    8.3500000E+00    8.6543197E-03    1.8000428E-01
    8.4500000E+00    8.6351218E-03    1.8000434E-01
    8.5500000E+00    8.6158824E-03    1.8000441E-01
    8.6500000E+00    8.5966015E-03    1.8000447E-01
    8.7500000E+00    8.5772792E-03    1.8000453E-01
    8.8500000E+00    8.5579156E-03    1.8000459E-01
    8.9500000E+00    8.5385105E-03    1.8000465E-01
    9.0500000E+00    8.5190641E-03    1.8000471E-01
    9.1500000E+00    8.4995764E-03    1.8000478E-01
