# Time series at grid cell:  63   1   1
  Time(day)                  Na+                    K+                     Ca++                   Mg++                   Al+++                  Fe+++                  Fe++                   SiO2(aq)               CO2(aq)                pH                     Li7+                   Li6+                  
  1.00000E-02                5.60523126276747E-05   1.99920320855832E-05   3.78589859440619E-05   2.53087412043859E-05   2.45880099992844E-09   1.00000313914884E-16   5.20437060228211E-06   8.95857193767887E-05   6.70700700810020E-04   5.87060019426367E+00   6.75889657588182E-08   5.34883826143858E-09
  2.00000E-02                5.60537251625707E-05   1.99927078790875E-05   3.78591434295842E-05   2.53093891764731E-05   2.45850319805654E-09   1.00000313914884E-16   5.20469458832571E-06   8.95899046359054E-05   6.70700700810020E-04   5.87061775875837E+00   6.75911127127480E-08   5.34900828325678E-09
  3.00000E-02                5.60551376973606E-05   1.99933836723793E-05   3.78593009150948E-05   2.53100371485022E-05   2.45820544528000E-09   1.00000313914884E-16   5.20501857434030E-06   8.95940898944335E-05   6.70700700810020E-04   5.87063532282416E+00   6.75932596677473E-08   5.34917830513378E-09
  4.00000E-02                5.60565502320444E-05   1.99940594654585E-05   3.78594584005935E-05   2.53106851204734E-05   2.45790774137369E-09   1.00000313914884E-16   5.20534256032588E-06   8.95982751523732E-05   6.70700700810020E-04   5.87065288646768E+00   6.75954066238149E-08   5.34934832706949E-09
  5.00000E-02                5.60579627666221E-05   1.99947352583252E-05   3.78596158860804E-05   2.53113330923865E-05   2.45761008632551E-09   1.00000313914884E-16   5.20566654628246E-06   8.96024604097242E-05   6.70700700810020E-04   5.87067044968896E+00   6.75975535809507E-08   5.34951834906391E-09
  5.00010E-02                5.60579629076398E-05   1.99947353257917E-05   3.78596159018027E-05   2.53113331570755E-05   2.45761008152712E-09   1.00000313914884E-16   5.20566657862698E-06   8.96024608275764E-05   6.70700700810027E-04   5.87067037617105E+00   6.75975537954560E-08   5.34951836605140E-09
  5.00030E-02                5.60579631896752E-05   1.99947354607247E-05   3.78596159332472E-05   2.53113332864536E-05   2.45761007096162E-09   1.00000313914884E-16   5.20566664331601E-06   8.96024616632797E-05   6.70700700810020E-04   5.87067037967905E+00   6.75975542244603E-08   5.34951840002588E-09
  5.00070E-02                5.60579637537459E-05   1.99947357305906E-05   3.78596159961363E-05   2.53113335452098E-05   2.45761004609356E-09   1.00000313914884E-16   5.20566677269408E-06   8.96024633346826E-05   6.70700700810020E-04   5.87067038670827E+00   6.75975550824437E-08   5.34951846797278E-09
  5.00150E-02                5.60579648818874E-05   1.99947362703225E-05   3.78596161219143E-05   2.53113340627220E-05   2.45760998250112E-09   1.00000313914884E-16   5.20566703145022E-06   8.96024666774744E-05   6.70700700810020E-04   5.87067040076659E+00   6.75975567983165E-08   5.34951860385896E-09
  5.00309E-02                5.60579671381703E-05   1.99947373497863E-05   3.78596163734706E-05   2.53113350977466E-05   2.45760980746326E-09   1.00000313914884E-16   5.20566754896250E-06   8.96024733630100E-05   6.70700700810020E-04   5.87067042888287E+00   6.75975602297401E-08   5.34951887560505E-09
  5.00629E-02                5.60579716507362E-05   1.99947395087139E-05   3.78596168765829E-05   2.53113371677957E-05   2.45760931199068E-09   1.00000313914884E-16   5.20566858398712E-06   8.96024867339357E-05   6.70700700810021E-04   5.87067048511434E+00   6.75975670916065E-08   5.34951941901741E-09
