# Time series at grid cell: 144   1   1
  Time(day)                  Na+                    K+                     Ca++                   Mg++                   Al+++                  Fe+++                  Fe++                   SiO2(aq)               CO2(aq)                pH                     Li7+                   Li6+                  
  1.00000E-02                8.87892778889203E-05   3.51433515370575E-05   4.15088767116203E-05   4.05675402625637E-05   3.73781037059512E-10   1.00000313914961E-16   1.28337701313651E-05   1.85569439850222E-04   6.70700700810516E-04   6.20449213382274E+00   1.25936982753032E-07   9.97471741364118E-09
  2.00000E-02                8.87909236077477E-05   3.51440874362926E-05   4.15090601951506E-05   4.05683168045952E-05   3.73757041274472E-10   1.00000313914961E-16   1.28341584023809E-05   1.85574213709520E-04   6.70700700810516E-04   6.20450654338976E+00   1.25940290318788E-07   9.97497977070346E-09
  3.00000E-02                8.87925693264604E-05   3.51448233336215E-05   4.15092436786680E-05   4.05690933465631E-05   3.73733047855346E-10   1.00000313914961E-16   1.28345466733649E-05   1.85578987564783E-04   6.70700700810516E-04   6.20452095280139E+00   1.25943597896489E-07   9.97524212868170E-09
  4.00000E-02                8.87942150450584E-05   3.51455592290439E-05   4.15094271621726E-05   4.05698698884676E-05   3.73709056793891E-10   1.00000313914961E-16   1.28349349443171E-05   1.85583761416008E-04   6.70700700810516E-04   6.20453536206034E+00   1.25946905486135E-07   9.97550448757600E-09
  5.00000E-02                8.87958607635417E-05   3.51462951225597E-05   4.15096106456644E-05   4.05706464303085E-05   3.73685068089804E-10   1.00000313914961E-16   1.28353232152376E-05   1.85588535263197E-04   6.70700700810516E-04   6.20454977116661E+00   1.25950213087728E-07   9.97576684738648E-09
  5.00010E-02                8.87958609278388E-05   3.51462951960262E-05   4.15096106639821E-05   4.05706465078331E-05   3.73685073913127E-10   1.00000313914961E-16   1.28353232539998E-05   1.85588535739793E-04   6.70700700810529E-04   6.20454969800082E+00   1.25950213417991E-07   9.97576687358319E-09
  5.00030E-02                8.87958612564330E-05   3.51462953429593E-05   4.15096107006176E-05   4.05706466628822E-05   3.73685084387805E-10   1.00000313914961E-16   1.28353233315244E-05   1.85588536692984E-04   6.70700700810516E-04   6.20454970088262E+00   1.25950214078510E-07   9.97576692597597E-09
  5.00070E-02                8.87958619136217E-05   3.51462956368254E-05   4.15096107738885E-05   4.05706469729805E-05   3.73685101272122E-10   1.00000313914961E-16   1.28353234865735E-05   1.85588538599362E-04   6.70700700810516E-04   6.20454970665160E+00   1.25950215399521E-07   9.97576703075926E-09
  5.00150E-02                8.87958632279988E-05   3.51462962245575E-05   4.15096109204303E-05   4.05706475931770E-05   3.73685122596532E-10   1.00000313914961E-16   1.28353237966718E-05   1.85588542412106E-04   6.70700700810516E-04   6.20454971818952E+00   1.25950218041458E-07   9.97576724031900E-09
  5.00309E-02                8.87958658567533E-05   3.51462974000218E-05   4.15096112135138E-05   4.05706488335701E-05   3.73685134394119E-10   1.00000313914961E-16   1.28353244168683E-05   1.85588550037562E-04   6.70700700810515E-04   6.20454974126525E+00   1.25950223325125E-07   9.97576765942155E-09
  5.00629E-02                8.87958711142621E-05   3.51462997509505E-05   4.15096117996810E-05   4.05706513143562E-05   3.73685102573720E-10   1.00000313914961E-16   1.28353256572614E-05   1.85588565288420E-04   6.70700700810517E-04   6.20454978741652E+00   1.25950233892086E-07   9.97576849759627E-09
  5.01268E-02                8.87958816292800E-05   3.51463044528078E-05   4.15096129720152E-05   4.05706562759286E-05   3.73684974753729E-10   1.00000313914961E-16   1.28353281380477E-05   1.85588595790072E-04   6.70700700810519E-04   6.20454987971884E+00   1.25950255025576E-07   9.97577017391047E-09
  5.02546E-02                8.87959026593171E-05   3.51463138565225E-05   4.15096153166838E-05   4.05706661990739E-05   3.73684675658644E-10   1.00000313914961E-16   1.28353330996206E-05   1.85588656793334E-04   6.70700700810529E-04   6.20455006432333E+00   1.25950297292266E-07   9.97577352651538E-09
  5.05101E-02                8.87959447193947E-05   3.51463326639527E-05   4.15096200060209E-05   4.05706860453664E-05   3.73684061397646E-10   1.00000313914961E-16   1.28353430227679E-05   1.85588778799855E-04   6.70700700810570E-04   6.20455043353218E+00   1.25950381825559E-07   9.97578023171784E-09
  5.10213E-02                8.87960288395644E-05   3.51463702788154E-05   4.15096293846957E-05   4.05707257379583E-05   3.73682829763958E-10   1.00000313914961E-16   1.28353628690681E-05   1.85589022812945E-04   6.70700700810734E-04   6.20455117194956E+00   1.25950550892196E-07   9.97579364212678E-09
  5.20436E-02                8.87961970799627E-05   3.51464455085512E-05   4.15096481420465E-05   4.05708051231707E-05   3.73680366204908E-10   1.00000313914961E-16   1.28354025616912E-05   1.85589510839323E-04   6.70700700811389E-04   6.20455264878310E+00   1.25950889025763E-07   9.97582046296767E-09
  5.40882E-02                8.87965335609937E-05   3.51465959680638E-05   4.15096856567541E-05   4.05709638937093E-05   3.73675439142895E-10   1.00000313914961E-16   1.28354819470281E-05   1.85590486892871E-04   6.70700700814009E-04   6.20455560244532E+00   1.25951565294078E-07   9.97587410474187E-09
  5.81773E-02                8.87972065214418E-05   3.51468968859644E-05   4.15097606861247E-05   4.05712814339991E-05   3.73665585336754E-10   1.00000313914961E-16   1.28356407170828E-05   1.85592438992874E-04   6.70700700810517E-04   6.20456150975029E+00   1.25952917828171E-07   9.97598138808315E-09
  6.63557E-02                8.87985524435372E-05   3.51474987211322E-05   4.15099107448913E-05   4.05719165151577E-05   3.73645878905102E-10   1.00000313914961E-16   1.28359582576621E-05   1.85596343195308E-04   6.70700700810515E-04   6.20457332428237E+00   1.25955622907990E-07   9.97619595566794E-09
  7.63557E-02                8.88001981617181E-05   3.51482346096222E-05   4.15100942283494E-05   4.05726930568311E-05   3.73621855685364E-10   1.00000313914961E-16   1.28363465284989E-05   1.85601117031814E-04   6.70700700810516E-04   6.20458774657896E+00   1.25958930540799E-07   9.97645831787105E-09
  8.63557E-02                8.88018438797841E-05   3.51489704962050E-05   4.15102777117947E-05   4.05734695984411E-05   3.73597875441981E-10   1.00000313914961E-16   1.28367347993038E-05   1.85605890864323E-04   6.70700700810516E-04   6.20460215513075E+00   1.25962238185831E-07   9.97672068101296E-09
  9.63557E-02                8.88034895977355E-05   3.51497063808804E-05   4.15104611952273E-05   4.05742461399876E-05   3.73573897661553E-10   1.00000313914961E-16   1.28371230700771E-05   1.85610664692793E-04   6.70700700810516E-04   6.20461656352942E+00   1.25965545842816E-07   9.97698304507155E-09
  1.00000E-01                8.88040893542925E-05   3.51499745624698E-05   4.15105280629379E-05   4.05745291385912E-05   3.73565300302465E-10   1.00000313914961E-16   1.28372645693789E-05   1.85612404440695E-04   6.70700700810516E-04   6.20462176699294E+00   1.25966751270010E-07   9.97707865981199E-09
  1.07289E-01                8.88052888673454E-05   3.51505109246336E-05   4.15106617983524E-05   4.05750951357646E-05   3.73547745958965E-10   1.00000313914961E-16   1.28375475679656E-05   1.85615883933989E-04   6.70700700810515E-04   6.20463229588320E+00   1.25969162128326E-07   9.97726988958240E-09
  1.17289E-01                8.88069345850566E-05   3.51512468053159E-05   4.15108452817582E-05   4.05758716771781E-05   3.73523712665916E-10   1.00000313914961E-16   1.28379358386723E-05   1.85620657753944E-04   6.70700700810515E-04   6.20464672419186E+00   1.25972469809924E-07   9.97753225552674E-09
  1.27289E-01                8.88085803026531E-05   3.51519826840904E-05   4.15110287651511E-05   4.05766482185281E-05   3.73499742012752E-10   1.00000313914961E-16   1.28383241093473E-05   1.85625431569919E-04   6.70700700810515E-04   6.20466113211919E+00   1.25975777503882E-07   9.97779462242107E-09
  1.37289E-01                8.88102260201347E-05   3.51527185609568E-05   4.15112122485313E-05   4.05774247598144E-05   3.73475773873096E-10   1.00000313914961E-16   1.28387123799905E-05   1.85630205381855E-04   6.70700700810515E-04   6.20467553989320E+00   1.25979085209797E-07   9.97805699023245E-09
  1.47289E-01                8.88118717375017E-05   3.51534544359151E-05   4.15113957318986E-05   4.05782013010373E-05   3.73451808088403E-10   1.00000313914961E-16   1.28391006506019E-05   1.85634979189751E-04   6.70700700810516E-04   6.20468994751464E+00   1.25982392927669E-07   9.97831935896088E-09
  1.57289E-01                8.88135174547540E-05   3.51541903089651E-05   4.15115792152532E-05   4.05789778421966E-05   3.73427844657972E-10   1.00000313914961E-16   1.28394889211816E-05   1.85639752993606E-04   6.70700700810517E-04   6.20470435498350E+00   1.25985700657498E-07   9.97858172860646E-09
  1.67289E-01                8.88151631718915E-05   3.51549261801066E-05   4.15117626985950E-05   4.05797543832925E-05   3.73403883581516E-10   1.00000313914961E-16   1.28398771917295E-05   1.85644526793420E-04   6.70700700810516E-04   6.20471876229981E+00   1.25989008399285E-07   9.97884409916925E-09
  1.77289E-01                8.88168088889142E-05   3.51556620493396E-05   4.15119461819239E-05   4.05805309243248E-05   3.73379924858743E-10   1.00000313914961E-16   1.28402654622457E-05   1.85649300589193E-04   6.70700700810515E-04   6.20473316946356E+00   1.25992316153032E-07   9.97910647064939E-09
  1.87289E-01                8.88184546058221E-05   3.51563979166637E-05   4.15121296652402E-05   4.05813074652935E-05   3.73355968489367E-10   1.00000313914961E-16   1.28406537327300E-05   1.85654074380925E-04   6.70700700810515E-04   6.20474757647478E+00   1.25995623918740E-07   9.97936884304694E-09
  1.97289E-01                8.88201003226153E-05   3.51571337820789E-05   4.15123131485436E-05   4.05820840061988E-05   3.73332014473100E-10   1.00000313914961E-16   1.28410420031827E-05   1.85658848168615E-04   6.70700700810515E-04   6.20476198333347E+00   1.25998931696409E-07   9.97963121636200E-09
  2.07289E-01                8.88217460392938E-05   3.51578696455850E-05   4.15124966318342E-05   4.05828605470405E-05   3.73308062809645E-10   1.00000313914961E-16   1.28414302736035E-05   1.85663621952263E-04   6.70700700810515E-04   6.20477639003963E+00   1.26002239486041E-07   9.97989359059463E-09
  2.17289E-01                8.88233917558576E-05   3.51586055071819E-05   4.15126801151120E-05   4.05836370878187E-05   3.73284113498722E-10   1.00000313914961E-16   1.28418185439926E-05   1.85668395731869E-04   6.70700700810515E-04   6.20479079659329E+00   1.26005547287636E-07   9.98015596574498E-09
  2.27289E-01                8.88250374723065E-05   3.51593413668693E-05   4.15128635983770E-05   4.05844136285334E-05   3.73260166540038E-10   1.00000313914961E-16   1.28422068143499E-05   1.85673169507432E-04   6.70700700810515E-04   6.20480520299445E+00   1.26008855101196E-07   9.98041834181309E-09
  2.37289E-01                8.88266831886407E-05   3.51600772246473E-05   4.15130470816292E-05   4.05851901691845E-05   3.73236221933304E-10   1.00000313914961E-16   1.28425950846755E-05   1.85677943278952E-04   6.70700700810515E-04   6.20481960924312E+00   1.26012162926722E-07   9.98068071879908E-09
  2.47289E-01                8.88283289048601E-05   3.51608130805155E-05   4.15132305648686E-05   4.05859667097721E-05   3.73212279678239E-10   1.00000313914961E-16   1.28429833549693E-05   1.85682717046428E-04   6.70700700810514E-04   6.20483401533930E+00   1.26015470764214E-07   9.98094309670305E-09
  2.57289E-01                8.88299746209649E-05   3.51615489344738E-05   4.15134140480953E-05   4.05867432502961E-05   3.73188339774542E-10   1.00000313914961E-16   1.28433716252314E-05   1.85687490809862E-04   6.70700700810515E-04   6.20484842128302E+00   1.26018778613675E-07   9.98120547552509E-09
  2.67289E-01                8.88316203369549E-05   3.51622847865221E-05   4.15135975313091E-05   4.05875197907567E-05   3.73164402221937E-10   1.00000313914961E-16   1.28437598954617E-05   1.85692264569251E-04   6.70700700810515E-04   6.20486282707428E+00   1.26022086475104E-07   9.98146785526526E-09
  2.77289E-01                8.88332660528301E-05   3.51630206366602E-05   4.15137810145102E-05   4.05882963311537E-05   3.73140467020122E-10   1.00000313914961E-16   1.28441481656602E-05   1.85697038324595E-04   6.70700700810516E-04   6.20487723271308E+00   1.26025394348503E-07   9.98173023592368E-09
  2.87289E-01                8.88349117685906E-05   3.51637564848879E-05   4.15139644976985E-05   4.05890728714872E-05   3.73116534168821E-10   1.00000313914961E-16   1.28445364358269E-05   1.85701812075896E-04   6.70700700810516E-04   6.20489163819944E+00   1.26028702233873E-07   9.98199261750043E-09
  2.97289E-01                8.88365574842363E-05   3.51644923312052E-05   4.15141479808739E-05   4.05898494117572E-05   3.73092603667741E-10   1.00000313914961E-16   1.28449247059619E-05   1.85706585823151E-04   6.70700700810516E-04   6.20490604353338E+00   1.26032010131215E-07   9.98225499999562E-09
  3.07289E-01                8.88382031997674E-05   3.51652281756118E-05   4.15143314640366E-05   4.05906259519636E-05   3.73068675516591E-10   1.00000313914961E-16   1.28453129760651E-05   1.85711359566361E-04   6.70700700810517E-04   6.20492044871489E+00   1.26035318040529E-07   9.98251738340931E-09
  3.17289E-01                8.88398489151837E-05   3.51659640181076E-05   4.15145149471865E-05   4.05914024921066E-05   3.73044749715089E-10   1.00000313914961E-16   1.28457012461366E-05   1.85716133305526E-04   6.70700700810516E-04   6.20493485374399E+00   1.26038625961818E-07   9.98277976774160E-09
  3.27289E-01                8.88414946304853E-05   3.51666998586924E-05   4.15146984303235E-05   4.05921790321860E-05   3.73020826262939E-10   1.00000313914961E-16   1.28460895161763E-05   1.85720907040645E-04   6.70700700810516E-04   6.20494925862069E+00   1.26041933895082E-07   9.98304215299260E-09
  3.37289E-01                8.88431403456720E-05   3.51674356973661E-05   4.15148819134479E-05   4.05929555722019E-05   3.72996905159856E-10   1.00000313914961E-16   1.28464777861842E-05   1.85725680771718E-04   6.70700700810517E-04   6.20496366334499E+00   1.26045241840321E-07   9.98330453916239E-09
  3.47289E-01                8.88447860607441E-05   3.51681715341285E-05   4.15150653965594E-05   4.05937321121542E-05   3.72972986405555E-10   1.00000313914961E-16   1.28468660561604E-05   1.85730454498744E-04   6.70700700810516E-04   6.20497806791692E+00   1.26048549797538E-07   9.98356692625109E-09
  3.57289E-01                8.88464317757013E-05   3.51689073689795E-05   4.15152488796581E-05   4.05945086520431E-05   3.72949069999743E-10   1.00000313914961E-16   1.28472543261048E-05   1.85735228221724E-04   6.70700700810516E-04   6.20499247233647E+00   1.26051857766733E-07   9.98382931425876E-09
  3.67289E-01                8.88480774905440E-05   3.51696432019189E-05   4.15154323627440E-05   4.05952851918684E-05   3.72925155942137E-10   1.00000313914961E-16   1.28476425960175E-05   1.85740001940657E-04   6.70700700810515E-04   6.20500687660365E+00   1.26055165747907E-07   9.98409170318549E-09
  3.77289E-01                8.88497232052718E-05   3.51703790329465E-05   4.15156158458171E-05   4.05960617316302E-05   3.72901244232444E-10   1.00000313914961E-16   1.28480308658984E-05   1.85744775655542E-04   6.70700700810515E-04   6.20502128071849E+00   1.26058473741061E-07   9.98435409303139E-09
  3.87289E-01                8.88513689198848E-05   3.51711148620622E-05   4.15157993288774E-05   4.05968382713284E-05   3.72877334870379E-10   1.00000313914961E-16   1.28484191357475E-05   1.85749549366379E-04   6.70700700810515E-04   6.20503568468099E+00   1.26061781746196E-07   9.98461648379652E-09
  3.97289E-01                8.88530146343832E-05   3.51718506892658E-05   4.15159828119250E-05   4.05976148109631E-05   3.72853427855653E-10   1.00000313914961E-16   1.28488074055648E-05   1.85754323073169E-04   6.70700700810515E-04   6.20505008849115E+00   1.26065089763314E-07   9.98487887548102E-09
  4.07289E-01                8.88546603487668E-05   3.51725865145572E-05   4.15161662949597E-05   4.05983913505343E-05   3.72829523187978E-10   1.00000313914961E-16   1.28491956753504E-05   1.85759096775910E-04   6.70700700810515E-04   6.20506449214898E+00   1.26068397792415E-07   9.98514126808495E-09
  4.17289E-01                8.88563060630357E-05   3.51733223379362E-05   4.15163497779817E-05   4.05991678900420E-05   3.72805620867068E-10   1.00000313914961E-16   1.28495839451043E-05   1.85763870474602E-04   6.70700700810516E-04   6.20507889565451E+00   1.26071705833500E-07   9.98540366160841E-09
  4.27289E-01                8.88579517771898E-05   3.51740581594027E-05   4.15165332609909E-05   4.05999444294861E-05   3.72781720892628E-10   1.00000313914961E-16   1.28499722148263E-05   1.85768644169246E-04   6.70700700810515E-04   6.20509329900773E+00   1.26075013886571E-07   9.98566605605148E-09
  4.37289E-01                8.88595974912291E-05   3.51747939789564E-05   4.15167167439873E-05   4.06007209688667E-05   3.72757823264381E-10   1.00000313914961E-16   1.28503604845166E-05   1.85773417859840E-04   6.70700700810515E-04   6.20510770220866E+00   1.26078321951627E-07   9.98592845141427E-09
  4.47289E-01                8.88612432051536E-05   3.51755297965972E-05   4.15169002269709E-05   4.06014975081838E-05   3.72733927982035E-10   1.00000313914961E-16   1.28507487541751E-05   1.85778191546385E-04   6.70700700810515E-04   6.20512210525730E+00   1.26081630028671E-07   9.98619084769686E-09
  4.57289E-01                8.88628889189633E-05   3.51762656123250E-05   4.15170837099417E-05   4.06022740474372E-05   3.72710035045301E-10   1.00000313914961E-16   1.28511370238019E-05   1.85782965228879E-04   6.70700700810515E-04   6.20513650815367E+00   1.26084938117704E-07   9.98645324489932E-09
  4.67289E-01                8.88645346326582E-05   3.51770014261396E-05   4.15172671928997E-05   4.06030505866271E-05   3.72686144453894E-10   1.00000313914961E-16   1.28515252933968E-05   1.85787738907323E-04   6.70700700810515E-04   6.20515091089777E+00   1.26088246218725E-07   9.98671564302174E-09
  4.77289E-01                8.88661803462378E-05   3.51777372380408E-05   4.15174506758448E-05   4.06038271257534E-05   3.72662256207529E-10   1.00000313914961E-16   1.28519135629599E-05   1.85792512581715E-04   6.70700700810516E-04   6.20516531348962E+00   1.26091554331736E-07   9.98697804206419E-09
  4.87289E-01                8.88678260597023E-05   3.51784730480282E-05   4.15176341587771E-05   4.06046036648159E-05   3.72638370305918E-10   1.00000313914961E-16   1.28523018324912E-05   1.85797286252055E-04   6.70700700810516E-04   6.20517971592922E+00   1.26094862456738E-07   9.98724044202673E-09
  4.97289E-01                8.88694717730513E-05   3.51792088561017E-05   4.15178176416965E-05   4.06053802038145E-05   3.72614486748782E-10   1.00000313914961E-16   1.28526901019905E-05   1.85802059918342E-04   6.70700700810515E-04   6.20519411821658E+00   1.26098170593731E-07   9.98750284290943E-09
  5.07289E-01                8.88711174862842E-05   3.51799446622607E-05   4.15180011246029E-05   4.06061567427489E-05   3.72590605535840E-10   1.00000313914961E-16   1.28530783714577E-05   1.85806833580573E-04   6.70700700810516E-04   6.20520852035170E+00   1.26101478742715E-07   9.98776524471228E-09
  5.17289E-01                8.88727631994003E-05   3.51806804665048E-05   4.15181846074964E-05   4.06069332816188E-05   3.72566726666817E-10   1.00000313914961E-16   1.28534666408926E-05   1.85811607238747E-04   6.70700700810515E-04   6.20522292233458E+00   1.26104786903689E-07   9.98802764743521E-09
  5.27289E-01                8.88744089123982E-05   3.51814162688333E-05   4.15183680903766E-05   4.06077098204235E-05   3.72542850141440E-10   1.00000313914961E-16   1.28538549102950E-05   1.85816380892858E-04   6.70700700810515E-04   6.20523732416524E+00   1.26108095076652E-07   9.98829005107814E-09
  5.37289E-01                8.88760546252757E-05   3.51821520692451E-05   4.15185515732435E-05   4.06084863591620E-05   3.72518975959459E-10   1.00000313914961E-16   1.28542431796643E-05   1.85821154542901E-04   6.70700700810515E-04   6.20525172584364E+00   1.26111403261600E-07   9.98855245564081E-09
