 TITLE = "Isotope ratios" 
    Distance        Li7+            
    5.0000000E-02   -1.0450963E+01
    1.5000000E-01   -1.2591281E+01
    2.5000000E-01   -1.3321084E+01
    3.5000000E-01   -1.4420464E+01
    4.5000000E-01   -1.5876318E+01
    5.5000000E-01   -1.7389514E+01
    6.5000000E-01   -1.8646654E+01
    7.5000000E-01   -1.9553402E+01
    8.5000000E-01   -2.0197832E+01
    9.5000000E-01   -2.0690596E+01
    1.0500000E+00   -2.1098793E+01
    1.1500000E+00   -2.1453353E+01
    1.2500000E+00   -2.1767616E+01
    1.3500000E+00   -2.2048149E+01
    1.4500000E+00   -2.2299136E+01
    1.5500000E+00   -2.2523846E+01
    1.6500000E+00   -2.2725076E+01
    1.7500000E+00   -2.2905290E+01
    1.8500000E+00   -2.3066677E+01
    1.9500000E+00   -2.3211186E+01
    2.0500000E+00   -2.3340556E+01
    2.1500000E+00   -2.3456336E+01
    2.2500000E+00   -2.3559911E+01
    2.3500000E+00   -2.3652517E+01
    2.4500000E+00   -2.3735259E+01
    2.5500000E+00   -2.3809125E+01
    2.6500000E+00   -2.3875000E+01
    2.7500000E+00   -2.3933676E+01
    2.8500000E+00   -2.3985862E+01
    2.9500000E+00   -2.4032196E+01
    3.0500000E+00   -2.4073249E+01
    3.1500000E+00   -2.4109533E+01
    3.2500000E+00   -2.4141509E+01
    3.3500000E+00   -2.4169591E+01
    3.4500000E+00   -2.4194151E+01
    3.5500000E+00   -2.4215525E+01
    3.6500000E+00   -2.4234015E+01
    3.7500000E+00   -2.4249892E+01
    3.8500000E+00   -2.4263401E+01
    3.9500000E+00   -2.4274764E+01
    4.0500000E+00   -2.4284180E+01
    4.1500000E+00   -2.4291829E+01
    4.2500000E+00   -2.4297875E+01
    4.3500000E+00   -2.4302464E+01
    4.4500000E+00   -2.4305729E+01
    4.5500000E+00   -2.4307792E+01
    4.6500000E+00   -2.4308761E+01
    4.7500000E+00   -2.4308735E+01
    4.8500000E+00   -2.4307803E+01
    4.9500000E+00   -2.4306048E+01
    5.0500000E+00   -2.4303542E+01
    5.1500000E+00   -2.4300352E+01
    5.2500000E+00   -2.4296539E+01
    5.3500000E+00   -2.4292159E+01
    5.4500000E+00   -2.4287262E+01
    5.5500000E+00   -2.4281892E+01
    5.6500000E+00   -2.4276093E+01
    5.7500000E+00   -2.4269900E+01
    5.8500000E+00   -2.4263350E+01
    5.9500000E+00   -2.4256472E+01
    6.0500000E+00   -2.4249296E+01
    6.1500000E+00   -2.4241848E+01
    6.2500000E+00   -2.4234151E+01
    6.3500000E+00   -2.4226227E+01
    6.4500000E+00   -2.4218095E+01
    6.5500000E+00   -2.4209774E+01
    6.6500000E+00   -2.4201281E+01
    6.7500000E+00   -2.4192629E+01
    6.8500000E+00   -2.4183833E+01
    6.9500000E+00   -2.4174905E+01
    7.0500000E+00   -2.4165856E+01
    7.1500000E+00   -2.4156698E+01
    7.2500000E+00   -2.4147439E+01
    7.3500000E+00   -2.4138089E+01
    7.4500000E+00   -2.4128655E+01
    7.5500000E+00   -2.4119144E+01
    7.6500000E+00   -2.4109563E+01
    7.7500000E+00   -2.4099918E+01
    7.8500000E+00   -2.4090215E+01
    7.9500000E+00   -2.4080458E+01
    8.0500000E+00   -2.4070653E+01
    8.1500000E+00   -2.4060803E+01
    8.2500000E+00   -2.4050912E+01
    8.3500000E+00   -2.4040984E+01
    8.4500000E+00   -2.4031022E+01
    8.5500000E+00   -2.4021028E+01
    8.6500000E+00   -2.4011006E+01
    8.7500000E+00   -2.4000957E+01
    8.8500000E+00   -2.3990884E+01
    8.9500000E+00   -2.3980789E+01
    9.0500000E+00   -2.3970672E+01
    9.1500000E+00   -2.3960537E+01
    9.2500000E+00   -2.3950384E+01
    9.3500000E+00   -2.3940214E+01
    9.4500000E+00   -2.3930029E+01
    9.5500000E+00   -2.3919830E+01
    9.6500000E+00   -2.3909617E+01
    9.7500000E+00   -2.3899390E+01
    9.8500000E+00   -2.3889152E+01
    9.9500000E+00   -2.3878902E+01
    1.0050000E+01   -2.3868640E+01
    1.0150000E+01   -2.3858367E+01
    1.0250000E+01   -2.3848083E+01
    1.0350000E+01   -2.3837789E+01
    1.0450000E+01   -2.3827485E+01
    1.0550000E+01   -2.3817170E+01
    1.0650000E+01   -2.3806844E+01
    1.0750000E+01   -2.3796509E+01
    1.0850000E+01   -2.3786162E+01
    1.0950000E+01   -2.3775805E+01
    1.1050000E+01   -2.3765438E+01
    1.1150000E+01   -2.3755059E+01
    1.1250000E+01   -2.3744668E+01
    1.1350000E+01   -2.3734266E+01
    1.1450000E+01   -2.3723852E+01
    1.1550000E+01   -2.3713425E+01
    1.1650000E+01   -2.3702986E+01
    1.1750000E+01   -2.3692533E+01
    1.1850000E+01   -2.3682066E+01
    1.1950000E+01   -2.3671585E+01
    1.2050000E+01   -2.3661089E+01
    1.2150000E+01   -2.3650577E+01
    1.2250000E+01   -2.3640049E+01
    1.2350000E+01   -2.3629505E+01
    1.2450000E+01   -2.3618943E+01
    1.2550000E+01   -2.3608363E+01
    1.2650000E+01   -2.3597764E+01
    1.2750000E+01   -2.3587146E+01
    1.2850000E+01   -2.3576508E+01
    1.2950000E+01   -2.3565848E+01
    1.3050000E+01   -2.3555167E+01
    1.3150000E+01   -2.3544463E+01
    1.3250000E+01   -2.3533735E+01
    1.3350000E+01   -2.3522983E+01
    1.3450000E+01   -2.3512206E+01
    1.3550000E+01   -2.3501403E+01
    1.3650000E+01   -2.3490573E+01
    1.3750000E+01   -2.3479715E+01
    1.3850000E+01   -2.3468828E+01
    1.3950000E+01   -2.3457911E+01
    1.4050000E+01   -2.3446963E+01
    1.4150000E+01   -2.3435984E+01
    1.4250000E+01   -2.3424971E+01
    1.4350000E+01   -2.3413924E+01
    1.4450000E+01   -2.3402842E+01
    1.4550000E+01   -2.3391724E+01
    1.4650000E+01   -2.3380569E+01
    1.4750000E+01   -2.3369374E+01
    1.4850000E+01   -2.3358141E+01
    1.4950000E+01   -2.3346866E+01
    1.5050000E+01   -2.3335549E+01
    1.5150000E+01   -2.3324189E+01
    1.5250000E+01   -2.3312784E+01
    1.5350000E+01   -2.3301333E+01
    1.5450000E+01   -2.3289835E+01
    1.5550000E+01   -2.3278288E+01
    1.5650000E+01   -2.3266692E+01
    1.5750000E+01   -2.3255043E+01
    1.5850000E+01   -2.3243342E+01
    1.5950000E+01   -2.3231586E+01
    1.6050000E+01   -2.3219775E+01
    1.6150000E+01   -2.3207905E+01
    1.6250000E+01   -2.3195977E+01
    1.6350000E+01   -2.3183988E+01
    1.6450000E+01   -2.3171936E+01
    1.6550000E+01   -2.3159821E+01
    1.6650000E+01   -2.3147639E+01
    1.6750000E+01   -2.3135390E+01
    1.6850000E+01   -2.3123070E+01
    1.6950000E+01   -2.3110680E+01
    1.7050000E+01   -2.3098215E+01
    1.7150000E+01   -2.3085675E+01
    1.7250000E+01   -2.3073056E+01
    1.7350000E+01   -2.3060357E+01
    1.7450000E+01   -2.3047576E+01
    1.7550000E+01   -2.3034709E+01
    1.7650000E+01   -2.3021754E+01
    1.7750000E+01   -2.3008708E+01
    1.7850000E+01   -2.2995569E+01
    1.7950000E+01   -2.2982332E+01
    1.8050000E+01   -2.2968995E+01
    1.8150000E+01   -2.2955554E+01
    1.8250000E+01   -2.2942004E+01
    1.8350000E+01   -2.2928341E+01
    1.8450000E+01   -2.2914560E+01
    1.8550000E+01   -2.2900655E+01
    1.8650000E+01   -2.2886620E+01
    1.8750000E+01   -2.2872446E+01
    1.8850000E+01   -2.2858125E+01
    1.8950000E+01   -2.2843646E+01
    1.9050000E+01   -2.2828995E+01
    1.9150000E+01   -2.2814155E+01
    1.9250000E+01   -2.2799104E+01
    1.9350000E+01   -2.2783810E+01
    1.9450000E+01   -2.2768230E+01
    1.9550000E+01   -2.2752298E+01
    1.9650000E+01   -2.2735907E+01
    1.9750000E+01   -2.2718907E+01
    1.9850000E+01   -2.2701341E+01
    1.9950000E+01   -2.2681486E+01
