# Time          3.5000E+00
# Units: Mol/kgw
    Distance           H+               Na+              K+               Ca++             Mg++             Al+++            Fe+++            Fe++             Li7+             Li6+             SiO2(aq)         CO2(aq)          O2(aq)           Cl-          
    5.0000000E-02   -4.9441834E-05    2.7191376E-05    7.2831049E-06    2.8744408E-05    1.2239483E-05    6.8600194E-08    8.1345083E-17    5.9551951E-08    3.0583146E-08    2.4552743E-09    1.8057616E-05    5.4558033E-04    2.6718738E-04    6.7358372E-05
    1.5000000E-01   -8.3123957E-05    4.5642625E-05    1.2289526E-05    4.7986180E-05    2.0544111E-05    4.2963427E-08    1.3571038E-16    1.6166432E-07    5.0863475E-08    4.0786488E-09    3.0890859E-05    9.1020760E-04    4.4575650E-04    1.1237594E-04
    2.5000000E-01   -9.7460636E-05    5.3250828E-05    1.4434546E-05    5.5589828E-05    2.3967603E-05    3.5523324E-08    1.5708177E-16    2.8124613E-07    5.9265490E-08    4.7471710E-09    3.7004264E-05    1.0535452E-03    5.1595333E-04    1.3007267E-04
    3.5000000E-01   -9.2074967E-05    4.9907906E-05    1.3662372E-05    5.1550665E-05    2.2461643E-05    3.4366949E-08    1.4548256E-16    3.9240448E-07    5.5584680E-08    4.4458426E-09    3.6042823E-05    9.7574951E-04    4.7785438E-04    1.2046787E-04
    4.5000000E-01   -8.1462222E-05    4.3705739E-05    1.2114291E-05    4.4529386E-05    1.9668882E-05    3.4445075E-08    1.2545762E-16    4.8787763E-07    4.8745823E-08    3.8921340E-09    3.3090499E-05    8.4144251E-04    4.1208014E-04    1.0388607E-04
    5.5000000E-01   -7.4096613E-05    3.9346811E-05    1.1043508E-05    3.9523022E-05    1.7706083E-05    3.3724963E-08    1.1115693E-16    5.7187569E-07    4.3942921E-08    3.5030046E-09    3.1191937E-05    7.4552800E-04    3.6510787E-04    9.2044287E-05
    6.5000000E-01   -7.0928298E-05    3.7341530E-05    1.0591576E-05    3.7051438E-05    1.6802925E-05    3.2149023E-08    1.0404512E-16    6.5012538E-07    4.1741649E-08    3.3234721E-09    3.0733595E-05    6.9782914E-04    3.4174827E-04    8.6155296E-05
    7.5000000E-01   -7.0301280E-05    3.6756918E-05    1.0514464E-05    3.6104443E-05    1.6539377E-05    3.0253286E-08    1.0125540E-16    7.2618461E-07    4.1113056E-08    3.2706144E-09    3.1158089E-05    6.7911857E-04    3.3258514E-04    8.3845254E-05
    8.5000000E-01   -7.0782156E-05    3.6790344E-05    1.0600686E-05    3.5819298E-05    1.6554114E-05    2.8365717E-08    1.0034153E-16    8.0163667E-07    4.1170829E-08    3.2731120E-09    3.1970126E-05    6.7298922E-04    3.2958341E-04    8.3088513E-05
    9.5000000E-01   -7.1652525E-05    3.7040357E-05    1.0744227E-05    3.5765453E-05    1.6666414E-05    2.6594480E-08    1.0008300E-16    8.7704701E-07    4.1471252E-08    3.2952704E-09    3.2919517E-05    6.7125528E-04    3.2873424E-04    8.2874437E-05
    1.0500000E+00   -7.2640140E-05    3.7354996E-05    1.0904911E-05    3.5780117E-05    1.6807870E-05    2.4957729E-08    1.0001841E-16    9.5258649E-07    4.1846219E-08    3.3235604E-09    3.3911078E-05    6.7082209E-04    3.2852210E-04    8.2820955E-05
    1.1500000E+00   -7.3659983E-05    3.7686852E-05    1.1070195E-05    3.5812538E-05    1.6957139E-05    2.3448757E-08    1.0000393E-16    1.0283003E-06    4.2243212E-08    3.3537467E-09    3.4915014E-05    6.7072496E-04    3.2847453E-04    8.2808963E-05
    1.2500000E+00   -7.4689206E-05    3.8023206E-05    1.1236713E-05    3.5849106E-05    1.7108497E-05    2.2056382E-08    1.0000098E-16    1.1041991E-06    4.2648086E-08    3.3846797E-09    3.5923307E-05    6.7070516E-04    3.2846483E-04    8.2806519E-05
    1.3500000E+00   -7.5722375E-05    3.8361045E-05    1.1403667E-05    3.5886597E-05    1.7260588E-05    2.0769727E-08    1.0000043E-16    1.1802856E-06    4.3057450E-08    3.4160750E-09    3.6934049E-05    6.7070146E-04    3.2846302E-04    8.2806062E-05
    1.4500000E+00   -7.6758313E-05    3.8699730E-05    1.1570888E-05    3.5924328E-05    1.7413123E-05    1.9578993E-08    1.0000033E-16    1.2565603E-06    4.3470543E-08    3.4478612E-09    3.7946828E-05    6.7070082E-04    3.2846271E-04    8.2805983E-05
    1.5500000E+00   -7.7796772E-05    3.9039137E-05    1.1738342E-05    3.5962164E-05    1.7566047E-05    1.8475444E-08    1.0000032E-16    1.3330235E-06    4.3887181E-08    3.4800142E-09    3.8961559E-05    6.7070072E-04    3.2846266E-04    8.2805970E-05
    1.6500000E+00   -7.8837692E-05    3.9379244E-05    1.1906025E-05    3.6000082E-05    1.7719351E-05    1.7451291E-08    1.0000031E-16    1.4096756E-06    4.4307301E-08    3.5125205E-09    3.9978224E-05    6.7070070E-04    3.2846265E-04    8.2805968E-05
    1.7500000E+00   -7.9881049E-05    3.9720049E-05    1.2073935E-05    3.6038079E-05    1.7873034E-05    1.6499569E-08    1.0000031E-16    1.4865168E-06    4.4730864E-08    3.5453695E-09    4.0996816E-05    6.7070070E-04    3.2846265E-04    8.2805968E-05
