# Time          2.0000E+00
# Units: Bars
    Distance        CO2(g)           O2(g)           
    5.0000000E-02    3.0561056E-02    5.4897499E-01
    1.5000000E-01    1.6545656E-02    2.9856812E-01
    2.5000000E-01    1.0975726E-02    1.9915073E-01
    3.5000000E-01    1.0008066E-02    1.8210791E-01
    4.5000000E-01    9.8843780E-03    1.8017859E-01
    5.5000000E-01    9.8590971E-03    1.8001280E-01
    6.5000000E-01    9.8423659E-03    1.8000123E-01
    7.5000000E-01    9.8261857E-03    1.8000059E-01
    8.5000000E-01    9.8099843E-03    1.8000061E-01
    9.5000000E-01    9.7937281E-03    1.8000066E-01
    1.0500000E+00    9.7774162E-03    1.8000071E-01
    1.1500000E+00    9.7610494E-03    1.8000076E-01
    1.2500000E+00    9.7446285E-03    1.8000081E-01
    1.3500000E+00    9.7281544E-03    1.8000087E-01
    1.4500000E+00    9.7116276E-03    1.8000092E-01
    1.5500000E+00    9.6950489E-03    1.8000097E-01
    1.6500000E+00    9.6784188E-03    1.8000102E-01
    1.7500000E+00    9.6617380E-03    1.8000108E-01
    1.8500000E+00    9.6450069E-03    1.8000113E-01
    1.9500000E+00    9.6282260E-03    1.8000118E-01
    2.0500000E+00    9.6113959E-03    1.8000124E-01
    2.1500000E+00    9.5945168E-03    1.8000129E-01
    2.2500000E+00    9.5775893E-03    1.8000134E-01
    2.3500000E+00    9.5606138E-03    1.8000140E-01
    2.4500000E+00    9.5435905E-03    1.8000145E-01
    2.5500000E+00    9.5265198E-03    1.8000151E-01
    2.6500000E+00    9.5094021E-03    1.8000156E-01
    2.7500000E+00    9.4922376E-03    1.8000162E-01
    2.8500000E+00    9.4750266E-03    1.8000167E-01
    2.9500000E+00    9.4577694E-03    1.8000173E-01
    3.0500000E+00    9.4404663E-03    1.8000178E-01
    3.1500000E+00    9.4231174E-03    1.8000184E-01
    3.2500000E+00    9.4057231E-03    1.8000189E-01
    3.3500000E+00    9.3882835E-03    1.8000195E-01
    3.4500000E+00    9.3707989E-03    1.8000200E-01
    3.5500000E+00    9.3532694E-03    1.8000206E-01
    3.6500000E+00    9.3356953E-03    1.8000211E-01
    3.7500000E+00    9.3180766E-03    1.8000217E-01
    3.8500000E+00    9.3004137E-03    1.8000223E-01
    3.9500000E+00    9.2827065E-03    1.8000228E-01
    4.0500000E+00    9.2649554E-03    1.8000234E-01
    4.1500000E+00    9.2471604E-03    1.8000240E-01
    4.2500000E+00    9.2293217E-03    1.8000245E-01
    4.3500000E+00    9.2114393E-03    1.8000251E-01
    4.4500000E+00    9.1935135E-03    1.8000257E-01
    4.5500000E+00    9.1755444E-03    1.8000262E-01
    4.6500000E+00    9.1575320E-03    1.8000268E-01
    4.7500000E+00    9.1394766E-03    1.8000274E-01
    4.8500000E+00    9.1213780E-03    1.8000280E-01
    4.9500000E+00    9.1032366E-03    1.8000285E-01
    5.0500000E+00    9.0850523E-03    1.8000291E-01
    5.1500000E+00    9.0668254E-03    1.8000297E-01
    5.2500000E+00    9.0485557E-03    1.8000303E-01
    5.3500000E+00    9.0302435E-03    1.8000309E-01
    5.4500000E+00    9.0118888E-03    1.8000315E-01
    5.5500000E+00    8.9934917E-03    1.8000320E-01
    5.6500000E+00    8.9750522E-03    1.8000326E-01
    5.7500000E+00    8.9565705E-03    1.8000332E-01
    5.8500000E+00    8.9380466E-03    1.8000338E-01
    5.9500000E+00    8.9194805E-03    1.8000344E-01
    6.0500000E+00    8.9008723E-03    1.8000350E-01
    6.1500000E+00    8.8822221E-03    1.8000356E-01
    6.2500000E+00    8.8635299E-03    1.8000362E-01
    6.3500000E+00    8.8447958E-03    1.8000368E-01
    6.4500000E+00    8.8260198E-03    1.8000374E-01
    6.5500000E+00    8.8072020E-03    1.8000380E-01
    6.6500000E+00    8.7883424E-03    1.8000386E-01
    6.7500000E+00    8.7694411E-03    1.8000392E-01
    6.8500000E+00    8.7504981E-03    1.8000398E-01
    6.9500000E+00    8.7315134E-03    1.8000404E-01
    7.0500000E+00    8.7124870E-03    1.8000410E-01
    7.1500000E+00    8.6934191E-03    1.8000416E-01
    7.2500000E+00    8.6743096E-03    1.8000422E-01
    7.3500000E+00    8.6551586E-03    1.8000428E-01
    7.4500000E+00    8.6359662E-03    1.8000434E-01
    7.5500000E+00    8.6167322E-03    1.8000440E-01
    7.6500000E+00    8.5974568E-03    1.8000446E-01
    7.7500000E+00    8.5781400E-03    1.8000453E-01
    7.8500000E+00    8.5587818E-03    1.8000459E-01
    7.9500000E+00    8.5393823E-03    1.8000465E-01
    8.0500000E+00    8.5199414E-03    1.8000471E-01
    8.1500000E+00    8.5004592E-03    1.8000477E-01
    8.2500000E+00    8.4809357E-03    1.8000484E-01
    8.3500000E+00    8.4613709E-03    1.8000490E-01
    8.4500000E+00    8.4417649E-03    1.8000496E-01
    8.5500000E+00    8.4221176E-03    1.8000502E-01
    8.6500000E+00    8.4024292E-03    1.8000509E-01
    8.7500000E+00    8.3826995E-03    1.8000515E-01
    8.8500000E+00    8.3629286E-03    1.8000521E-01
    8.9500000E+00    8.3431166E-03    1.8000527E-01
    9.0500000E+00    8.3232634E-03    1.8000534E-01
    9.1500000E+00    8.3033690E-03    1.8000540E-01
    9.2500000E+00    8.2834336E-03    1.8000546E-01
    9.3500000E+00    8.2634570E-03    1.8000553E-01
    9.4500000E+00    8.2434393E-03    1.8000559E-01
    9.5500000E+00    8.2233805E-03    1.8000566E-01
    9.6500000E+00    8.2032807E-03    1.8000572E-01
    9.7500000E+00    8.1831397E-03    1.8000578E-01
    9.8500000E+00    8.1629578E-03    1.8000585E-01
    9.9500000E+00    8.1427347E-03    1.8000591E-01
    1.0050000E+01    8.1224707E-03    1.8000598E-01
    1.0150000E+01    8.1021656E-03    1.8000604E-01
    1.0250000E+01    8.0818195E-03    1.8000611E-01
    1.0350000E+01    8.0614324E-03    1.8000617E-01
    1.0450000E+01    8.0410043E-03    1.8000624E-01
    1.0550000E+01    8.0205352E-03    1.8000630E-01
    1.0650000E+01    8.0000252E-03    1.8000637E-01
    1.0750000E+01    7.9794742E-03    1.8000643E-01
    1.0850000E+01    7.9588822E-03    1.8000650E-01
    1.0950000E+01    7.9382493E-03    1.8000656E-01
    1.1050000E+01    7.9175754E-03    1.8000663E-01
    1.1150000E+01    7.8968606E-03    1.8000670E-01
    1.1250000E+01    7.8761049E-03    1.8000676E-01
    1.1350000E+01    7.8553083E-03    1.8000683E-01
    1.1450000E+01    7.8344708E-03    1.8000689E-01
    1.1550000E+01    7.8135924E-03    1.8000696E-01
    1.1650000E+01    7.7926731E-03    1.8000703E-01
    1.1750000E+01    7.7717130E-03    1.8000709E-01
    1.1850000E+01    7.7507120E-03    1.8000716E-01
    1.1950000E+01    7.7296702E-03    1.8000723E-01
    1.2050000E+01    7.7085875E-03    1.8000730E-01
    1.2150000E+01    7.6874640E-03    1.8000736E-01
    1.2250000E+01    7.6662997E-03    1.8000743E-01
    1.2350000E+01    7.6450946E-03    1.8000750E-01
    1.2450000E+01    7.6238487E-03    1.8000757E-01
    1.2550000E+01    7.6025621E-03    1.8000763E-01
    1.2650000E+01    7.5812347E-03    1.8000770E-01
    1.2750000E+01    7.5598666E-03    1.8000777E-01
    1.2850000E+01    7.5384577E-03    1.8000784E-01
    1.2950000E+01    7.5170082E-03    1.8000791E-01
    1.3050000E+01    7.4955179E-03    1.8000798E-01
    1.3150000E+01    7.4739870E-03    1.8000804E-01
    1.3250000E+01    7.4524154E-03    1.8000811E-01
    1.3350000E+01    7.4308032E-03    1.8000818E-01
    1.3450000E+01    7.4091503E-03    1.8000825E-01
    1.3550000E+01    7.3874569E-03    1.8000832E-01
    1.3650000E+01    7.3657229E-03    1.8000839E-01
    1.3750000E+01    7.3439483E-03    1.8000846E-01
    1.3850000E+01    7.3221332E-03    1.8000853E-01
    1.3950000E+01    7.3002775E-03    1.8000860E-01
    1.4050000E+01    7.2783814E-03    1.8000867E-01
    1.4150000E+01    7.2564448E-03    1.8000874E-01
    1.4250000E+01    7.2344678E-03    1.8000881E-01
    1.4350000E+01    7.2124504E-03    1.8000888E-01
    1.4450000E+01    7.1903926E-03    1.8000895E-01
    1.4550000E+01    7.1682944E-03    1.8000902E-01
    1.4650000E+01    7.1461559E-03    1.8000909E-01
    1.4750000E+01    7.1239771E-03    1.8000916E-01
    1.4850000E+01    7.1017580E-03    1.8000923E-01
    1.4950000E+01    7.0794988E-03    1.8000930E-01
    1.5050000E+01    7.0571993E-03    1.8000937E-01
    1.5150000E+01    7.0348596E-03    1.8000945E-01
    1.5250000E+01    7.0124799E-03    1.8000952E-01
    1.5350000E+01    6.9900600E-03    1.8000959E-01
    1.5450000E+01    6.9676002E-03    1.8000966E-01
    1.5550000E+01    6.9451003E-03    1.8000973E-01
    1.5650000E+01    6.9225605E-03    1.8000980E-01
    1.5750000E+01    6.8999807E-03    1.8000988E-01
    1.5850000E+01    6.8773611E-03    1.8000995E-01
    1.5950000E+01    6.8547017E-03    1.8001002E-01
    1.6050000E+01    6.8320025E-03    1.8001009E-01
    1.6150000E+01    6.8092636E-03    1.8001017E-01
    1.6250000E+01    6.7864850E-03    1.8001024E-01
    1.6350000E+01    6.7636669E-03    1.8001031E-01
    1.6450000E+01    6.7408092E-03    1.8001039E-01
    1.6550000E+01    6.7179120E-03    1.8001046E-01
    1.6650000E+01    6.6949754E-03    1.8001053E-01
    1.6750000E+01    6.6719994E-03    1.8001061E-01
    1.6850000E+01    6.6489841E-03    1.8001068E-01
    1.6950000E+01    6.6259297E-03    1.8001075E-01
    1.7050000E+01    6.6028360E-03    1.8001083E-01
    1.7150000E+01    6.5797033E-03    1.8001090E-01
    1.7250000E+01    6.5565317E-03    1.8001097E-01
    1.7350000E+01    6.5333211E-03    1.8001105E-01
    1.7450000E+01    6.5100717E-03    1.8001112E-01
    1.7550000E+01    6.4867836E-03    1.8001120E-01
    1.7650000E+01    6.4634568E-03    1.8001127E-01
    1.7750000E+01    6.4400916E-03    1.8001135E-01
    1.7850000E+01    6.4166879E-03    1.8001142E-01
    1.7950000E+01    6.3932459E-03    1.8001150E-01
    1.8050000E+01    6.3697657E-03    1.8001157E-01
    1.8150000E+01    6.3462475E-03    1.8001165E-01
    1.8250000E+01    6.3226913E-03    1.8001172E-01
    1.8350000E+01    6.2990974E-03    1.8001180E-01
    1.8450000E+01    6.2754659E-03    1.8001187E-01
    1.8550000E+01    6.2517970E-03    1.8001195E-01
    1.8650000E+01    6.2280909E-03    1.8001203E-01
    1.8750000E+01    6.2043477E-03    1.8001210E-01
    1.8850000E+01    6.1805679E-03    1.8001218E-01
    1.8950000E+01    6.1567516E-03    1.8001225E-01
    1.9050000E+01    6.1328993E-03    1.8001233E-01
    1.9150000E+01    6.1090115E-03    1.8001241E-01
    1.9250000E+01    6.0850885E-03    1.8001248E-01
    1.9350000E+01    6.0611314E-03    1.8001256E-01
    1.9450000E+01    6.0371411E-03    1.8001264E-01
    1.9550000E+01    6.0131176E-03    1.8001267E-01
    1.9650000E+01    5.9889610E-03    1.8000955E-01
    1.9750000E+01    5.9593839E-03    1.7984382E-01
    1.9850000E+01    5.7342731E-03    1.7377635E-01
    1.9950000E+01    1.7065365E-03    5.2486781E-02
