# Time series at grid cell: 144   1   1
  Time(day)                  Na+                    K+                     Ca++                   Mg++                   Al+++                  Fe+++                  Fe++                   SiO2(aq)               CO2(aq)                pH                     Li7+                   Li6+                  
  1.00000E-02                8.87892915581744E-05   3.51433926964141E-05   4.15088782355462E-05   4.05675475046270E-05   3.73781186069892E-10   1.00000313914710E-16   1.28337737524157E-05   1.85569549523598E-04   6.70700700808833E-04   6.20449235906814E+00   1.25926989313610E-07   9.98450735743109E-09
  2.00000E-02                8.87909372770021E-05   3.51441285955729E-05   4.15090617190764E-05   4.05683240466587E-05   3.73757190289691E-10   1.00000313914710E-16   1.28341620234315E-05   1.85574323382744E-04   6.70700700808833E-04   6.20450676863266E+00   1.25930296637262E-07   9.98476995714761E-09
  3.00000E-02                8.87925829957152E-05   3.51448644928253E-05   4.15092452025938E-05   4.05691005886268E-05   3.73733196875400E-10   1.00000313914710E-16   1.28345502944156E-05   1.85579097237855E-04   6.70700700808833E-04   6.20452117804179E+00   1.25933603972857E-07   9.98503255778226E-09
  4.00000E-02                8.87942287143136E-05   3.51456003881712E-05   4.15094286860985E-05   4.05698771305314E-05   3.73709205818783E-10   1.00000313914710E-16   1.28349385653679E-05   1.85583871088928E-04   6.70700700808833E-04   6.20453558729823E+00   1.25936911320396E-07   9.98529515933511E-09
  5.00000E-02                8.87958744327972E-05   3.51463362816105E-05   4.15096121695903E-05   4.05706536723725E-05   3.73685217119527E-10   1.00000313914710E-16   1.28353268362884E-05   1.85588644935965E-04   6.70700700808832E-04   6.20454999640200E+00   1.25940218679879E-07   9.98555776180625E-09
  5.00010E-02                8.87958745970943E-05   3.51463363550770E-05   4.15096121879080E-05   4.05706537498971E-05   3.73685222942224E-10   1.00000313914710E-16   1.28353268750507E-05   1.85588645412561E-04   6.70700700808846E-04   6.20454992323622E+00   1.25940219010118E-07   9.98555778802718E-09
  5.00030E-02                8.87958749256886E-05   3.51463365020101E-05   4.15096122245435E-05   4.05706539049462E-05   3.73685233415828E-10   1.00000313914710E-16   1.28353269525752E-05   1.85588646365752E-04   6.70700700808832E-04   6.20454992611803E+00   1.25940219670589E-07   9.98555784046840E-09
  5.00070E-02                8.87958755828772E-05   3.51463367958761E-05   4.15096122978144E-05   4.05706542150445E-05   3.73685250298561E-10   1.00000313914710E-16   1.28353271076244E-05   1.85588648272130E-04   6.70700700808832E-04   6.20454993188700E+00   1.25940220991503E-07   9.98555794534860E-09
  5.00150E-02                8.87958768972545E-05   3.51463373836083E-05   4.15096124443562E-05   4.05706548352411E-05   3.73685271621295E-10   1.00000313914710E-16   1.28353274177227E-05   1.85588652084874E-04   6.70700700808832E-04   6.20454994342492E+00   1.25940223633247E-07   9.98555815510217E-09
  5.00309E-02                8.87958795260091E-05   3.51463385590725E-05   4.15096127374397E-05   4.05706560756342E-05   3.73685283418313E-10   1.00000313914710E-16   1.28353280379192E-05   1.85588659710330E-04   6.70700700808832E-04   6.20454996650064E+00   1.25940228916527E-07   9.98555857459237E-09
