# Time          7.0000E+00
# Units: Log10 mol/kgw
    Distance      pH               H+               Na+              K+               Ca++             Mg++             Al+++            Fe+++            Fe++             Li7+             Li6+             SiO2(aq)         CO2(aq)          O2(aq)           Cl-              Al(OH)2+         AlO2-            AlOH++           HCO3-            H2SiO4--         HAlO2(aq)        HCl(aq)          HSiO3-           KCl(aq)          KOH(aq)          NaAlO2(aq)       NaCl(aq)         NaHSiO3(aq)      NaOH(aq)         OH-              CO3--            NaCO3-           NaHCO3(aq)   
    5.0000000E-02    5.4936939E+00   -5.4848390E+00   -4.2194779E+00   -4.7915216E+00   -4.1952162E+00   -4.5660410E+00   -7.7662898E+00   -1.5743434E+01   -6.8828550E+00   -7.1733847E+00   -8.2688560E+00   -4.3985574E+00   -2.9593018E+00   -3.2269495E+00   -3.8253843E+00   -8.5348601E+00   -1.0784905E+01   -7.8187876E+00   -3.9484565E+00   -1.6334612E+01   -9.4069323E+00   -8.6520941E+00   -9.1124664E+00   -1.0286576E+01   -1.3767038E+01   -1.5852797E+01   -8.8851576E+00   -1.1527493E+01   -1.4130818E+01   -9.1432100E+00   -8.9492959E+00   -1.2478856E+01   -7.8776369E+00
    1.5000000E-01    5.5129728E+00   -5.5056011E+00   -4.3865447E+00   -4.9531098E+00   -4.3681034E+00   -4.7331762E+00   -7.6918418E+00   -1.5917009E+01   -6.6500409E+00   -7.3389400E+00   -8.4352865E+00   -4.5431832E+00   -3.1345522E+00   -3.4005244E+00   -3.9989576E+00   -8.4100366E+00   -1.0621523E+01   -7.7179187E+00   -4.1060050E+00   -1.6446967E+01   -9.2612530E+00   -8.8433521E+00   -9.2393902E+00   -1.0618560E+01   -1.3907753E+01   -1.5853340E+01   -9.2226379E+00   -1.1818341E+01   -1.4277029E+01   -9.1255053E+00   -9.0922413E+00   -1.2782627E+01   -8.1991097E+00
    2.5000000E-01    5.5132275E+00   -5.5051559E+00   -4.3019562E+00   -4.8664109E+00   -4.2857485E+00   -4.6485845E+00   -7.7797339E+00   -1.5834924E+01   -6.4748828E+00   -7.2551313E+00   -8.3517775E+00   -4.4505662E+00   -3.0525642E+00   -3.3184393E+00   -3.9168731E+00   -8.5029973E+00   -1.0713975E+01   -7.8089329E+00   -4.0230202E+00   -1.6350882E+01   -9.3547008E+00   -8.7622721E+00   -9.1457765E+00   -1.0451271E+01   -1.3821549E+01   -1.5862682E+01   -9.0574515E+00   -1.1641618E+01   -1.4192928E+01   -9.1245098E+00   -9.0068005E+00   -1.2615536E+01   -8.0330153E+00
    3.5000000E-01    5.5203614E+00   -5.5122432E+00   -4.2951524E+00   -4.8561224E+00   -4.2827300E+00   -4.6417988E+00   -7.8210515E+00   -1.5832363E+01   -6.3492310E+00   -7.2482843E+00   -8.3453818E+00   -4.4303682E+00   -3.0507036E+00   -3.3158788E+00   -3.9143126E+00   -8.5304178E+00   -1.0727127E+01   -7.8433407E+00   -4.0139764E+00   -1.6316220E+01   -9.3750369E+00   -8.7668954E+00   -9.1183952E+00   -1.0438521E+01   -1.3804177E+01   -1.5869129E+01   -9.0481862E+00   -1.1607531E+01   -1.4179040E+01   -9.1173266E+00   -8.9904763E+00   -1.2592604E+01   -8.0172661E+00
    4.5000000E-01    5.5328666E+00   -5.5251073E+00   -4.3347148E+00   -4.8907562E+00   -4.3277807E+00   -4.6813954E+00   -7.8405404E+00   -1.5878085E+01   -6.2607543E+00   -7.2874023E+00   -8.3850979E+00   -4.4513725E+00   -3.0976300E+00   -3.3616004E+00   -3.9600338E+00   -8.5220368E+00   -1.0693736E+01   -7.8485949E+00   -4.0487785E+00   -1.6313732E+01   -9.3537696E+00   -8.8247367E+00   -9.1272752E+00   -1.0518109E+01   -1.3825920E+01   -1.5874541E+01   -9.1327064E+00   -1.1655214E+01   -1.4205716E+01   -9.1052017E+00   -9.0139031E+00   -1.2654085E+01   -8.0908713E+00
    5.5000000E-01    5.5473263E+00   -5.5399636E+00   -4.3805682E+00   -4.9310551E+00   -4.3799884E+00   -4.7272844E+00   -7.8616112E+00   -1.5931081E+01   -6.1954193E+00   -7.3326939E+00   -8.4310121E+00   -4.4769561E+00   -3.1520600E+00   -3.4145970E+00   -4.0130298E+00   -8.5110272E+00   -1.0653807E+01   -7.8532911E+00   -4.0891687E+00   -1.6312071E+01   -9.3278805E+00   -8.8917683E+00   -9.1388191E+00   -1.0610558E+01   -1.3851336E+01   -1.5879628E+01   -9.2307145E+00   -1.1711774E+01   -1.4236690E+01   -9.0911613E+00   -9.0410798E+00   -1.2725452E+01   -8.1762779E+00
    6.5000000E-01    5.5603462E+00   -5.5532438E+00   -4.4113483E+00   -4.9567398E+00   -4.4167624E+00   -4.7580915E+00   -7.8900871E+00   -1.5968612E+01   -6.1433161E+00   -7.3629912E+00   -8.4618274E+00   -4.4897153E+00   -3.1909284E+00   -3.4521275E+00   -4.0505600E+00   -8.5113885E+00   -1.0628128E+01   -7.8674884E+00   -4.1152920E+00   -1.6299887E+01   -9.3149471E+00   -8.9420408E+00   -9.1388332E+00   -1.0673220E+01   -1.3863723E+01   -1.5884182E+01   -9.2984741E+00   -1.1742021E+01   -1.4254175E+01   -9.0784158E+00   -9.0549992E+00   -1.2769062E+01   -8.2326334E+00
    7.5000000E-01    5.5706226E+00   -5.5636408E+00   -4.4251581E+00   -4.9663958E+00   -4.4355842E+00   -4.7719174E+00   -7.9224733E+00   -1.5988076E+01   -6.0988417E+00   -7.3764445E+00   -8.4756547E+00   -4.4892092E+00   -3.2114828E+00   -3.4715911E+00   -4.0700234E+00   -8.5222603E+00   -1.0618447E+01   -7.8890143E+00   -4.1256973E+00   -1.6279335E+01   -9.3154153E+00   -8.9716521E+00   -9.1281780E+00   -1.0702083E+01   -1.3862974E+01   -1.5888057E+01   -9.3314925E+00   -1.1744922E+01   -1.4257581E+01   -9.0682665E+00   -9.0555059E+00   -1.2782874E+01   -8.2565949E+00
    8.5000000E-01    5.5787841E+00   -5.5718394E+00   -4.4284491E+00   -4.9662930E+00   -4.4430605E+00   -4.7752167E+00   -7.9555122E+00   -1.5996095E+01   -6.0592043E+00   -7.3794553E+00   -8.4789315E+00   -4.4810321E+00   -3.2203914E+00   -3.4796101E+00   -4.0780422E+00   -8.5386803E+00   -1.0618544E+01   -7.9137120E+00   -4.1264834E+00   -1.6254991E+01   -9.3236346E+00   -8.9877931E+00   -9.1118784E+00   -1.0709920E+01   -1.3854670E+01   -1.5891367E+01   -9.3427240E+00   -1.1731835E+01   -1.4252672E+01   -9.0601440E+00   -9.0482466E+00   -1.2778751E+01   -8.2605940E+00
    9.5000000E-01    5.5858392E+00   -5.5788944E+00   -4.4270047E+00   -4.9618808E+00   -4.4453459E+00   -4.7737759E+00   -7.9880700E+00   -1.5998869E+01   -6.0230525E+00   -7.3777522E+00   -8.4774320E+00   -4.4697143E+00   -3.2239503E+00   -3.4823841E+00   -4.0808162E+00   -8.5571293E+00   -1.0622883E+01   -7.9392155E+00   -4.1229870E+00   -1.6229562E+01   -9.3350287E+00   -8.9976223E+00   -9.0935053E+00   -1.0708283E+01   -1.3843203E+01   -1.5894262E+01   -9.3440539E+00   -1.1712018E+01   -1.4244172E+01   -9.0530887E+00   -9.0376946E+00   -1.2766755E+01   -8.2556535E+00
