 TITLE = "Isotope ratios" 
    Distance        Li7+            
    5.0000000E-02   -1.0334740E+01
    1.5000000E-01   -1.1575533E+01
    2.5000000E-01   -1.3467945E+01
    3.5000000E-01   -1.5494480E+01
    4.5000000E-01   -1.6900991E+01
    5.5000000E-01   -1.7768623E+01
    6.5000000E-01   -1.8400457E+01
    7.5000000E-01   -1.8930670E+01
    8.5000000E-01   -1.9398088E+01
    9.5000000E-01   -1.9814927E+01
    1.0500000E+00   -2.0187548E+01
    1.1500000E+00   -2.0520858E+01
    1.2500000E+00   -2.0819105E+01
    1.3500000E+00   -2.1086048E+01
    1.4500000E+00   -2.1325021E+01
    1.5500000E+00   -2.1538988E+01
    1.6500000E+00   -2.1730581E+01
    1.7500000E+00   -2.1902147E+01
    1.8500000E+00   -2.2055770E+01
    1.9500000E+00   -2.2193311E+01
    2.0500000E+00   -2.2316425E+01
    2.1500000E+00   -2.2426592E+01
    2.2500000E+00   -2.2525130E+01
    2.3500000E+00   -2.2613219E+01
    2.4500000E+00   -2.2691912E+01
    2.5500000E+00   -2.2762151E+01
    2.6500000E+00   -2.2824779E+01
    2.7500000E+00   -2.2880551E+01
    2.8500000E+00   -2.2930143E+01
    2.9500000E+00   -2.2974162E+01
    3.0500000E+00   -2.3013153E+01
    3.1500000E+00   -2.3047604E+01
    3.2500000E+00   -2.3077954E+01
    3.3500000E+00   -2.3104597E+01
    3.4500000E+00   -2.3127888E+01
    3.5500000E+00   -2.3148146E+01
    3.6500000E+00   -2.3165659E+01
    3.7500000E+00   -2.3180685E+01
    3.8500000E+00   -2.3193459E+01
    3.9500000E+00   -2.3204191E+01
    4.0500000E+00   -2.3213070E+01
    4.1500000E+00   -2.3220268E+01
    4.2500000E+00   -2.3225941E+01
    4.3500000E+00   -2.3230229E+01
    4.4500000E+00   -2.3233257E+01
    4.5500000E+00   -2.3235142E+01
    4.6500000E+00   -2.3235987E+01
    4.7500000E+00   -2.3235885E+01
    4.8500000E+00   -2.3234922E+01
    4.9500000E+00   -2.3233176E+01
    5.0500000E+00   -2.3230717E+01
    5.1500000E+00   -2.3227607E+01
    5.2500000E+00   -2.3223906E+01
    5.3500000E+00   -2.3219665E+01
    5.4500000E+00   -2.3214933E+01
    5.5500000E+00   -2.3209752E+01
    5.6500000E+00   -2.3204162E+01
    5.7500000E+00   -2.3198199E+01
    5.8500000E+00   -2.3191896E+01
