# Time          1.0000E-01
# Units: Mol/kgw
    Distance           H+               Na+              K+               Ca++             Mg++             Al+++            Fe+++            Fe++             Li7+             Li6+             SiO2(aq)         CO2(aq)          O2(aq)           Cl-          
    5.0000000E-02   -2.0215394E-04    1.1160829E-04    2.9894042E-05    1.1798203E-04    5.0237535E-05    2.1073289E-08    3.3388238E-16    2.4460831E-07    1.2377392E-07    9.9340409E-09    7.3859053E-05    2.2393444E-03    1.0966755E-03    2.7647367E-04
    1.5000000E-01   -7.0103452E-05    3.7861509E-05    1.0402716E-05    3.8953210E-05    1.7039450E-05    4.1995352E-08    1.0987817E-16    3.3382737E-07    4.2277734E-08    3.3801205E-09    2.7742515E-05    7.3695131E-04    3.6090760E-04    9.0985393E-05
    2.5000000E-01   -6.5427177E-05    3.5028140E-05    9.7276150E-06    3.5613372E-05    1.5763364E-05    4.0810595E-08    1.0031161E-16    4.0849015E-07    3.9155114E-08    3.1261541E-09    2.6719824E-05    6.7278859E-04    3.2948515E-04    8.3063743E-05
    3.5000000E-01   -6.6255679E-05    3.5259580E-05    9.8659390E-06    3.5543441E-05    1.5866974E-05    3.8001265E-08    1.0000875E-16    4.8285861E-07    3.9417190E-08    3.1443875E-09    2.7648361E-05    6.7075728E-04    3.2849036E-04    8.2812954E-05
    4.5000000E-01   -6.7262189E-05    3.5589176E-05    1.0030357E-05    3.5577589E-05    1.6014831E-05    3.5398840E-08    1.0000053E-16    5.5739985E-07    3.9791320E-08    3.1718563E-09    2.8641015E-05    6.7070212E-04    3.2846334E-04    8.2806144E-05
    5.5000000E-01   -6.8276337E-05    3.5922110E-05    1.0195704E-05    3.5614643E-05    1.6164254E-05    3.3025012E-08    1.0000032E-16    6.3212674E-07    4.0172686E-08    3.2001166E-09    2.9637412E-05    6.7070073E-04    3.2846266E-04    8.2805972E-05
    6.5000000E-01   -6.9293408E-05    3.6255799E-05    1.0361293E-05    3.5651845E-05    1.6314080E-05    3.0855930E-08    1.0000031E-16    7.0703989E-07    4.0558290E-08    3.2289053E-09    3.0635884E-05    6.7070070E-04    3.2846265E-04    8.2805968E-05
    7.5000000E-01   -7.0313222E-05    3.6590179E-05    1.0527107E-05    3.5689125E-05    1.6464279E-05    2.8869891E-08    1.0000031E-16    7.8213962E-07    4.0947937E-08    3.2581872E-09    3.1636371E-05    6.7070070E-04    3.2846265E-04    8.2805968E-05
    8.5000000E-01   -7.1335724E-05    3.6925249E-05    1.0693147E-05    3.5726482E-05    1.6614852E-05    2.7047919E-08    1.0000031E-16    8.5742621E-07    4.1341521E-08    3.2879359E-09    3.2638855E-05    6.7070070E-04    3.2846265E-04    8.2805968E-05
    9.5000000E-01   -7.2360866E-05    3.7261010E-05    1.0859412E-05    3.5763917E-05    1.6765800E-05    2.5373382E-08    1.0000031E-16    9.3289996E-07    4.1738950E-08    3.3181284E-09    3.3643321E-05    6.7070070E-04    3.2846265E-04    8.2805968E-05
    1.0500000E+00   -7.3388606E-05    3.7597463E-05    1.1025904E-05    3.5801429E-05    1.6917122E-05    2.3831654E-08    1.0000031E-16    1.0085611E-06    4.2140142E-08    3.3487441E-09    3.4649757E-05    6.7070070E-04    3.2846265E-04    8.2805968E-05
    1.1500000E+00   -7.4418910E-05    3.7934608E-05    1.1192621E-05    3.5839017E-05    1.7068820E-05    2.2409836E-08    1.0000031E-16    1.0844100E-06    4.2545029E-08    3.3797651E-09    3.5658153E-05    6.7070070E-04    3.2846265E-04    8.2805968E-05
    1.2500000E+00   -7.5451746E-05    3.8272447E-05    1.1359564E-05    3.5876683E-05    1.7220894E-05    2.1096516E-08    1.0000031E-16    1.1604469E-06    4.2953550E-08    3.4111752E-09    3.6668499E-05    6.7070070E-04    3.2846265E-04    8.2805968E-05
    1.3500000E+00   -7.6487086E-05    3.8610980E-05    1.1526734E-05    3.5914427E-05    1.7373344E-05    1.9881573E-08    1.0000031E-16    1.2366720E-06    4.3365650E-08    3.4429602E-09    3.7680786E-05    6.7070070E-04    3.2846265E-04    8.2805968E-05
    1.4500000E+00   -7.7524905E-05    3.8950209E-05    1.1694131E-05    3.5952248E-05    1.7526171E-05    1.8756005E-08    1.0000031E-16    1.3130856E-06    4.3781283E-08    3.4751073E-09    3.8695011E-05    6.7070070E-04    3.2846265E-04    8.2805968E-05
    1.5500000E+00   -7.8565183E-05    3.9290133E-05    1.1861754E-05    3.5990147E-05    1.7679376E-05    1.7711787E-08    1.0000031E-16    1.3896879E-06    4.4200407E-08    3.5076053E-09    3.9711168E-05    6.7070070E-04    3.2846265E-04    8.2805968E-05
    1.6500000E+00   -7.9607900E-05    3.9630753E-05    1.2029605E-05    3.6028123E-05    1.7832958E-05    1.6741747E-08    1.0000031E-16    1.4664792E-06    4.4622987E-08    3.5404440E-09    4.0729254E-05    6.7070070E-04    3.2846265E-04    8.2805968E-05
    1.7500000E+00   -8.0653040E-05    3.9972072E-05    1.2197682E-05    3.6066177E-05    1.7986920E-05    1.5839465E-08    1.0000031E-16    1.5434598E-06    4.5048989E-08    3.5736145E-09    4.1749262E-05    6.7070070E-04    3.2846265E-04    8.2805968E-05
    1.8500000E+00   -8.1700588E-05    4.0314088E-05    1.2365988E-05    3.6104309E-05    1.8141260E-05    1.4999174E-08    1.0000031E-16    1.6206299E-06    4.5478387E-08    3.6071088E-09    4.2771188E-05    6.7070070E-04    3.2846265E-04    8.2805968E-05
    1.9500000E+00   -8.2750530E-05    4.0656803E-05    1.2534521E-05    3.6142519E-05    1.8295979E-05    1.4215692E-08    1.0000031E-16    1.6979896E-06    4.5911154E-08    3.6409197E-09    4.3795030E-05    6.7070070E-04    3.2846265E-04    8.2805968E-05
    2.0500000E+00   -8.3802856E-05    4.1000218E-05    1.2703281E-05    3.6180807E-05    1.8451079E-05    1.3484345E-08    1.0000031E-16    1.7755394E-06    4.6347270E-08    3.6750408E-09    4.4820784E-05    6.7070070E-04    3.2846265E-04    8.2805968E-05
    2.1500000E+00   -8.4857556E-05    4.1344334E-05    1.2872270E-05    3.6219172E-05    1.8606559E-05    1.2800917E-08    1.0000031E-16    1.8532794E-06    4.6786715E-08    3.7094664E-09    4.5848447E-05    6.7070070E-04    3.2846265E-04    8.2805968E-05
    2.2500000E+00   -8.5914619E-05    4.1689150E-05    1.3041487E-05    3.6257617E-05    1.8762420E-05    1.2161591E-08    1.0000031E-16    1.9312098E-06    4.7229472E-08    3.7441914E-09    4.6878019E-05    6.7070070E-04    3.2846265E-04    8.2805968E-05
    2.3500000E+00   -8.6974039E-05    4.2034669E-05    1.3210931E-05    3.6296139E-05    1.8918662E-05    1.1562910E-08    1.0000031E-16    2.0093309E-06    4.7675527E-08    3.7792113E-09    4.7909497E-05    6.7070070E-04    3.2846265E-04    8.2805968E-05
    2.4500000E+00   -8.8035808E-05    4.2380890E-05    1.3380605E-05    3.6334740E-05    1.9075286E-05    1.1001738E-08    1.0000031E-16    2.0876429E-06    4.8124866E-08    3.8145218E-09    4.8942880E-05    6.7070070E-04    3.2846265E-04    8.2805968E-05
    2.5500000E+00   -8.9099921E-05    4.2727815E-05    1.3550507E-05    3.6373419E-05    1.9232292E-05    1.0475222E-08    1.0000031E-16    2.1661461E-06    4.8577478E-08    3.8501195E-09    4.9978166E-05    6.7070070E-04    3.2846265E-04    8.2805968E-05
