# Time          2.5000E+00
# Units: Mol/kgw
    Distance           H+               Na+              K+               Ca++             Mg++             Al+++            Fe+++            Fe++             Li7+             Li6+             SiO2(aq)         CO2(aq)          O2(aq)           Cl-          
    5.0000000E-02   -1.0753502E-04    5.9325676E-05    1.5891141E-05    6.2709906E-05    2.6703882E-05    3.6015535E-08    1.7746418E-16    1.3090113E-07    6.5959899E-08    5.2942596E-09    3.9294068E-05    1.1902498E-03    5.8290172E-04    1.4695047E-04
    1.5000000E-01   -1.1953362E-04    6.5538123E-05    1.7696011E-05    6.8700598E-05    2.9498684E-05    3.0837899E-08    1.9422513E-16    2.7961522E-07    7.2835996E-08    5.8388387E-09    4.4827150E-05    1.3026652E-03    6.3795500E-04    1.6082949E-04
    2.5000000E-01   -9.3036358E-05    5.0441000E-05    1.3804741E-05    5.2116542E-05    2.2701530E-05    3.4133632E-08    1.4708474E-16    3.9298601E-07    5.6169593E-08    4.4941690E-09    3.6389799E-05    9.8649531E-04    4.8311693E-04    1.2179456E-04
    3.5000000E-01   -7.5327058E-05    4.0314230E-05    1.1206295E-05    4.0943134E-05    1.8142203E-05    3.5961597E-08    1.1530838E-16    4.8065406E-07    4.4995072E-08    3.5926923E-09    3.0851209E-05    7.7337169E-04    3.7874377E-04    9.5481922E-05
    4.5000000E-01   -6.9498981E-05    3.6829945E-05    1.0361444E-05    3.6895480E-05    1.6573194E-05    3.4938535E-08    1.0373217E-16    5.5857452E-07    4.1157179E-08    3.2815557E-09    2.9446463E-05    6.9573021E-04    3.4072037E-04    8.5896159E-05
    5.5000000E-01   -6.8738407E-05    3.6173246E-05    1.0264707E-05    3.5874173E-05    1.6277125E-05    3.2901849E-08    1.0073279E-16    6.3399320E-07    4.0445116E-08    3.2219353E-09    2.9818734E-05    6.7561340E-04    3.3086855E-04    8.3412499E-05
    6.5000000E-01   -6.9393272E-05    3.6305038E-05    1.0376804E-05    3.5695539E-05    1.6336066E-05    3.0790514E-08    1.0012118E-16    7.0902875E-07    4.0607613E-08    3.2327992E-09    3.0689654E-05    6.7151134E-04    3.2885964E-04    8.2906051E-05
    7.5000000E-01   -7.0351754E-05    3.6605223E-05    1.0533558E-05    3.5696259E-05    1.6470874E-05    2.8815979E-08    1.0001758E-16    7.8415107E-07    4.0959531E-08    3.2590543E-09    3.1668546E-05    6.7081649E-04    3.2851935E-04    8.2820263E-05
    8.5000000E-01   -7.1365387E-05    3.6935331E-05    1.0698283E-05    3.5728296E-05    1.6619215E-05    2.6999043E-08    1.0000249E-16    8.5944531E-07    4.1347711E-08    3.2883734E-09    3.2667932E-05    6.7071532E-04    3.2846981E-04    8.2807773E-05
    9.5000000E-01   -7.2389458E-05    3.7270474E-05    1.0864386E-05    3.5765050E-05    1.6769886E-05    2.5328468E-08    1.0000056E-16    9.3492476E-07    4.1744539E-08    3.3185218E-09    3.3672051E-05    6.7070236E-04    3.2846346E-04    8.2806173E-05
