# Time          7.0000E+00
# Units: Log10 mol/kgw
    Distance      pH               H+               Na+              K+               Ca++             Mg++             Al+++            Fe+++            Fe++             Li7+             Li6+             SiO2(aq)         CO2(aq)          O2(aq)           Cl-              Al(OH)2+         AlO2-            AlOH++           HCO3-            H2SiO4--         HAlO2(aq)        HCl(aq)          HSiO3-           KCl(aq)          KOH(aq)          NaAlO2(aq)       NaCl(aq)         NaHSiO3(aq)      NaOH(aq)         OH-              CO3--            NaCO3-           NaHCO3(aq)   
    5.0000000E-02    5.5154292E+00   -5.5095634E+00   -4.5994700E+00   -5.1716369E+00   -4.5751988E+00   -4.9460915E+00   -7.4765277E+00   -1.6123409E+01   -7.2707721E+00   -7.5473731E+00   -8.6427894E+00   -4.7773548E+00   -3.3410351E+00   -3.6069241E+00   -4.2053564E+00   -8.1778018E+00   -1.0384376E+01   -7.4928440E+00   -4.3116142E+00   -1.6682541E+01   -9.0249789E+00   -9.0506104E+00   -9.4726881E+00   -1.1040301E+01   -1.4122227E+01   -1.5825962E+01   -9.6387913E+00   -1.2261408E+01   -1.4485915E+01   -9.1246296E+00   -9.3000978E+00   -1.3197132E+01   -8.6144877E+00
    1.5000000E-01    5.5408747E+00   -5.5360119E+00   -4.7699838E+00   -5.3368434E+00   -4.7513108E+00   -5.1166546E+00   -7.4128012E+00   -1.6300184E+01   -7.0459360E+00   -7.7116475E+00   -8.8079354E+00   -4.9250774E+00   -3.5202290E+00   -3.7836991E+00   -4.3821304E+00   -8.0551817E+00   -1.0210865E+01   -7.3987780E+00   -4.4664067E+00   -1.6783540E+01   -8.8758692E+00   -9.2517783E+00   -9.5960093E+00   -1.1380183E+01   -1.4260937E+01   -1.5820881E+01   -9.9839883E+00   -1.2553159E+01   -1.4629940E+01   -9.1002272E+00   -9.4325534E+00   -1.3495953E+01   -8.9377106E+00
    2.5000000E-01    5.5643442E+00   -5.5600389E+00   -4.8797098E+00   -5.4405682E+00   -4.8675316E+00   -5.2264243E+00   -7.4019974E+00   -1.6417187E+01   -6.9290373E+00   -7.8160158E+00   -8.9132020E+00   -5.0104816E+00   -3.6396157E+00   -3.9007023E+00   -4.4991331E+00   -7.9929893E+00   -1.0101733E+01   -7.3617747E+00   -4.5629008E+00   -1.6824309E+01   -8.7896305E+00   -9.3916700E+00   -9.6585210E+00   -1.1599752E+01   -1.4340611E+01   -1.5820324E+01   -1.0209562E+01   -1.2724245E+01   -1.4715619E+01   -9.0773341E+00   -9.5072976E+00   -1.3678129E+01   -9.1427792E+00
    3.5000000E-01    5.5679010E+00   -5.5635236E+00   -4.8628162E+00   -5.4208104E+00   -4.8538086E+00   -5.2095441E+00   -7.4393506E+00   -1.6403851E+01   -6.8341403E+00   -7.8009620E+00   -8.8986499E+00   -4.9833194E+00   -3.6266686E+00   -3.8873665E+00   -4.4857973E+00   -8.0238049E+00   -1.0125435E+01   -7.3959248E+00   -4.5463222E+00   -1.6789735E+01   -8.8169638E+00   -9.3819661E+00   -9.6277273E+00   -1.1566808E+01   -1.4317372E+01   -1.5827281E+01   -1.0179482E+01   -1.2676707E+01   -1.4695243E+01   -9.0737027E+00   -9.4869398E+00   -1.3641174E+01   -9.1094559E+00
    4.5000000E-01    5.5583030E+00   -5.5534615E+00   -4.7696648E+00   -5.3275989E+00   -4.7607255E+00   -5.1163833E+00   -7.4994135E+00   -1.6310777E+01   -6.7392405E+00   -7.7128186E+00   -8.8106316E+00   -4.8910663E+00   -3.5326247E+00   -3.7942925E+00   -4.3927236E+00   -8.1067672E+00   -1.0227594E+01   -7.4678577E+00   -4.4613962E+00   -1.6714760E+01   -8.9100044E+00   -9.2797776E+00   -9.5445921E+00   -1.1381487E+01   -1.4234241E+01   -1.5837247E+01   -9.9942182E+00   -1.2501379E+01   -1.4612170E+01   -9.0828210E+00   -9.4101805E+00   -1.3473173E+01   -8.9323370E+00
    5.5000000E-01    5.5490866E+00   -5.5436867E+00   -4.6691608E+00   -5.2272660E+00   -4.6600260E+00   -5.0158674E+00   -7.5666370E+00   -1.6210054E+01   -6.6428740E+00   -7.6160607E+00   -8.7139234E+00   -4.7920378E+00   -3.4310002E+00   -3.6935699E+00   -4.2920014E+00   -8.1968797E+00   -1.0336139E+01   -7.5470256E+00   -4.3684079E+00   -1.6631848E+01   -9.0099135E+00   -9.1704233E+00   -9.4541997E+00   -1.1181598E+01   -1.4143709E+01   -1.5846446E+01   -9.7941540E+00   -1.2311640E+01   -1.4521463E+01   -9.0914577E+00   -9.3246803E+00   -1.3289475E+01   -8.7400026E+00
    6.5000000E-01    5.5441380E+00   -5.5382475E+00   -4.5889136E+00   -5.1464917E+00   -4.5803588E+00   -4.9356130E+00   -7.6298247E+00   -1.6130459E+01   -6.5495225E+00   -7.5379445E+00   -8.6359167E+00   -4.7103127E+00   -3.3509483E+00   -3.6139749E+00   -4.2124068E+00   -8.2738789E+00   -1.0423035E+01   -7.6175528E+00   -4.2927926E+00   -1.6557977E+01   -9.0923731E+00   -9.0863957E+00   -9.3769114E+00   -1.1022258E+01   -1.4068399E+01   -1.5854116E+01   -9.6353373E+00   -1.2155126E+01   -1.4446676E+01   -9.0958949E+00   -9.2524903E+00   -1.3139071E+01   -8.5851614E+00
    7.5000000E-01    5.5430551E+00   -5.5367953E+00   -4.5324336E+00   -5.0887465E+00   -4.5252902E+00   -4.8791313E+00   -7.6846945E+00   -1.6075565E+01   -6.4631152E+00   -7.4825882E+00   -8.5807480E+00   -4.6494055E+00   -3.2959828E+00   -3.5590806E+00   -4.1575127E+00   -8.3338596E+00   -1.0485182E+01   -7.6753012E+00   -4.2385236E+00   -1.6497694E+01   -9.1538232E+00   -9.0308084E+00   -9.3167005E+00   -1.0910396E+01   -1.4012127E+01   -1.5860554E+01   -9.5247373E+00   -1.2039206E+01   -1.4391665E+01   -9.0965918E+00   -9.1981546E+00   -1.3029789E+01   -8.4751833E+00
    8.5000000E-01    5.5448034E+00   -5.5382927E+00   -4.4954694E+00   -5.0499219E+00   -4.4904244E+00   -4.8421698E+00   -7.7317162E+00   -1.6040959E+01   -6.3854079E+00   -7.4461881E+00   -8.5445969E+00   -4.6057445E+00   -3.2615836E+00   -3.5244746E+00   -4.1229068E+00   -8.3793850E+00   -1.0527211E+01   -7.7217926E+00   -4.2021130E+00   -1.6449486E+01   -9.1978635E+00   -8.9982162E+00   -9.2710281E+00   -1.0837495E+01   -1.3971819E+01   -1.5866143E+01   -9.4536943E+00   -1.1957094E+01   -1.4353216E+01   -9.0945807E+00   -9.1592135E+00   -1.2954928E+01   -8.4023333E+00
    9.5000000E-01    5.5484962E+00   -5.5418273E+00   -4.4723354E+00   -5.0244902E+00   -4.4699152E+00   -4.8190417E+00   -7.7730350E+00   -1.6020777E+01   -6.3164460E+00   -7.4233061E+00   -8.5220027E+00   -4.5743375E+00   -3.2417999E+00   -3.5042921E+00   -4.1027244E+00   -8.4145802E+00   -1.0555020E+01   -7.7601863E+00   -4.1784700E+00   -1.6410030E+01   -9.2295321E+00   -8.9818944E+00   -9.2357619E+00   -1.0792216E+01   -1.3942862E+01   -1.5871150E+01   -9.4107110E+00   -1.1899026E+01   -1.4326556E+01   -9.0907217E+00   -9.1313834E+00   -1.2904623E+01   -8.3558881E+00
