# Time          2.5000E+00
# Units: Mol/kgw
    Distance           H+               Na+              K+               Ca++             Mg++             Al+++            Fe+++            Fe++             Li7+             Li6+             SiO2(aq)         CO2(aq)          O2(aq)           Cl-          
    5.0000000E-02   -2.1890407E-05    1.1885520E-05    3.1829093E-06    1.2566786E-05    5.3499608E-06    1.2385167E-07    3.5564118E-17    2.5461902E-08    1.4000245E-08    1.1254017E-09    7.9812158E-06    2.3852804E-04    1.1681448E-04    2.9449120E-05
    1.5000000E-01   -3.8521948E-05    2.1063031E-05    5.6675449E-06    2.2160158E-05    9.4806813E-06    8.0630443E-08    6.2676691E-17    7.0941789E-08    2.3881373E-08    1.9157158E-09    1.4277747E-05    4.2037169E-04    2.0586887E-04    5.1899878E-05
    2.5000000E-01   -5.1416100E-05    2.8073872E-05    7.5926110E-06    2.9377948E-05    1.2635922E-05    6.1602575E-08    8.3038084E-17    1.3164317E-07    3.1530504E-08    2.5261808E-09    1.9376013E-05    5.5693527E-04    2.7274823E-04    6.8760274E-05
    3.5000000E-01   -5.8681562E-05    3.1912207E-05    8.6835905E-06    3.3177647E-05    1.4363007E-05    5.2641775E-08    9.3704984E-17    2.0050427E-07    3.5737640E-08    2.8599155E-09    2.2544906E-05    6.2847801E-04    3.0778490E-04    7.7593075E-05
    4.5000000E-01   -6.2229802E-05    3.3666384E-05    9.2245720E-06    3.4740039E-05    1.5151923E-05    4.7417288E-08    9.8029048E-17    2.7282048E-07    3.7664504E-08    3.0105696E-09    2.4423040E-05    6.5747945E-04    3.2198780E-04    8.1173647E-05
    5.5000000E-01   -6.4081159E-05    3.4470598E-05    9.5144754E-06    3.5283981E-05    1.5513259E-05    4.3610919E-08    9.9466205E-17    3.4642045E-07    3.8551038E-08    3.0779144E-09    2.5709161E-05    6.6711844E-04    3.2670831E-04    8.2363696E-05
    6.5000000E-01   -6.5327308E-05    3.4935723E-05    9.7147020E-06    3.5464302E-05    1.5722012E-05    4.0418915E-08    9.9872615E-17    4.2051952E-07    3.9068154E-08    3.1158892E-09    2.6784131E-05    6.6984423E-04    3.2804321E-04    8.2700226E-05
    7.5000000E-01   -6.6395591E-05    3.5300575E-05    9.8884238E-06    3.5536697E-05    1.5885688E-05    3.7582221E-08    9.9972953E-17    4.9488224E-07    3.9478542E-08    3.1455868E-09    2.7797655E-05    6.7051719E-04    3.2837278E-04    8.2783312E-05
    8.5000000E-01   -6.7420493E-05    3.5640274E-05    1.0055526E-05    3.5581537E-05    1.6038103E-05    3.5013460E-08    9.9994995E-17    5.6944799E-07    3.9864823E-08    3.1736190E-09    2.8796958E-05    6.7066503E-04    3.2844518E-04    8.2801563E-05
    9.5000000E-01   -6.8437796E-05    3.5974827E-05    1.0221308E-05    3.5620219E-05    1.6188265E-05    3.2672838E-08    9.9999366E-17    6.4420318E-07    4.0248909E-08    3.2017186E-09    2.9794628E-05    6.7069434E-04    3.2845953E-04    8.2805183E-05
    1.0500000E+00   -6.9455769E-05    3.6308886E-05    1.0387001E-05    3.5657714E-05    1.6338267E-05    3.0533784E-08    1.0000016E-16    7.1914530E-07    4.0635801E-08    3.2302620E-09    3.0793579E-05    6.7069965E-04    3.2846214E-04    8.2805839E-05
    1.1500000E+00   -7.0476083E-05    3.6643417E-05    1.0552861E-05    3.5695053E-05    1.6488545E-05    2.8574680E-08    1.0000029E-16    7.9427412E-07    4.1026449E-08    3.2593023E-09    3.1794402E-05    6.7070054E-04    3.2846257E-04    8.2805948E-05
    1.2500000E+00   -7.1499010E-05    3.6978600E-05    1.0718937E-05    3.5732430E-05    1.6639179E-05    2.6776893E-08    1.0000031E-16    8.6958984E-07    4.1420952E-08    3.2888271E-09    3.2797197E-05    6.7070068E-04    3.2846264E-04    8.2805965E-05
