# Time          7.0000E+00
# Units: Mol/kgw
    Distance           H+               Na+              K+               Ca++             Mg++             Al+++            Fe+++            Fe++             Li7+             Li6+             SiO2(aq)         CO2(aq)          O2(aq)           Cl-          
    5.0000000E-02   -4.5754825E-05    2.5152195E-05    6.7354029E-06    2.6595067E-05    1.1321617E-05    7.3152892E-08    7.5264673E-17    5.3607781E-08    2.8354812E-08    2.2762003E-09    1.6697596E-05    5.0479910E-04    2.4721556E-04    6.2323445E-05
    1.5000000E-01   -3.1319450E-05    1.6984326E-05    4.6042288E-06    1.7729201E-05    7.6444337E-06    8.8776449E-08    5.0097524E-17    8.9962992E-08    1.9424615E-08    1.5561965E-09    1.1883157E-05    3.3600339E-04    1.6455114E-04    4.1483610E-05
    2.5000000E-01   -2.4675927E-05    1.3192159E-05    3.6260352E-06    1.3566516E-05    5.9371166E-06    9.4966633E-08    3.8265997E-17    1.1775045E-07    1.5275102E-08    1.2212312E-09    9.7617585E-06    2.5664951E-04    1.2568911E-04    3.1686430E-05
    3.5000000E-01   -2.5757623E-05    1.3715461E-05    3.7948083E-06    1.4002041E-05    6.1724244E-06    8.7613872E-08    3.9459249E-17    1.4650741E-07    1.5813862E-08    1.2628447E-09    1.0391792E-05    2.6465263E-04    1.2960849E-04    3.2674510E-05
    4.5000000E-01   -3.1822532E-05    1.6996817E-05    4.7032865E-06    1.7348999E-05    7.6492106E-06    7.4827405E-08    4.8890311E-17    1.8228856E-07    1.9372306E-08    1.5465654E-09    1.2851187E-05    3.2790663E-04    1.6058591E-04    4.0483968E-05
    5.5000000E-01   -4.0002425E-05    2.1422952E-05    5.9256289E-06    2.1876306E-05    9.6412328E-06    6.2880701E-08    6.1651747E-17    2.2757570E-07    2.4206900E-08    1.9323087E-09    1.6142531E-05    4.1349740E-04    2.0250232E-04    5.1051166E-05
    6.5000000E-01   -4.8103184E-05    2.5771165E-05    7.1368866E-06    2.6280952E-05    1.1598102E-05    5.3744339E-08    7.4052619E-17    2.8214827E-07    2.8977130E-08    2.3125074E-09    1.9484827E-05    4.9666988E-04    2.4323443E-04    6.1319796E-05
    7.5000000E-01   -5.4872153E-05    2.9350824E-05    8.1518111E-06    2.9833882E-05    1.3208959E-05    4.7158993E-08    8.4030078E-17    3.4425855E-07    3.2916349E-08    2.6257412E-09    2.2418359E-05    5.6358855E-04    2.7600655E-04    6.9581701E-05
    8.5000000E-01   -5.9929132E-05    3.1958707E-05    8.9141255E-06    3.2327754E-05    1.4382358E-05    4.2361914E-08    9.0999860E-17    4.1171057E-07    3.5794130E-08    2.8536647E-09    2.4789335E-05    6.1033478E-04    2.9889961E-04    7.5353078E-05
    9.5000000E-01   -6.3463767E-05    3.3707481E-05    9.4517108E-06    3.3891025E-05    1.5169044E-05    3.8701692E-08    9.5328610E-17    4.8256284E-07    3.7730605E-08    3.0060570E-09    2.6648450E-05    6.3936765E-04    3.1311789E-04    7.8937531E-05
