 TITLE = "Isotope ratios" 
    Distance        Li7+            
    5.0000000E-02   -8.8600008E+00
    1.5000000E-01   -1.0912187E+01
    2.5000000E-01   -1.2137295E+01
    3.5000000E-01   -1.3288032E+01
    4.5000000E-01   -1.4448128E+01
    5.5000000E-01   -1.5572939E+01
    6.5000000E-01   -1.6618144E+01
    7.5000000E-01   -1.7565418E+01
    8.5000000E-01   -1.8414760E+01
    9.5000000E-01   -1.9173642E+01
    1.0500000E+00   -1.9851231E+01
    1.1500000E+00   -2.0456344E+01
    1.2500000E+00   -2.0996942E+01
    1.3500000E+00   -2.1480106E+01
    1.4500000E+00   -2.1912109E+01
    1.5500000E+00   -2.2298509E+01
    1.6500000E+00   -2.2644234E+01
    1.7500000E+00   -2.2953653E+01
    1.8500000E+00   -2.3230646E+01
    1.9500000E+00   -2.3478658E+01
    2.0500000E+00   -2.3700749E+01
    2.1500000E+00   -2.3899644E+01
    2.2500000E+00   -2.4077766E+01
    2.3500000E+00   -2.4237273E+01
    2.4500000E+00   -2.4380087E+01
    2.5500000E+00   -2.4507925E+01
    2.6500000E+00   -2.4622315E+01
    2.7500000E+00   -2.4724625E+01
    2.8500000E+00   -2.4816075E+01
    2.9500000E+00   -2.4897758E+01
    3.0500000E+00   -2.4970648E+01
    3.1500000E+00   -2.5035621E+01
    3.2500000E+00   -2.5093459E+01
    3.3500000E+00   -2.5144865E+01
    3.4500000E+00   -2.5190468E+01
    3.5500000E+00   -2.5230833E+01
    3.6500000E+00   -2.5266467E+01
    3.7500000E+00   -2.5297826E+01
    3.8500000E+00   -2.5325320E+01
    3.9500000E+00   -2.5349318E+01
    4.0500000E+00   -2.5370152E+01
    4.1500000E+00   -2.5388121E+01
    4.2500000E+00   -2.5403494E+01
    4.3500000E+00   -2.5416514E+01
    4.4500000E+00   -2.5427400E+01
    4.5500000E+00   -2.5436351E+01
    4.6500000E+00   -2.5443544E+01
    4.7500000E+00   -2.5449143E+01
    4.8500000E+00   -2.5453292E+01
    4.9500000E+00   -2.5456123E+01
    5.0500000E+00   -2.5457758E+01
    5.1500000E+00   -2.5458303E+01
    5.2500000E+00   -2.5457857E+01
    5.3500000E+00   -2.5456509E+01
    5.4500000E+00   -2.5454340E+01
    5.5500000E+00   -2.5451423E+01
    5.6500000E+00   -2.5447824E+01
    5.7500000E+00   -2.5443604E+01
    5.8500000E+00   -2.5438818E+01
    5.9500000E+00   -2.5433516E+01
    6.0500000E+00   -2.5427743E+01
    6.1500000E+00   -2.5421540E+01
    6.2500000E+00   -2.5414945E+01
    6.3500000E+00   -2.5407992E+01
    6.4500000E+00   -2.5400713E+01
    6.5500000E+00   -2.5393135E+01
    6.6500000E+00   -2.5385285E+01
    6.7500000E+00   -2.5377186E+01
    6.8500000E+00   -2.5368860E+01
    6.9500000E+00   -2.5360326E+01
    7.0500000E+00   -2.5351603E+01
    7.1500000E+00   -2.5342707E+01
