# Time          1.5000E+00
# Units: Log10 mol/kgw
    Distance      pH               H+               Na+              K+               Ca++             Mg++             Al+++            Fe+++            Fe++             Li7+             Li6+             SiO2(aq)         CO2(aq)          O2(aq)           Cl-              Al(OH)2+         AlO2-            AlOH++           HCO3-            H2SiO4--         HAlO2(aq)        HCl(aq)          HSiO3-           KCl(aq)          KOH(aq)          NaAlO2(aq)       NaCl(aq)         NaHSiO3(aq)      NaOH(aq)         OH-              CO3--            NaCO3-           NaHCO3(aq)   
    5.0000000E-02    5.5076139E+00   -5.5009895E+00   -4.4881904E+00   -5.0603129E+00   -4.4639404E+00   -4.8347998E+00   -7.5582768E+00   -1.6012154E+01   -7.1555993E+00   -7.4388796E+00   -8.5343640E+00   -4.6666364E+00   -3.2291075E+00   -3.4956697E+00   -4.0941025E+00   -8.2812313E+00   -1.0503436E+01   -7.5860943E+00   -4.2067069E+00   -1.6584281E+01   -9.1370188E+00   -8.9323429E+00   -9.3689901E+00   -1.0819322E+01   -1.4019520E+01   -1.5835328E+01   -9.4178503E+00   -1.2048016E+01   -1.4383246E+01   -9.1316509E+00   -9.2006418E+00   -1.2989551E+01   -8.3998866E+00
    1.5000000E-01    5.5137509E+00   -5.5070300E+00   -4.4726188E+00   -5.0411996E+00   -4.4520664E+00   -4.8192495E+00   -7.6054813E+00   -1.6000718E+01   -6.8439528E+00   -7.4237274E+00   -8.5199200E+00   -4.6368950E+00   -3.2182701E+00   -3.4842339E+00   -4.0826667E+00   -8.3169318E+00   -1.0526862E+01   -7.6276301E+00   -4.1896308E+00   -1.6541860E+01   -9.1666838E+00   -8.9271466E+00   -9.3330101E+00   -1.0788977E+01   -1.3994372E+01   -1.5843385E+01   -9.3910463E+00   -1.1996667E+01   -1.4361639E+01   -9.1254124E+00   -9.1771269E+00   -1.2950867E+01   -8.3674414E+00
    2.5000000E-01    5.5206733E+00   -5.5139284E+00   -4.4677322E+00   -5.0327853E+00   -4.4509333E+00   -4.8143839E+00   -7.6448950E+00   -1.6000034E+01   -6.6637057E+00   -7.4189988E+00   -8.5158331E+00   -4.6181516E+00   -3.2182614E+00   -3.4835497E+00   -4.0819824E+00   -8.3426921E+00   -1.0538778E+01   -7.6602377E+00   -4.1826745E+00   -1.6509171E+01   -9.1855469E+00   -8.9334103E+00   -9.3073190E+00   -1.0779930E+01   -1.3979061E+01   -1.5850464E+01   -9.3855260E+00   -1.1966139E+01   -1.4349855E+01   -9.1184648E+00   -9.1631732E+00   -1.2932127E+01   -8.3556488E+00
    3.5000000E-01    5.5275973E+00   -5.5208326E+00   -4.4635152E+00   -5.0251242E+00   -4.4504483E+00   -4.8101860E+00   -7.6830614E+00   -1.6000000E+01   -6.5364164E+00   -7.4148753E+00   -8.5122829E+00   -4.6006894E+00   -3.2189121E+00   -3.4835155E+00   -4.0819481E+00   -8.3671679E+00   -1.0549406E+01   -7.6915758E+00   -4.1763805E+00   -1.6477778E+01   -9.2031195E+00   -8.9403208E+00   -9.2829121E+00   -1.0772276E+01   -1.3964497E+01   -1.5856917E+01   -9.3813163E+00   -1.1937557E+01   -1.4338735E+01   -9.1115201E+00   -9.1498936E+00   -1.2914712E+01   -8.3451792E+00
    4.5000000E-01    5.5344668E+00   -5.5276826E+00   -4.4593614E+00   -5.0176158E+00   -4.4499955E+00   -4.8060492E+00   -7.7203983E+00   -1.5999998E+01   -6.4378819E+00   -7.4107655E+00   -8.5086843E+00   -4.5838925E+00   -3.2196000E+00   -3.4835140E+00   -4.0819466E+00   -8.3909215E+00   -1.0559420E+01   -7.7221379E+00   -4.1701783E+00   -1.6447160E+01   -9.2200242E+00   -8.9472096E+00   -9.2592250E+00   -1.0764807E+01   -1.3950140E+01   -1.5862818E+01   -9.3772021E+00   -1.1909757E+01   -1.4327732E+01   -9.1046301E+00   -9.1367608E+00   -1.2897507E+01   -8.3348642E+00
    5.5000000E-01    5.5412791E+00   -5.5344753E+00   -4.4552398E+00   -5.0102263E+00   -4.4495437E+00   -4.8019426E+00   -7.7569687E+00   -1.5999998E+01   -6.3574379E+00   -7.4066429E+00   -8.5050177E+00   -4.5676880E+00   -3.2202934E+00   -3.4835140E+00   -4.0819464E+00   -8.4140233E+00   -1.0568898E+01   -7.7519908E+00   -4.1640389E+00   -1.6417249E+01   -9.2363343E+00   -8.9540425E+00   -9.2361877E+00   -1.0757459E+01   -1.3935959E+01   -1.5868215E+01   -9.3731217E+00   -1.1882639E+01   -1.4316819E+01   -9.0977973E+00   -9.1237480E+00   -1.2880455E+01   -8.3246443E+00
    6.5000000E-01    5.5480344E+00   -5.5412111E+00   -4.4511487E+00   -5.0029507E+00   -4.4490915E+00   -4.7978643E+00   -7.7928157E+00   -1.5999998E+01   -6.2894345E+00   -7.4025094E+00   -8.5012909E+00   -4.5520340E+00   -3.2209909E+00   -3.4835140E+00   -4.0819464E+00   -8.4365157E+00   -1.0577879E+01   -7.7811773E+00   -4.1579604E+00   -1.6388002E+01   -9.2520919E+00   -8.9608185E+00   -9.2137578E+00   -1.0750225E+01   -1.3921949E+01   -1.5873147E+01   -9.3690717E+00   -1.1856159E+01   -1.4305993E+01   -9.0910214E+00   -9.1108530E+00   -1.2863550E+01   -8.3145157E+00
    7.5000000E-01    5.5547334E+00   -5.5478905E+00   -4.4470874E+00   -4.9957853E+00   -4.4486388E+00   -4.7938140E+00   -7.8279780E+00   -1.5999998E+01   -6.2305147E+00   -7.3983674E+00   -8.4975120E+00   -4.5368938E+00   -3.2216922E+00   -3.4835140E+00   -4.0819463E+00   -8.4584361E+00   -1.0586402E+01   -7.8097355E+00   -4.1519421E+00   -1.6359382E+01   -9.2673340E+00   -8.9675383E+00   -9.1918979E+00   -1.0743101E+01   -1.3908105E+01   -1.5877649E+01   -9.3650517E+00   -1.1830279E+01   -1.4295253E+01   -9.0843017E+00   -9.0980744E+00   -1.2846792E+01   -8.3044773E+00
    8.5000000E-01    5.5613768E+00   -5.5545143E+00   -4.4430555E+00   -4.9887268E+00   -4.4481856E+00   -4.7897912E+00   -7.8624911E+00   -1.5999998E+01   -6.1785199E+00   -7.3942191E+00   -8.4936879E+00   -4.5222340E+00   -3.2223974E+00   -3.4835140E+00   -4.0819463E+00   -8.4798186E+00   -1.0594497E+01   -7.8377001E+00   -4.1459833E+00   -1.6331353E+01   -9.2820937E+00   -8.9742025E+00   -9.1705742E+00   -1.0736084E+01   -1.3894424E+01   -1.5881754E+01   -9.3610611E+00   -1.1804965E+01   -1.4284599E+01   -9.0776377E+00   -9.0854108E+00   -1.2830178E+01   -8.2945276E+00
    9.5000000E-01    5.5679654E+00   -5.5610832E+00   -4.4390525E+00   -4.9817718E+00   -4.4477320E+00   -4.7857954E+00   -7.8963872E+00   -1.5999998E+01   -6.1319801E+00   -7.3900666E+00   -8.4898251E+00   -4.5080247E+00   -3.2231064E+00   -3.4835140E+00   -4.0819462E+00   -8.5006941E+00   -1.0602196E+01   -7.8651027E+00   -4.1400831E+00   -1.6303884E+01   -9.2964013E+00   -8.9808118E+00   -9.1497557E+00   -1.0729171E+01   -1.3880901E+01   -1.5885490E+01   -9.3570993E+00   -1.1780184E+01   -1.4274028E+01   -9.0710286E+00   -9.0728608E+00   -1.2813707E+01   -8.2846656E+00
    1.0500000E+00    5.5744998E+00   -5.5675980E+00   -4.4350779E+00   -4.9749171E+00   -4.4472779E+00   -4.7818262E+00   -7.9296962E+00   -1.5999998E+01   -6.0898487E+00   -7.3859115E+00   -8.4859288E+00   -4.4942385E+00   -3.2238192E+00   -3.4835140E+00   -4.0819461E+00   -8.5210907E+00   -1.0609524E+01   -7.8919724E+00   -4.1342408E+00   -1.6276947E+01   -9.3102842E+00   -8.9873670E+00   -9.1294144E+00   -1.0722357E+01   -1.3867533E+01   -1.5888885E+01   -9.3531661E+00   -1.1755910E+01   -1.4263540E+01   -9.0644735E+00   -9.0604227E+00   -1.2797376E+01   -8.2748899E+00
    1.1500000E+00    5.5809809E+00   -5.5740595E+00   -4.4311312E+00   -4.9681599E+00   -4.4468234E+00   -4.7778832E+00   -7.9624456E+00   -1.5999998E+01   -6.0513541E+00   -7.3817552E+00   -8.4820039E+00   -4.4808503E+00   -3.2245357E+00   -3.4835140E+00   -4.0819461E+00   -8.5410344E+00   -1.0616505E+01   -7.9183358E+00   -4.1284555E+00   -1.6250514E+01   -9.3237675E+00   -8.9938689E+00   -9.1095244E+00   -1.0715642E+01   -1.3854316E+01   -1.5891961E+01   -9.3492608E+00   -1.1732114E+01   -1.4253132E+01   -9.0579718E+00   -9.0480949E+00   -1.2781184E+01   -8.2651993E+00
