 TITLE = "Isotope ratios" 
    Distance        Li7+            
    5.0000000E-02   -1.0201521E+01
    1.5000000E-01   -1.2186191E+01
    2.5000000E-01   -1.4227150E+01
    3.5000000E-01   -1.5365444E+01
    4.5000000E-01   -1.5648864E+01
    5.5000000E-01   -1.5761388E+01
    6.5000000E-01   -1.6009665E+01
    7.5000000E-01   -1.6434375E+01
    8.5000000E-01   -1.6998432E+01
    9.5000000E-01   -1.7649379E+01
    1.0500000E+00   -1.8337109E+01
    1.1500000E+00   -1.9021025E+01
    1.2500000E+00   -1.9673163E+01
    1.3500000E+00   -2.0277849E+01
    1.4500000E+00   -2.0828922E+01
    1.5500000E+00   -2.1326252E+01
    1.6500000E+00   -2.1772857E+01
    1.7500000E+00   -2.2173017E+01
    1.8500000E+00   -2.2531268E+01
    1.9500000E+00   -2.2851939E+01
    2.0500000E+00   -2.3138993E+01
    2.1500000E+00   -2.3395991E+01
    2.2500000E+00   -2.3626109E+01
    2.3500000E+00   -2.3832178E+01
    2.4500000E+00   -2.4016715E+01
    2.5500000E+00   -2.4181963E+01
    2.6500000E+00   -2.4329920E+01
    2.7500000E+00   -2.4462367E+01
    2.8500000E+00   -2.4580893E+01
    2.9500000E+00   -2.4686915E+01
    3.0500000E+00   -2.4781701E+01
    3.1500000E+00   -2.4866383E+01
    3.2500000E+00   -2.4941972E+01
    3.3500000E+00   -2.5009376E+01
    3.4500000E+00   -2.5069405E+01
    3.5500000E+00   -2.5122788E+01
    3.6500000E+00   -2.5170175E+01
    3.7500000E+00   -2.5212152E+01
    3.8500000E+00   -2.5249245E+01
    3.9500000E+00   -2.5281924E+01
    4.0500000E+00   -2.5310614E+01
    4.1500000E+00   -2.5335696E+01
    4.2500000E+00   -2.5357514E+01
    4.3500000E+00   -2.5376377E+01
    4.4500000E+00   -2.5392562E+01
    4.5500000E+00   -2.5406322E+01
    4.6500000E+00   -2.5417882E+01
    4.7500000E+00   -2.5427447E+01
    4.8500000E+00   -2.5435202E+01
    4.9500000E+00   -2.5441313E+01
    5.0500000E+00   -2.5445931E+01
    5.1500000E+00   -2.5449192E+01
    5.2500000E+00   -2.5451220E+01
    5.3500000E+00   -2.5452126E+01
    5.4500000E+00   -2.5452012E+01
    5.5500000E+00   -2.5450970E+01
    5.6500000E+00   -2.5449082E+01
    5.7500000E+00   -2.5446424E+01
    5.8500000E+00   -2.5443065E+01
    5.9500000E+00   -2.5439067E+01
    6.0500000E+00   -2.5434486E+01
    6.1500000E+00   -2.5429374E+01
    6.2500000E+00   -2.5423778E+01
    6.3500000E+00   -2.5417739E+01
    6.4500000E+00   -2.5411297E+01
    6.5500000E+00   -2.5404487E+01
    6.6500000E+00   -2.5397341E+01
    6.7500000E+00   -2.5389888E+01
    6.8500000E+00   -2.5382154E+01
    6.9500000E+00   -2.5374165E+01
    7.0500000E+00   -2.5365942E+01
    7.1500000E+00   -2.5357506E+01
    7.2500000E+00   -2.5348874E+01
    7.3500000E+00   -2.5340064E+01
    7.4500000E+00   -2.5331091E+01
    7.5500000E+00   -2.5321969E+01
    7.6500000E+00   -2.5312711E+01
    7.7500000E+00   -2.5303328E+01
    7.8500000E+00   -2.5293831E+01
    7.9500000E+00   -2.5284231E+01
    8.0500000E+00   -2.5274535E+01
    8.1500000E+00   -2.5264753E+01
    8.2500000E+00   -2.5254890E+01
    8.3500000E+00   -2.5244955E+01
    8.4500000E+00   -2.5234954E+01
    8.5500000E+00   -2.5224891E+01
    8.6500000E+00   -2.5214773E+01
    8.7500000E+00   -2.5204604E+01
    8.8500000E+00   -2.5194388E+01
    8.9500000E+00   -2.5184129E+01
    9.0500000E+00   -2.5173830E+01
    9.1500000E+00   -2.5163496E+01
    9.2500000E+00   -2.5153128E+01
    9.3500000E+00   -2.5142729E+01
    9.4500000E+00   -2.5132303E+01
    9.5500000E+00   -2.5121850E+01
    9.6500000E+00   -2.5111374E+01
    9.7500000E+00   -2.5100875E+01
    9.8500000E+00   -2.5090355E+01
    9.9500000E+00   -2.5079816E+01
    1.0050000E+01   -2.5069259E+01
    1.0150000E+01   -2.5058685E+01
    1.0250000E+01   -2.5048095E+01
    1.0350000E+01   -2.5037490E+01
    1.0450000E+01   -2.5026870E+01
    1.0550000E+01   -2.5016237E+01
    1.0650000E+01   -2.5005590E+01
    1.0750000E+01   -2.4994930E+01
    1.0850000E+01   -2.4984258E+01
    1.0950000E+01   -2.4973574E+01
    1.1050000E+01   -2.4962877E+01
    1.1150000E+01   -2.4952169E+01
    1.1250000E+01   -2.4941449E+01
    1.1350000E+01   -2.4930717E+01
    1.1450000E+01   -2.4919973E+01
    1.1550000E+01   -2.4909216E+01
    1.1650000E+01   -2.4898448E+01
    1.1750000E+01   -2.4887667E+01
    1.1850000E+01   -2.4876874E+01
    1.1950000E+01   -2.4866067E+01
    1.2050000E+01   -2.4855247E+01
    1.2150000E+01   -2.4844414E+01
    1.2250000E+01   -2.4833566E+01
    1.2350000E+01   -2.4822703E+01
    1.2450000E+01   -2.4811826E+01
    1.2550000E+01   -2.4800933E+01
    1.2650000E+01   -2.4790023E+01
    1.2750000E+01   -2.4779097E+01
    1.2850000E+01   -2.4768154E+01
    1.2950000E+01   -2.4757192E+01
    1.3050000E+01   -2.4746212E+01
    1.3150000E+01   -2.4735212E+01
    1.3250000E+01   -2.4724192E+01
    1.3350000E+01   -2.4713152E+01
    1.3450000E+01   -2.4702089E+01
    1.3550000E+01   -2.4691005E+01
    1.3650000E+01   -2.4679897E+01
    1.3750000E+01   -2.4668765E+01
    1.3850000E+01   -2.4657608E+01
    1.3950000E+01   -2.4646426E+01
    1.4050000E+01   -2.4635216E+01
    1.4150000E+01   -2.4623979E+01
    1.4250000E+01   -2.4612714E+01
    1.4350000E+01   -2.4601419E+01
    1.4450000E+01   -2.4590093E+01
    1.4550000E+01   -2.4578736E+01
    1.4650000E+01   -2.4567346E+01
    1.4750000E+01   -2.4555922E+01
    1.4850000E+01   -2.4544464E+01
    1.4950000E+01   -2.4532970E+01
    1.5050000E+01   -2.4521439E+01
    1.5150000E+01   -2.4509869E+01
    1.5250000E+01   -2.4498260E+01
    1.5350000E+01   -2.4486611E+01
    1.5450000E+01   -2.4474920E+01
    1.5550000E+01   -2.4463186E+01
    1.5650000E+01   -2.4451408E+01
    1.5750000E+01   -2.4439584E+01
    1.5850000E+01   -2.4427713E+01
    1.5950000E+01   -2.4415794E+01
    1.6050000E+01   -2.4403825E+01
    1.6150000E+01   -2.4391804E+01
    1.6250000E+01   -2.4379732E+01
    1.6350000E+01   -2.4367605E+01
    1.6450000E+01   -2.4355422E+01
    1.6550000E+01   -2.4343182E+01
    1.6650000E+01   -2.4330884E+01
    1.6750000E+01   -2.4318525E+01
    1.6850000E+01   -2.4306104E+01
    1.6950000E+01   -2.4293618E+01
    1.7050000E+01   -2.4281067E+01
    1.7150000E+01   -2.4268449E+01
    1.7250000E+01   -2.4255761E+01
    1.7350000E+01   -2.4243001E+01
    1.7450000E+01   -2.4230168E+01
    1.7550000E+01   -2.4217260E+01
    1.7650000E+01   -2.4204273E+01
    1.7750000E+01   -2.4191206E+01
    1.7850000E+01   -2.4178056E+01
    1.7950000E+01   -2.4164821E+01
    1.8050000E+01   -2.4151498E+01
    1.8150000E+01   -2.4138084E+01
    1.8250000E+01   -2.4124576E+01
    1.8350000E+01   -2.4110971E+01
    1.8450000E+01   -2.4097264E+01
    1.8550000E+01   -2.4083453E+01
    1.8650000E+01   -2.4069532E+01
    1.8750000E+01   -2.4055496E+01
    1.8850000E+01   -2.4041341E+01
    1.8950000E+01   -2.4027059E+01
    1.9050000E+01   -2.4012642E+01
    1.9150000E+01   -2.3998081E+01
    1.9250000E+01   -2.3983364E+01
    1.9350000E+01   -2.3968476E+01
    1.9450000E+01   -2.3953396E+01
    1.9550000E+01   -2.3938094E+01
    1.9650000E+01   -2.3922522E+01
    1.9750000E+01   -2.3906559E+01
    1.9850000E+01   -2.3887724E+01
    1.9950000E+01   -2.3822141E+01
