# Time          2.2500E+00
# Units: Mol/kgw
    Distance           H+               Na+              K+               Ca++             Mg++             Al+++            Fe+++            Fe++             Li7+             Li6+             SiO2(aq)         CO2(aq)          O2(aq)           Cl-          
    5.0000000E-02   -3.1186914E-05    1.7064822E-05    4.5699915E-06    1.8042635E-05    7.6812896E-06    9.7013859E-08    5.1060713E-17    3.6633619E-08    1.9556820E-08    1.5707735E-09    1.1378954E-05    3.4246348E-04    1.6771484E-04    4.2281185E-05
    1.5000000E-01   -4.8978867E-05    2.6826812E-05    7.2229816E-06    2.8205560E-05    1.2074966E-05    6.6420687E-08    7.9768970E-17    9.4713468E-08    3.0173043E-08    2.4195330E-09    1.8194487E-05    5.3500936E-04    2.6201045E-04    6.6053260E-05
    2.5000000E-01   -5.8148701E-05    3.1728897E-05    8.5963364E-06    3.3140413E-05    1.4280869E-05    5.4934412E-08    9.3651847E-17    1.6339401E-07    3.5540145E-08    2.8462626E-09    2.2038320E-05    6.2812162E-04    3.0761037E-04    7.7549075E-05
    3.5000000E-01   -6.1947307E-05    3.3622565E-05    9.1746148E-06    3.4850771E-05    1.5132543E-05    4.9212371E-08    9.8394817E-17    2.3588056E-07    3.7617257E-08    3.0087745E-09    2.4007098E-05    6.5993265E-04    3.2318921E-04    8.1476525E-05
    4.5000000E-01   -6.3696364E-05    3.4369971E-05    9.4495631E-06    3.5333837E-05    1.5468274E-05    4.5241229E-08    9.9659424E-17    3.0953322E-07    3.8438881E-08    3.0707178E-09    2.5257634E-05    6.6841436E-04    3.2734295E-04    8.2523692E-05
    5.5000000E-01   -6.4865472E-05    3.4792585E-05    9.6385317E-06    3.5468934E-05    1.5657859E-05    4.1914254E-08    9.9937754E-17    3.8359011E-07    3.8907084E-08    3.1046026E-09    2.6305171E-05    6.7028111E-04    3.2825716E-04    8.2754164E-05
    6.5000000E-01   -6.5903942E-05    3.5141296E-05    9.8079604E-06    3.5524382E-05    1.5814237E-05    3.8946943E-08    9.9990175E-17    4.5787408E-07    3.9297764E-08    3.1325769E-09    2.7307714E-05    6.7063270E-04    3.2842935E-04    8.2797573E-05
    7.5000000E-01   -6.6919477E-05    3.5476240E-05    9.9737824E-06    3.5564464E-05    1.5964481E-05    3.6257621E-08    9.9998839E-17    5.3235055E-07    3.9676993E-08    3.1599185E-09    2.8303205E-05    6.7069081E-04    3.2845780E-04    8.2804747E-05
    8.5000000E-01   -6.7933536E-05    3.5809431E-05    1.0139182E-05    3.5602017E-05    1.6113999E-05    3.3808532E-08    1.0000012E-16    6.0701390E-07    4.0057852E-08    3.1876483E-09    2.9299213E-05    6.7069939E-04    3.2846201E-04    8.2805806E-05
    9.5000000E-01   -6.8949762E-05    3.6142943E-05    1.0304709E-05    3.5639255E-05    1.6263724E-05    3.1572443E-08    1.0000029E-16    6.8186353E-07    4.0442484E-08    3.2159112E-09    3.0297029E-05    6.7070054E-04    3.2846257E-04    8.2805948E-05
