# Time          1.0000E-01
# Units: Mol/kgw
    Distance           H+               Na+              K+               Ca++             Mg++             Al+++            Fe+++            Fe++             Li7+             Li6+             SiO2(aq)         CO2(aq)          O2(aq)           Cl-          
    5.0000000E-02   -2.0215394E-04    1.1160829E-04    2.9894041E-05    1.1798203E-04    5.0237535E-05    2.1073261E-08    3.3388238E-16    2.4460794E-07    1.2377640E-07    9.9315628E-09    7.3859048E-05    2.2393444E-03    1.0966755E-03    2.7647367E-04
    1.5000000E-01   -7.0103440E-05    3.7861506E-05    1.0402714E-05    3.8953210E-05    1.7039448E-05    4.1995333E-08    1.0987817E-16    3.3382649E-07    4.2280443E-08    3.3774065E-09    2.7742504E-05    7.3695131E-04    3.6090760E-04    9.0985393E-05
    2.5000000E-01   -6.5427159E-05    3.5028135E-05    9.7276115E-06    3.5613371E-05    1.5763361E-05    4.0810594E-08    1.0031161E-16    4.0848885E-07    3.9158227E-08    3.1230328E-09    2.6719808E-05    6.7278859E-04    3.2948515E-04    8.3063743E-05
    3.5000000E-01   -6.6255657E-05    3.5259574E-05    9.8659344E-06    3.5543441E-05    1.5866971E-05    3.8001276E-08    1.0000875E-16    4.8285694E-07    3.9420699E-08    3.1408691E-09    2.7648340E-05    6.7075728E-04    3.2849036E-04    8.2812954E-05
    4.5000000E-01   -6.7262162E-05    3.5589168E-05    1.0030352E-05    3.5577588E-05    1.6014827E-05    3.5398860E-08    1.0000053E-16    5.5739785E-07    3.9795194E-08    3.1679727E-09    2.8640988E-05    6.7070212E-04    3.2846334E-04    8.2806144E-05
    5.5000000E-01   -6.8276306E-05    3.5922102E-05    1.0195697E-05    3.5614642E-05    1.6164250E-05    3.3025039E-08    1.0000032E-16    6.3212446E-07    4.0176895E-08    3.1958971E-09    2.9637381E-05    6.7070073E-04    3.2846266E-04    8.2805972E-05
    6.5000000E-01   -6.9293374E-05    3.6255790E-05    1.0361285E-05    3.5651844E-05    1.6314075E-05    3.0855961E-08    1.0000031E-16    7.0703738E-07    4.0562809E-08    3.2243763E-09    3.0635850E-05    6.7070070E-04    3.2846265E-04    8.2805968E-05
    7.5000000E-01   -7.0313185E-05    3.6590169E-05    1.0527099E-05    3.5689124E-05    1.6464274E-05    2.8869924E-08    1.0000031E-16    7.8213690E-07    4.0952744E-08    3.2533721E-09    3.1636334E-05    6.7070070E-04    3.2846265E-04    8.2805968E-05
    8.5000000E-01   -7.1335684E-05    3.6925239E-05    1.0693138E-05    3.5726481E-05    1.6614847E-05    2.7047953E-08    1.0000031E-16    8.5742332E-07    4.1346595E-08    3.2828557E-09    3.2638814E-05    6.7070070E-04    3.2846265E-04    8.2805968E-05
    9.5000000E-01   -7.2360824E-05    3.7260999E-05    1.0859402E-05    3.5763916E-05    1.6765794E-05    2.5373416E-08    1.0000031E-16    9.3289693E-07    4.1744272E-08    3.3128018E-09    3.3643278E-05    6.7070070E-04    3.2846265E-04    8.2805968E-05
    1.0500000E+00   -7.3388562E-05    3.7597451E-05    1.1025893E-05    3.5801427E-05    1.6917116E-05    2.3831688E-08    1.0000031E-16    1.0085580E-06    4.2145696E-08    3.3431881E-09    3.4649712E-05    6.7070070E-04    3.2846265E-04    8.2805968E-05
    1.1500000E+00   -7.4418864E-05    3.7934596E-05    1.1192609E-05    3.5839016E-05    1.7068814E-05    2.2409869E-08    1.0000031E-16    1.0844068E-06    4.2550800E-08    3.3739946E-09    3.5658105E-05    6.7070070E-04    3.2846265E-04    8.2805968E-05
    1.2500000E+00   -7.5451698E-05    3.8272435E-05    1.1359552E-05    3.5876682E-05    1.7220887E-05    2.1096548E-08    1.0000031E-16    1.1604435E-06    4.2959524E-08    3.4052037E-09    3.6668449E-05    6.7070070E-04    3.2846265E-04    8.2805968E-05
    1.3500000E+00   -7.6487036E-05    3.8610967E-05    1.1526721E-05    3.5914426E-05    1.7373337E-05    1.9881604E-08    1.0000031E-16    1.2366686E-06    4.3371816E-08    3.4367998E-09    3.7680734E-05    6.7070070E-04    3.2846265E-04    8.2805968E-05
    1.4500000E+00   -7.7524854E-05    3.8950195E-05    1.1694117E-05    3.5952247E-05    1.7526164E-05    1.8756035E-08    1.0000031E-16    1.3130821E-06    4.3787630E-08    3.4687688E-09    3.8694958E-05    6.7070070E-04    3.2846265E-04    8.2805968E-05
    1.5500000E+00   -7.8565131E-05    3.9290119E-05    1.1861740E-05    3.5990145E-05    1.7679369E-05    1.7711815E-08    1.0000031E-16    1.3896844E-06    4.4206926E-08    3.5010984E-09    3.9711113E-05    6.7070070E-04    3.2846265E-04    8.2805968E-05
    1.6500000E+00   -7.9607847E-05    3.9630740E-05    1.2029590E-05    3.6028121E-05    1.7832951E-05    1.6741774E-08    1.0000031E-16    1.4664756E-06    4.4629669E-08    3.5337774E-09    4.0729197E-05    6.7070070E-04    3.2846265E-04    8.2805968E-05
    1.7500000E+00   -8.0652986E-05    3.9972058E-05    1.2197667E-05    3.6066175E-05    1.7986912E-05    1.5839490E-08    1.0000031E-16    1.5434562E-06    4.5055827E-08    3.5667961E-09    4.1749203E-05    6.7070070E-04    3.2846265E-04    8.2805968E-05
    1.8500000E+00   -8.1700533E-05    4.0314074E-05    1.2365972E-05    3.6104307E-05    1.8141252E-05    1.4999198E-08    1.0000031E-16    1.6206262E-06    4.5485372E-08    3.6001455E-09    4.2771128E-05    6.7070070E-04    3.2846265E-04    8.2805968E-05
    1.9500000E+00   -8.2750475E-05    4.0656789E-05    1.2534504E-05    3.6142517E-05    1.8295972E-05    1.4215715E-08    1.0000031E-16    1.6979859E-06    4.5918282E-08    3.6338177E-09    4.3794968E-05    6.7070070E-04    3.2846265E-04    8.2805968E-05
    2.0500000E+00   -8.3802800E-05    4.1000204E-05    1.2703264E-05    3.6180805E-05    1.8451071E-05    1.3484367E-08    1.0000031E-16    1.7755357E-06    4.6354534E-08    3.6678058E-09    4.4820721E-05    6.7070070E-04    3.2846265E-04    8.2805968E-05
    2.1500000E+00   -8.4857498E-05    4.1344320E-05    1.2872252E-05    3.6219171E-05    1.8606551E-05    1.2800937E-08    1.0000031E-16    1.8532756E-06    4.6794111E-08    3.7021035E-09    4.5848384E-05    6.7070070E-04    3.2846265E-04    8.2805968E-05
    2.2500000E+00   -8.5914561E-05    4.1689136E-05    1.3041468E-05    3.6257615E-05    1.8762412E-05    1.2161610E-08    1.0000031E-16    1.9312060E-06    4.7236995E-08    3.7367050E-09    4.6877954E-05    6.7070070E-04    3.2846265E-04    8.2805968E-05
    2.3500000E+00   -8.6973981E-05    4.2034655E-05    1.3210913E-05    3.6296137E-05    1.8918654E-05    1.1562928E-08    1.0000031E-16    2.0093271E-06    4.7683172E-08    3.7716054E-09    4.7909431E-05    6.7070070E-04    3.2846265E-04    8.2805968E-05
    2.4500000E+00   -8.8035749E-05    4.2380876E-05    1.3380586E-05    3.6334738E-05    1.9075278E-05    1.1001755E-08    1.0000031E-16    2.0876391E-06    4.8132631E-08    3.8068002E-09    4.8942813E-05    6.7070070E-04    3.2846265E-04    8.2805968E-05
    2.5500000E+00   -8.9099861E-05    4.2727801E-05    1.3550487E-05    3.6373417E-05    1.9232285E-05    1.0475238E-08    1.0000031E-16    2.1661423E-06    4.8585359E-08    3.8422853E-09    4.9978098E-05    6.7070070E-04    3.2846265E-04    8.2805968E-05
    2.6500000E+00   -9.0166311E-05    4.3075429E-05    1.3720617E-05    3.6412175E-05    1.9389674E-05    9.9807819E-09    1.0000031E-16    2.2448369E-06    4.9041349E-08    3.8780571E-09    5.1015286E-05    6.7070070E-04    3.2846265E-04    8.2805968E-05
    2.7500000E+00   -9.1235094E-05    4.3423763E-05    1.3890976E-05    3.6451011E-05    1.9547446E-05    9.5160183E-09    1.0000031E-16    2.3237231E-06    4.9500591E-08    3.9141125E-09    5.2054376E-05    6.7070070E-04    3.2846265E-04    8.2805968E-05
    2.8500000E+00   -9.2306206E-05    4.3772802E-05    1.4061563E-05    3.6489926E-05    1.9705602E-05    9.0787862E-09    1.0000031E-16    2.4028012E-06    4.9963079E-08    3.9504485E-09    5.3095368E-05    6.7070070E-04    3.2846265E-04    8.2805968E-05
    2.9500000E+00   -9.3379643E-05    4.4122547E-05    1.4232380E-05    3.6528919E-05    1.9864143E-05    8.6671094E-09    1.0000031E-16    2.4820714E-06    5.0428807E-08    3.9870625E-09    5.4138261E-05    6.7070070E-04    3.2846265E-04    8.2805968E-05
    3.0500000E+00   -9.4455404E-05    4.4472999E-05    1.4403426E-05    3.6567992E-05    2.0023068E-05    8.2791782E-09    1.0000031E-16    2.5615339E-06    5.0897770E-08    4.0239524E-09    5.5183055E-05    6.7070070E-04    3.2846265E-04    8.2805968E-05
    3.1500000E+00   -9.5533484E-05    4.4824159E-05    1.4574701E-05    3.6607143E-05    2.0182378E-05    7.9133341E-09    1.0000031E-16    2.6411890E-06    5.1369965E-08    4.0611161E-09    5.6229750E-05    6.7070070E-04    3.2846265E-04    8.2805968E-05
