 TITLE = "Isotope ratios" 
    Distance        Li7+            
    5.0000000E-02   -1.0666231E+01
    1.5000000E-01   -1.3377389E+01
    2.5000000E-01   -1.6409272E+01
    3.5000000E-01   -1.7930328E+01
    4.5000000E-01   -1.8815872E+01
    5.5000000E-01   -1.9538780E+01
    6.5000000E-01   -2.0177860E+01
    7.5000000E-01   -2.0748293E+01
    8.5000000E-01   -2.1258077E+01
    9.5000000E-01   -2.1713871E+01
    1.0500000E+00   -2.2121550E+01
    1.1500000E+00   -2.2486317E+01
    1.2500000E+00   -2.2812787E+01
    1.3500000E+00   -2.3105056E+01
    1.4500000E+00   -2.3366761E+01
    1.5500000E+00   -2.3601137E+01
    1.6500000E+00   -2.3811056E+01
    1.7500000E+00   -2.3999076E+01
    1.8500000E+00   -2.4167477E+01
    1.9500000E+00   -2.4318286E+01
    2.0500000E+00   -2.4453314E+01
    2.1500000E+00   -2.4574174E+01
    2.2500000E+00   -2.4682310E+01
    2.3500000E+00   -2.4779007E+01
    2.4500000E+00   -2.4865417E+01
    2.5500000E+00   -2.4942570E+01
    2.6500000E+00   -2.5011388E+01
    2.7500000E+00   -2.5072695E+01
    2.8500000E+00   -2.5127233E+01
    2.9500000E+00   -2.5175663E+01
    3.0500000E+00   -2.5218583E+01
    3.1500000E+00   -2.5256525E+01
    3.2500000E+00   -2.5289971E+01
    3.3500000E+00   -2.5319352E+01
    3.4500000E+00   -2.5345056E+01
    3.5500000E+00   -2.5367434E+01
    3.6500000E+00   -2.5386799E+01
    3.7500000E+00   -2.5403436E+01
    3.8500000E+00   -2.5417600E+01
    3.9500000E+00   -2.5429522E+01
    4.0500000E+00   -2.5439410E+01
    4.1500000E+00   -2.5447452E+01
    4.2500000E+00   -2.5453819E+01
    4.3500000E+00   -2.5458663E+01
    4.4500000E+00   -2.5462124E+01
    4.5500000E+00   -2.5464327E+01
    4.6500000E+00   -2.5465388E+01
    4.7500000E+00   -2.5465407E+01
    4.8500000E+00   -2.5464480E+01
    4.9500000E+00   -2.5462692E+01
    5.0500000E+00   -2.5460118E+01
    5.1500000E+00   -2.5456829E+01
    5.2500000E+00   -2.5452888E+01
    5.3500000E+00   -2.5448354E+01
    5.4500000E+00   -2.5443278E+01
    5.5500000E+00   -2.5437708E+01
    5.6500000E+00   -2.5431687E+01
    5.7500000E+00   -2.5425256E+01
    5.8500000E+00   -2.5418449E+01
    5.9500000E+00   -2.5411300E+01
    6.0500000E+00   -2.5403838E+01
    6.1500000E+00   -2.5396091E+01
    6.2500000E+00   -2.5388084E+01
    6.3500000E+00   -2.5379838E+01
    6.4500000E+00   -2.5371374E+01
    6.5500000E+00   -2.5362713E+01
    6.6500000E+00   -2.5353869E+01
    6.7500000E+00   -2.5344860E+01
    6.8500000E+00   -2.5335700E+01
    6.9500000E+00   -2.5326401E+01
    7.0500000E+00   -2.5316975E+01
    7.1500000E+00   -2.5307434E+01
    7.2500000E+00   -2.5297788E+01
    7.3500000E+00   -2.5288045E+01
    7.4500000E+00   -2.5278214E+01
    7.5500000E+00   -2.5268302E+01
    7.6500000E+00   -2.5258317E+01
    7.7500000E+00   -2.5248264E+01
    7.8500000E+00   -2.5238150E+01
    7.9500000E+00   -2.5227979E+01
    8.0500000E+00   -2.5217757E+01
    8.1500000E+00   -2.5207488E+01
    8.2500000E+00   -2.5197176E+01
    8.3500000E+00   -2.5186824E+01
    8.4500000E+00   -2.5176436E+01
    8.5500000E+00   -2.5166015E+01
    8.6500000E+00   -2.5155563E+01
    8.7500000E+00   -2.5145084E+01
    8.8500000E+00   -2.5134578E+01
    8.9500000E+00   -2.5124049E+01
    9.0500000E+00   -2.5113497E+01
    9.1500000E+00   -2.5102925E+01
    9.2500000E+00   -2.5092335E+01
    9.3500000E+00   -2.5081726E+01
    9.4500000E+00   -2.5071101E+01
    9.5500000E+00   -2.5060461E+01
    9.6500000E+00   -2.5049805E+01
    9.7500000E+00   -2.5039136E+01
    9.8500000E+00   -2.5028454E+01
    9.9500000E+00   -2.5017758E+01
    1.0050000E+01   -2.5007051E+01
    1.0150000E+01   -2.4996332E+01
    1.0250000E+01   -2.4985600E+01
    1.0350000E+01   -2.4974858E+01
    1.0450000E+01   -2.4964104E+01
    1.0550000E+01   -2.4953339E+01
    1.0650000E+01   -2.4942563E+01
    1.0750000E+01   -2.4931776E+01
    1.0850000E+01   -2.4920977E+01
    1.0950000E+01   -2.4910167E+01
    1.1050000E+01   -2.4899345E+01
    1.1150000E+01   -2.4888510E+01
    1.1250000E+01   -2.4877664E+01
    1.1350000E+01   -2.4866805E+01
