# Time          3.0000E+00
# Units: Mol/kgw
    Distance           H+               Na+              K+               Ca++             Mg++             Al+++            Fe+++            Fe++             Li7+             Li6+             SiO2(aq)         CO2(aq)          O2(aq)           Cl-          
    5.0000000E-02   -6.2923870E-05    3.4656301E-05    9.2829346E-06    3.6634106E-05    1.5599619E-05    5.6354642E-08    1.0367197E-16    7.6272039E-08    3.8770365E-08    3.1116676E-09    2.2987767E-05    6.9532642E-04    3.4052262E-04    8.5846306E-05
    1.5000000E-01   -9.9792474E-05    5.4803241E-05    1.4761597E-05    5.7594534E-05    2.4667317E-05    3.6709916E-08    1.6287631E-16    1.9941144E-07    6.0973748E-08    4.8879174E-09    3.7131871E-05    1.0924091E-03    5.3498616E-04    1.3487088E-04
    2.5000000E-01   -1.0136977E-04    5.5293469E-05    1.5021379E-05    5.7586478E-05    2.4886617E-05    3.3730180E-08    1.6267791E-16    3.2384238E-07    6.1526233E-08    4.9250772E-09    3.8756704E-05    1.0910785E-03    5.3433449E-04    1.3470660E-04
    3.5000000E-01   -8.7375399E-05    4.7180831E-05    1.2975596E-05    4.8488810E-05    2.1233683E-05    3.4594834E-08    1.3675795E-16    4.2840629E-07    5.2577528E-08    4.2006540E-09    3.4682244E-05    9.1723366E-04    4.4919738E-04    1.1324339E-04
    4.5000000E-01   -7.6033964E-05    4.0597663E-05    1.1318149E-05    4.1094424E-05    1.8269542E-05    3.4842118E-08    1.1568703E-16    5.1611431E-07    4.5317604E-08    3.6134147E-09    3.1404427E-05    7.7591131E-04    3.7998750E-04    9.5795467E-05
    5.5000000E-01   -7.0939292E-05    3.7517399E-05    1.0581893E-05    3.7472089E-05    1.6882419E-05    3.3634010E-08    1.0531386E-16    5.9535152E-07    4.1927370E-08    3.3379137E-09    3.0271075E-05    7.0633858E-04    3.4591561E-04    8.7205888E-05
    6.5000000E-01   -6.9704215E-05    3.6594308E-05    1.0415105E-05    3.6163617E-05    1.6466456E-05    3.1743579E-08    1.0149996E-16    6.7150467E-07    4.0922739E-08    3.2545044E-09    3.0480914E-05    6.8075881E-04    3.3338841E-04    8.4047761E-05
    7.5000000E-01   -7.0051499E-05    3.6553915E-05    1.0481720E-05    3.5800116E-05    1.6447917E-05    2.9758496E-08    1.0036424E-16    7.4684617E-07    4.0896780E-08    3.2499805E-09    3.1244983E-05    6.7314153E-04    3.2965800E-04    8.3107317E-05
    8.5000000E-01   -7.0903375E-05    3.6794224E-05    1.0622650E-05    3.5736417E-05    1.6555803E-05    2.7877537E-08    1.0007796E-16    8.2211703E-07    4.1184355E-08    3.2708408E-09    3.2187021E-05    6.7122144E-04    3.2871767E-04    8.2870260E-05
    9.5000000E-01   -7.1890085E-05    3.7108927E-05    1.0783318E-05    3.5751641E-05    1.6697241E-05    2.6138382E-08    1.0001512E-16    8.9751724E-07    4.1557313E-08    3.2987268E-09    3.3177474E-05    6.7080001E-04    3.2851128E-04    8.2818229E-05
    1.0500000E+00   -7.2909360E-05    3.7441013E-05    1.0948631E-05    3.5784794E-05    1.6846568E-05    2.4536577E-08    1.0000287E-16    9.7309334E-07    4.1952524E-08    3.3285475E-09    3.4180436E-05    6.7071785E-04    3.2847105E-04    8.2808085E-05
    1.1500000E+00   -7.3937196E-05    3.7777125E-05    1.1115054E-05    3.5821587E-05    1.6997770E-05    2.3060251E-08    1.0000072E-16    1.0488550E-06    4.2355134E-08    3.3590942E-09    3.5187469E-05    6.7070341E-04    3.2846397E-04    8.2806302E-05
    1.2500000E+00   -7.4968649E-05    3.8114526E-05    1.1281861E-05    3.5859095E-05    1.7149617E-05    2.1697559E-08    1.0000037E-16    1.1248042E-06    4.2762051E-08    3.3901049E-09    3.6196834E-05    6.7070110E-04    3.2846284E-04    8.2806017E-05
    1.3500000E+00   -7.6002794E-05    3.8452719E-05    1.1448921E-05    3.5896785E-05    1.7301884E-05    2.0437824E-08    1.0000032E-16    1.2009416E-06    4.3172668E-08    3.4215185E-09    3.7208206E-05    6.7070075E-04    3.2846267E-04    8.2805975E-05
    1.4500000E+00   -7.7039456E-05    3.8791622E-05    1.1616210E-05    3.5934567E-05    1.7454535E-05    1.9271540E-08    1.0000031E-16    1.2772673E-06    4.3586844E-08    3.4533130E-09    3.8221528E-05    6.7070071E-04    3.2846265E-04    8.2805969E-05
    1.5500000E+00   -7.8078591E-05    3.9131222E-05    1.1783727E-05    3.5972430E-05    1.7607563E-05    1.8190243E-08    1.0000031E-16    1.3537817E-06    4.4004522E-08    3.4854741E-09    3.9236786E-05    6.7070070E-04    3.2846265E-04    8.2805968E-05
    1.6500000E+00   -7.9120174E-05    3.9471518E-05    1.1951472E-05    3.6010370E-05    1.7760970E-05    1.7186378E-08    1.0000031E-16    1.4304850E-06    4.4425663E-08    3.5179899E-09    4.0253974E-05    6.7070070E-04    3.2846265E-04    8.2805968E-05
    1.7500000E+00   -8.0164187E-05    3.9812512E-05    1.2119443E-05    3.6048388E-05    1.7914755E-05    1.6253183E-08    1.0000031E-16    1.5073774E-06    4.4850233E-08    3.5508499E-09    4.1273086E-05    6.7070070E-04    3.2846265E-04    8.2805968E-05
    1.8500000E+00   -8.1210616E-05    4.0154204E-05    1.2287642E-05    3.6086483E-05    1.8068918E-05    1.5384597E-08    1.0000031E-16    1.5844592E-06    4.5278204E-08    3.5840449E-09    4.2294119E-05    6.7070070E-04    3.2846265E-04    8.2805968E-05
    1.9500000E+00   -8.2259445E-05    4.0496594E-05    1.2456068E-05    3.6124657E-05    1.8223461E-05    1.4575175E-08    1.0000031E-16    1.6617307E-06    4.5709550E-08    3.6175664E-09    4.3317069E-05    6.7070070E-04    3.2846265E-04    8.2805968E-05
    2.0500000E+00   -8.3310663E-05    4.0839684E-05    1.2624723E-05    3.6162908E-05    1.8378384E-05    1.3820012E-08    1.0000031E-16    1.7391920E-06    4.6144248E-08    3.6514071E-09    4.4341934E-05    6.7070070E-04    3.2846265E-04    8.2805968E-05
    2.1500000E+00   -8.4364259E-05    4.1183474E-05    1.2793605E-05    3.6201238E-05    1.8533687E-05    1.3114686E-08    1.0000031E-16    1.8168435E-06    4.6582278E-08    3.6855603E-09    4.5368709E-05    6.7070070E-04    3.2846265E-04    8.2805968E-05
    2.2500000E+00   -8.5420224E-05    4.1527965E-05    1.2962715E-05    3.6239646E-05    1.8689371E-05    1.2455197E-08    1.0000031E-16    1.8946853E-06    4.7023624E-08    3.7200200E-09    4.6397393E-05    6.7070070E-04    3.2846265E-04    8.2805968E-05
    2.3500000E+00   -8.6478549E-05    4.1873157E-05    1.3132053E-05    3.6278132E-05    1.8845435E-05    1.1837928E-08    1.0000031E-16    1.9727177E-06    4.7468270E-08    3.7547810E-09    4.7427985E-05    6.7070070E-04    3.2846265E-04    8.2805968E-05
    2.4500000E+00   -8.7539226E-05    4.2219052E-05    1.3301620E-05    3.6316696E-05    1.9001882E-05    1.1259596E-08    1.0000031E-16    2.0509409E-06    4.7916202E-08    3.7898384E-09    4.8460481E-05    6.7070070E-04    3.2846265E-04    8.2805968E-05
    2.5500000E+00   -8.8602249E-05    4.2565650E-05    1.3471415E-05    3.6355339E-05    1.9158710E-05    1.0717220E-08    1.0000031E-16    2.1293552E-06    4.8367409E-08    3.8251881E-09    4.9494882E-05    6.7070070E-04    3.2846265E-04    8.2805968E-05
    2.6500000E+00   -8.9667613E-05    4.2912951E-05    1.3641438E-05    3.6394060E-05    1.9315921E-05    1.0208087E-08    1.0000031E-16    2.2079607E-06    4.8821881E-08    3.8608263E-09    5.0531187E-05    6.7070070E-04    3.2846265E-04    8.2805968E-05
    2.7500000E+00   -9.0735312E-05    4.3260958E-05    1.3811691E-05    3.6432860E-05    1.9473516E-05    9.7297266E-09    1.0000031E-16    2.2867578E-06    4.9279610E-08    3.8967494E-09    5.1569393E-05    6.7070070E-04    3.2846265E-04    8.2805968E-05
    2.8500000E+00   -9.1805342E-05    4.3609669E-05    1.3982172E-05    3.6471738E-05    1.9631493E-05    9.2798836E-09    1.0000031E-16    2.3657467E-06    4.9740588E-08    3.9329546E-09    5.2609502E-05    6.7070070E-04    3.2846265E-04    8.2805968E-05
    2.9500000E+00   -9.2877699E-05    4.3959086E-05    1.4152883E-05    3.6510695E-05    1.9789855E-05    8.8564976E-09    1.0000031E-16    2.4449275E-06    5.0204808E-08    3.9694390E-09    5.3651512E-05    6.7070070E-04    3.2846265E-04    8.2805968E-05
    3.0500000E+00   -9.3952380E-05    4.4309210E-05    1.4323822E-05    3.6549731E-05    1.9948601E-05    8.4576832E-09    1.0000031E-16    2.5243006E-06    5.0672266E-08    4.0062003E-09    5.4695423E-05    6.7070070E-04    3.2846265E-04    8.2805968E-05
    3.1500000E+00   -9.5029383E-05    4.4660041E-05    1.4494990E-05    3.6588845E-05    2.0107732E-05    8.0817134E-09    1.0000031E-16    2.6038662E-06    5.1142956E-08    4.0432364E-09    5.5741235E-05    6.7070070E-04    3.2846265E-04    8.2805968E-05
    3.2500000E+00   -9.6108704E-05    4.5011580E-05    1.4666388E-05    3.6628039E-05    2.0267249E-05    7.7270036E-09    1.0000031E-16    2.6836244E-06    5.1616877E-08    4.0805453E-09    5.6788949E-05    6.7070070E-04    3.2846265E-04    8.2805968E-05
    3.3500000E+00   -9.7190341E-05    4.5363828E-05    1.4838015E-05    3.6667312E-05    2.0427151E-05    7.3920984E-09    1.0000031E-16    2.7635756E-06    5.2094024E-08    4.1181253E-09    5.7838563E-05    6.7070070E-04    3.2846265E-04    8.2805968E-05
    3.4500000E+00   -9.8274294E-05    4.5716786E-05    1.5009872E-05    3.6706663E-05    2.0587440E-05    7.0756597E-09    1.0000031E-16    2.8437200E-06    5.2574396E-08    4.1559749E-09    5.8890080E-05    6.7070070E-04    3.2846265E-04    8.2805968E-05
    3.5500000E+00   -9.9360560E-05    4.6070454E-05    1.5181958E-05    3.6746094E-05    2.0748115E-05    6.7764554E-09    1.0000031E-16    2.9240577E-06    5.3057992E-08    4.1940928E-09    5.9943498E-05    6.7070070E-04    3.2846265E-04    8.2805968E-05
    3.6500000E+00   -1.0044914E-04    4.6424832E-05    1.5354274E-05    3.6785604E-05    2.0909178E-05    6.4933501E-09    1.0000031E-16    3.0045891E-06    5.3544811E-08    4.2324778E-09    6.0998819E-05    6.7070070E-04    3.2846265E-04    8.2805968E-05
    3.7500000E+00   -1.0154003E-04    4.6779923E-05    1.5526819E-05    3.6825194E-05    2.1070629E-05    6.2252961E-09    1.0000031E-16    3.0853144E-06    5.4034852E-08    4.2711290E-09    6.2056042E-05    6.7070070E-04    3.2846265E-04    8.2805968E-05
    3.8500000E+00   -1.0263323E-04    4.7135726E-05    1.5699594E-05    3.6864863E-05    2.1232467E-05    5.9713258E-09    1.0000031E-16    3.1662337E-06    5.4528115E-08    4.3100454E-09    6.3115169E-05    6.7070070E-04    3.2846265E-04    8.2805968E-05
    3.9500000E+00   -1.0372874E-04    4.7492241E-05    1.5872599E-05    3.6904611E-05    2.1394695E-05    5.7305447E-09    1.0000031E-16    3.2473474E-06    5.5024603E-08    4.3492263E-09    6.4176200E-05    6.7070070E-04    3.2846265E-04    8.2805968E-05
    4.0500000E+00   -1.0482657E-04    4.7849471E-05    1.6045834E-05    3.6944439E-05    2.1557311E-05    5.5021247E-09    1.0000031E-16    3.3286556E-06    5.5524315E-08    4.3886710E-09    6.5239136E-05    6.7070070E-04    3.2846265E-04    8.2805968E-05
    4.1500000E+00   -1.0592670E-04    4.8207415E-05    1.6219298E-05    3.6984347E-05    2.1720317E-05    5.2852989E-09    1.0000031E-16    3.4101587E-06    5.6027253E-08    4.4283789E-09    6.6303977E-05    6.7070070E-04    3.2846265E-04    8.2805968E-05
    4.2500000E+00   -1.0702915E-04    4.8566074E-05    1.6392992E-05    3.7024335E-05    2.1883714E-05    5.0793562E-09    1.0000031E-16    3.4918568E-06    5.6533420E-08    4.4683496E-09    6.7370724E-05    6.7070070E-04    3.2846265E-04    8.2805968E-05
    4.3500000E+00   -1.0813390E-04    4.8925450E-05    1.6566916E-05    3.7064402E-05    2.2047500E-05    4.8836366E-09    1.0000031E-16    3.5737501E-06    5.7042817E-08    4.5085828E-09    6.8439379E-05    6.7070070E-04    3.2846265E-04    8.2805968E-05
    4.4500000E+00   -1.0924097E-04    4.9285541E-05    1.6741070E-05    3.7104549E-05    2.2211678E-05    4.6975270E-09    1.0000031E-16    3.6558390E-06    5.7555447E-08    4.5490780E-09    6.9509941E-05    6.7070070E-04    3.2846265E-04    8.2805968E-05
    4.5500000E+00   -1.1035035E-04    4.9646351E-05    1.6915454E-05    3.7144776E-05    2.2376247E-05    4.5204573E-09    1.0000031E-16    3.7381235E-06    5.8071314E-08    4.5898351E-09    7.0582412E-05    6.7070070E-04    3.2846265E-04    8.2805968E-05
    4.6500000E+00   -1.1146205E-04    5.0007878E-05    1.7090068E-05    3.7185083E-05    2.2541208E-05    4.3518973E-09    1.0000031E-16    3.8206041E-06    5.8590420E-08    4.6308539E-09    7.1656793E-05    6.7070070E-04    3.2846265E-04    8.2805968E-05
    4.7500000E+00   -1.1257605E-04    5.0370124E-05    1.7264911E-05    3.7225471E-05    2.2706562E-05    4.1913531E-09    1.0000031E-16    3.9032808E-06    5.9112768E-08    4.6721343E-09    7.2733084E-05    6.7070070E-04    3.2846265E-04    8.2805968E-05
    4.8500000E+00   -1.1369237E-04    5.0733090E-05    1.7439984E-05    3.7265938E-05    2.2872308E-05    4.0383644E-09    1.0000031E-16    3.9861540E-06    5.9638363E-08    4.7136762E-09    7.3811287E-05    6.7070070E-04    3.2846265E-04    8.2805968E-05
    4.9500000E+00   -1.1481101E-04    5.1096776E-05    1.7615287E-05    3.7306486E-05    2.3038448E-05    3.8925017E-09    1.0000031E-16    4.0692238E-06    6.0167209E-08    4.7554797E-09    7.4891402E-05    6.7070070E-04    3.2846265E-04    8.2805968E-05
    5.0500000E+00   -1.1593196E-04    5.1461183E-05    1.7790820E-05    3.7347114E-05    2.3204981E-05    3.7533644E-09    1.0000031E-16    4.1524906E-06    6.0699309E-08    4.7975447E-09    7.5973431E-05    6.7070070E-04    3.2846265E-04    8.2805968E-05
    5.1500000E+00   -1.1705523E-04    5.1826311E-05    1.7966582E-05    3.7387823E-05    2.3371909E-05    3.6205782E-09    1.0000031E-16    4.2359545E-06    6.1234669E-08    4.8398713E-09    7.7057373E-05    6.7070070E-04    3.2846265E-04    8.2805968E-05
    5.2500000E+00   -1.1818082E-04    5.2192162E-05    1.8142574E-05    3.7428612E-05    2.3539231E-05    3.4937930E-09    1.0000031E-16    4.3196157E-06    6.1773292E-08    4.8824597E-09    7.8143231E-05    6.7070070E-04    3.2846265E-04    8.2805968E-05
    5.3500000E+00   -1.1930873E-04    5.2558736E-05    1.8318796E-05    3.7469482E-05    2.3706949E-05    3.3726814E-09    1.0000031E-16    4.4034745E-06    6.2315184E-08    4.9253100E-09    7.9231005E-05    6.7070070E-04    3.2846265E-04    8.2805968E-05
    5.4500000E+00   -1.2043896E-04    5.2926033E-05    1.8495247E-05    3.7510433E-05    2.3875062E-05    3.2569371E-09    1.0000031E-16    4.4875312E-06    6.2860349E-08    4.9684225E-09    8.0320696E-05    6.7070070E-04    3.2846265E-04    8.2805968E-05
    5.5500000E+00   -1.2157152E-04    5.3294056E-05    1.8671927E-05    3.7551464E-05    2.4043572E-05    3.1462729E-09    1.0000031E-16    4.5717859E-06    6.3408794E-08    5.0117973E-09    8.1412305E-05    6.7070070E-04    3.2846265E-04    8.2805968E-05
    5.6500000E+00   -1.2270639E-04    5.3662803E-05    1.8848836E-05    3.7592576E-05    2.4212478E-05    3.0404197E-09    1.0000031E-16    4.6562390E-06    6.3960523E-08    5.0554346E-09    8.2505833E-05    6.7070070E-04    3.2846265E-04    8.2805968E-05
    5.7500000E+00   -1.2384360E-04    5.4032276E-05    1.9025975E-05    3.7633769E-05    2.4381781E-05    2.9391251E-09    1.0000031E-16    4.7408905E-06    6.4515542E-08    5.0993349E-09    8.3601281E-05    6.7070070E-04    3.2846265E-04    8.2805968E-05
    5.8500000E+00   -1.2498313E-04    5.4402476E-05    1.9203342E-05    3.7675043E-05    2.4551482E-05    2.8421523E-09    1.0000031E-16    4.8257409E-06    6.5073857E-08    5.1434984E-09    8.4698650E-05    6.7070070E-04    3.2846265E-04    8.2805968E-05
