# Time          2.0000E+00
# Units: Mol/kgw
    Distance           H+               Na+              K+               Ca++             Mg++             Al+++            Fe+++            Fe++             Li7+             Li6+             SiO2(aq)         CO2(aq)          O2(aq)           Cl-          
    5.0000000E-02   -1.8467248E-04    1.0194653E-04    2.7307626E-05    1.0776228E-04    4.5888532E-05    2.2736358E-08    3.0495900E-16    2.2489208E-07    1.1308543E-07    9.0737416E-09    6.7483987E-05    2.0453557E-03    1.0016733E-03    2.5252346E-04
    1.5000000E-01   -1.0371123E-04    5.6494702E-05    1.5374532E-05    5.8728352E-05    2.5426905E-05    3.2602177E-08    1.6586665E-16    3.5642548E-07    6.2853926E-08    5.0294489E-09    3.9867566E-05    1.1124653E-03    5.4480829E-04    1.3734706E-04
    2.5000000E-01   -7.2012394E-05    3.8592208E-05    1.0708121E-05    3.9275156E-05    1.7367333E-05    3.7912935E-08    1.1063894E-16    4.4109087E-07    4.3091508E-08    3.4375027E-09    2.9337020E-05    7.4205385E-04    3.6340647E-04    9.1615361E-05
    3.5000000E-01   -6.7408201E-05    3.5795919E-05    1.0043726E-05    3.5970662E-05    1.6108019E-05    3.6633161E-08    1.0117113E-16    5.1678387E-07    4.0012636E-08    3.1869583E-09    2.8347969E-05    6.7855336E-04    3.3230833E-04    8.3775472E-05
    4.5000000E-01   -6.7784899E-05    3.5774283E-05    1.0115009E-05    3.5629449E-05    1.6097796E-05    3.4274019E-08    1.0009930E-16    5.9152343E-07    4.0000743E-08    3.1831382E-09    2.9118477E-05    6.7136461E-04    3.2878779E-04    8.2887936E-05
    5.5000000E-01   -6.8745765E-05    3.6077143E-05    1.0272397E-05    3.5634094E-05    1.6233710E-05    3.2006126E-08    1.0000717E-16    6.6634375E-07    4.0350762E-08    3.2086259E-09    3.0096503E-05    6.7074671E-04    3.2848518E-04    8.2811649E-05
    6.5000000E-01   -6.9760267E-05    3.6409016E-05    1.0437522E-05    3.5669055E-05    1.6382746E-05    2.9923958E-08    1.0000072E-16    7.4134272E-07    4.0736167E-08    3.2371613E-09    3.1094543E-05    6.7070342E-04    3.2846398E-04    8.2806304E-05
    7.5000000E-01   -7.0781089E-05    3.6743585E-05    1.0603406E-05    3.5706235E-05    1.6533059E-05    2.8015346E-08    1.0000034E-16    8.1652799E-07    4.1127763E-08    3.2663773E-09    3.2095864E-05    6.7070084E-04    3.2846272E-04    8.2805985E-05
    8.5000000E-01   -7.1804794E-05    3.7078965E-05    1.0769546E-05    3.5743621E-05    1.6683801E-05    2.6262887E-08    1.0000031E-16    8.9190028E-07    4.1523366E-08    3.2960794E-09    3.3099253E-05    6.7070071E-04    3.2846265E-04    8.2805969E-05
    9.5000000E-01   -7.2831131E-05    3.7415043E-05    1.0935914E-05    3.5781090E-05    1.6834920E-05    2.4650927E-08    1.0000031E-16    9.6745991E-07    4.1922765E-08    3.3262336E-09    3.4104623E-05    6.7070070E-04    3.2846265E-04    8.2805968E-05
    1.0500000E+00   -7.3860051E-05    3.7751813E-05    1.1102509E-05    3.5818637E-05    1.6986414E-05    2.3165665E-08    1.0000031E-16    1.0432071E-06    4.2325881E-08    3.3568181E-09    3.5111959E-05    6.7070070E-04    3.2846265E-04    8.2805968E-05
    1.1500000E+00   -7.4891519E-05    3.8089277E-05    1.1269329E-05    3.5856262E-05    1.7138284E-05    2.1794911E-08    1.0000031E-16    1.1191422E-06    4.2732649E-08    3.3878142E-09    3.6121249E-05    6.7070070E-04    3.2846265E-04    8.2805968E-05
    1.2500000E+00   -7.5925507E-05    3.8427434E-05    1.1436376E-05    3.5893963E-05    1.7290531E-05    2.0527867E-08    1.0000031E-16    1.1952655E-06    4.3143014E-08    3.4192053E-09    3.7132487E-05    6.7070070E-04    3.2846265E-04    8.2805968E-05
    1.3500000E+00   -7.6961988E-05    3.8766287E-05    1.1603649E-05    3.5931742E-05    1.7443154E-05    1.9354944E-08    1.0000031E-16    1.2715771E-06    4.3556924E-08    3.4509764E-09    3.8145664E-05    6.7070070E-04    3.2846265E-04    8.2805968E-05
    1.4500000E+00   -7.8000939E-05    3.9105835E-05    1.1771149E-05    3.5969599E-05    1.7596155E-05    1.8267605E-08    1.0000031E-16    1.3480773E-06    4.3974338E-08    3.4831144E-09    3.9160777E-05    6.7070070E-04    3.2846265E-04    8.2805968E-05
    1.5500000E+00   -7.9042339E-05    3.9446079E-05    1.1938877E-05    3.6007533E-05    1.7749533E-05    1.7258229E-08    1.0000031E-16    1.4247664E-06    4.4395218E-08    3.5156075E-09    4.0177820E-05    6.7070070E-04    3.2846265E-04    8.2805968E-05
    1.6500000E+00   -8.0086171E-05    3.9787021E-05    1.2106831E-05    3.6045545E-05    1.7903289E-05    1.6320002E-08    1.0000031E-16    1.5016447E-06    4.4819530E-08    3.5484452E-09    4.1196788E-05    6.7070070E-04    3.2846265E-04    8.2805968E-05
    1.7500000E+00   -8.1132419E-05    4.0128660E-05    1.2275013E-05    3.6083635E-05    1.8057425E-05    1.5446813E-08    1.0000031E-16    1.5787123E-06    4.5247244E-08    3.5816182E-09    4.2217677E-05    6.7070070E-04    3.2846265E-04    8.2805968E-05
    1.8500000E+00   -8.2181069E-05    4.0470998E-05    1.2443422E-05    3.6121803E-05    1.8211939E-05    1.4633173E-08    1.0000031E-16    1.6559695E-06    4.5678335E-08    3.6151180E-09    4.3240484E-05    6.7070070E-04    3.2846265E-04    8.2805968E-05
    1.9500000E+00   -8.3232108E-05    4.0814035E-05    1.2612059E-05    3.6160049E-05    1.8366833E-05    1.3874139E-08    1.0000031E-16    1.7334166E-06    4.6112781E-08    3.6489373E-09    4.4265205E-05    6.7070070E-04    3.2846265E-04    8.2805968E-05
    2.0500000E+00   -8.4285526E-05    4.1157773E-05    1.2780924E-05    3.6198373E-05    1.8522108E-05    1.3165255E-08    1.0000031E-16    1.8110538E-06    4.6550560E-08    3.6830693E-09    4.5291837E-05    6.7070070E-04    3.2846265E-04    8.2805968E-05
    2.1500000E+00   -8.5341313E-05    4.1502211E-05    1.2950017E-05    3.6236774E-05    1.8677763E-05    1.2502493E-08    1.0000031E-16    1.8888813E-06    4.6991656E-08    3.7175081E-09    4.6320378E-05    6.7070070E-04    3.2846265E-04    8.2805968E-05
    2.2500000E+00   -8.6399461E-05    4.1847350E-05    1.3119339E-05    3.6275255E-05    1.8833799E-05    1.1882207E-08    1.0000031E-16    1.9668994E-06    4.7436053E-08    3.7522483E-09    4.7350826E-05    6.7070070E-04    3.2846265E-04    8.2805968E-05
    2.3500000E+00   -8.7459962E-05    4.2193192E-05    1.3288888E-05    3.6313813E-05    1.8990217E-05    1.1301092E-08    1.0000031E-16    2.0451083E-06    4.7883738E-08    3.7872852E-09    4.8383180E-05    6.7070070E-04    3.2846265E-04    8.2805968E-05
    2.4500000E+00   -8.8522810E-05    4.2539737E-05    1.3458666E-05    3.6352450E-05    1.9147016E-05    1.0756144E-08    1.0000031E-16    2.1235082E-06    4.8334699E-08    3.8226145E-09    4.9417438E-05    6.7070070E-04    3.2846265E-04    8.2805968E-05
    2.5500000E+00   -8.9587998E-05    4.2886986E-05    1.3628673E-05    3.6391165E-05    1.9304199E-05    1.0244632E-08    1.0000031E-16    2.2020994E-06    4.8788925E-08    3.8582323E-09    5.0453600E-05    6.7070070E-04    3.2846265E-04    8.2805968E-05
