# Time          2.5000E+00
# Units: Bars
    Distance        CO2(g)           O2(g)           
    5.0000000E-02    1.7760754E-02    3.1944580E-01
    1.5000000E-01    1.9413666E-02    3.4961913E-01
    2.5000000E-01    1.4649514E-02    2.6475759E-01
    3.5000000E-01    1.1436530E-02    2.0755620E-01
    4.5000000E-01    1.0256469E-02    1.8671802E-01
    5.5000000E-01    9.9389334E-03    1.8131894E-01
    6.5000000E-01    9.8613989E-03    1.8021805E-01
    7.5000000E-01    9.8348699E-03    1.8003161E-01
    8.5000000E-01    9.8171794E-03    1.8000451E-01
    9.5000000E-01    9.8007534E-03    1.8000108E-01
    1.0500000E+00    9.7844431E-03    1.8000073E-01
    1.1500000E+00    9.7680974E-03    1.8000074E-01
    1.2500000E+00    9.7516995E-03    1.8000079E-01
    1.3500000E+00    9.7352482E-03    1.8000084E-01
    1.4500000E+00    9.7187440E-03    1.8000090E-01
    1.5500000E+00    9.7021875E-03    1.8000095E-01
    1.6500000E+00    9.6855795E-03    1.8000100E-01
    1.7500000E+00    9.6689204E-03    1.8000105E-01
    1.8500000E+00    9.6522108E-03    1.8000111E-01
    1.9500000E+00    9.6354513E-03    1.8000116E-01
    2.0500000E+00    9.6186423E-03    1.8000121E-01
    2.1500000E+00    9.6017842E-03    1.8000127E-01
    2.2500000E+00    9.5848775E-03    1.8000132E-01
    2.3500000E+00    9.5679226E-03    1.8000138E-01
    2.4500000E+00    9.5509198E-03    1.8000143E-01
    2.5500000E+00    9.5338694E-03    1.8000148E-01
    2.6500000E+00    9.5167719E-03    1.8000154E-01
    2.7500000E+00    9.4996274E-03    1.8000159E-01
    2.8500000E+00    9.4824364E-03    1.8000165E-01
    2.9500000E+00    9.4651991E-03    1.8000170E-01
    3.0500000E+00    9.4479157E-03    1.8000176E-01
    3.1500000E+00    9.4305865E-03    1.8000181E-01
    3.2500000E+00    9.4132117E-03    1.8000187E-01
    3.3500000E+00    9.3957915E-03    1.8000192E-01
    3.4500000E+00    9.3783262E-03    1.8000198E-01
    3.5500000E+00    9.3608160E-03    1.8000204E-01
    3.6500000E+00    9.3432611E-03    1.8000209E-01
    3.7500000E+00    9.3256615E-03    1.8000215E-01
    3.8500000E+00    9.3080176E-03    1.8000220E-01
    3.9500000E+00    9.2903294E-03    1.8000226E-01
    4.0500000E+00    9.2725972E-03    1.8000232E-01
    4.1500000E+00    9.2548210E-03    1.8000237E-01
    4.2500000E+00    9.2370011E-03    1.8000243E-01
    4.3500000E+00    9.2191375E-03    1.8000249E-01
    4.4500000E+00    9.2012304E-03    1.8000254E-01
    4.5500000E+00    9.1832799E-03    1.8000260E-01
    4.6500000E+00    9.1652861E-03    1.8000266E-01
    4.7500000E+00    9.1472491E-03    1.8000271E-01
    4.8500000E+00    9.1291691E-03    1.8000277E-01
    4.9500000E+00    9.1110461E-03    1.8000283E-01
    5.0500000E+00    9.0928802E-03    1.8000289E-01
    5.1500000E+00    9.0746716E-03    1.8000295E-01
    5.2500000E+00    9.0564203E-03    1.8000300E-01
    5.3500000E+00    9.0381264E-03    1.8000306E-01
    5.4500000E+00    9.0197899E-03    1.8000312E-01
    5.5500000E+00    9.0014110E-03    1.8000318E-01
    5.6500000E+00    8.9829898E-03    1.8000324E-01
    5.7500000E+00    8.9645262E-03    1.8000330E-01
    5.8500000E+00    8.9460204E-03    1.8000336E-01
    5.9500000E+00    8.9274724E-03    1.8000341E-01
    6.0500000E+00    8.9088824E-03    1.8000347E-01
    6.1500000E+00    8.8902502E-03    1.8000353E-01
    6.2500000E+00    8.8715761E-03    1.8000359E-01
    6.3500000E+00    8.8528600E-03    1.8000365E-01
    6.4500000E+00    8.8341020E-03    1.8000371E-01
    6.5500000E+00    8.8153022E-03    1.8000377E-01
    6.6500000E+00    8.7964606E-03    1.8000383E-01
    6.7500000E+00    8.7775772E-03    1.8000389E-01
    6.8500000E+00    8.7586520E-03    1.8000395E-01
    6.9500000E+00    8.7396852E-03    1.8000401E-01
    7.0500000E+00    8.7206768E-03    1.8000407E-01
    7.1500000E+00    8.7016268E-03    1.8000413E-01
    7.2500000E+00    8.6825352E-03    1.8000419E-01
    7.3500000E+00    8.6634020E-03    1.8000425E-01
    7.4500000E+00    8.6442274E-03    1.8000432E-01
    7.5500000E+00    8.6250112E-03    1.8000438E-01
    7.6500000E+00    8.6057536E-03    1.8000444E-01
    7.7500000E+00    8.5864546E-03    1.8000450E-01
    7.8500000E+00    8.5671143E-03    1.8000456E-01
    7.9500000E+00    8.5477325E-03    1.8000462E-01
    8.0500000E+00    8.5283094E-03    1.8000468E-01
    8.1500000E+00    8.5088449E-03    1.8000475E-01
    8.2500000E+00    8.4893392E-03    1.8000481E-01
    8.3500000E+00    8.4697922E-03    1.8000487E-01
    8.4500000E+00    8.4502039E-03    1.8000493E-01
    8.5500000E+00    8.4305743E-03    1.8000500E-01
    8.6500000E+00    8.4109036E-03    1.8000506E-01
    8.7500000E+00    8.3911916E-03    1.8000512E-01
    8.8500000E+00    8.3714385E-03    1.8000518E-01
    8.9500000E+00    8.3516441E-03    1.8000525E-01
    9.0500000E+00    8.3318086E-03    1.8000531E-01
    9.1500000E+00    8.3119320E-03    1.8000537E-01
    9.2500000E+00    8.2920142E-03    1.8000544E-01
    9.3500000E+00    8.2720553E-03    1.8000550E-01
    9.4500000E+00    8.2520553E-03    1.8000556E-01
    9.5500000E+00    8.2320142E-03    1.8000563E-01
    9.6500000E+00    8.2119320E-03    1.8000569E-01
    9.7500000E+00    8.1918087E-03    1.8000576E-01
    9.8500000E+00    8.1716444E-03    1.8000582E-01
    9.9500000E+00    8.1514390E-03    1.8000589E-01
    1.0050000E+01    8.1311926E-03    1.8000595E-01
    1.0150000E+01    8.1109051E-03    1.8000601E-01
    1.0250000E+01    8.0905767E-03    1.8000608E-01
    1.0350000E+01    8.0702072E-03    1.8000614E-01
    1.0450000E+01    8.0497967E-03    1.8000621E-01
    1.0550000E+01    8.0293453E-03    1.8000627E-01
    1.0650000E+01    8.0088528E-03    1.8000634E-01
    1.0750000E+01    7.9883194E-03    1.8000640E-01
    1.0850000E+01    7.9677451E-03    1.8000647E-01
    1.0950000E+01    7.9471297E-03    1.8000654E-01
    1.1050000E+01    7.9264735E-03    1.8000660E-01
    1.1150000E+01    7.9057763E-03    1.8000667E-01
    1.1250000E+01    7.8850382E-03    1.8000673E-01
    1.1350000E+01    7.8642592E-03    1.8000680E-01
    1.1450000E+01    7.8434392E-03    1.8000687E-01
    1.1550000E+01    7.8225784E-03    1.8000693E-01
    1.1650000E+01    7.8016767E-03    1.8000700E-01
    1.1750000E+01    7.7807342E-03    1.8000707E-01
    1.1850000E+01    7.7597507E-03    1.8000713E-01
    1.1950000E+01    7.7387265E-03    1.8000720E-01
    1.2050000E+01    7.7176614E-03    1.8000727E-01
    1.2150000E+01    7.6965554E-03    1.8000733E-01
    1.2250000E+01    7.6754087E-03    1.8000740E-01
    1.2350000E+01    7.6542211E-03    1.8000747E-01
    1.2450000E+01    7.6329928E-03    1.8000754E-01
    1.2550000E+01    7.6117237E-03    1.8000761E-01
    1.2650000E+01    7.5904138E-03    1.8000767E-01
    1.2750000E+01    7.5690632E-03    1.8000774E-01
    1.2850000E+01    7.5476719E-03    1.8000781E-01
    1.2950000E+01    7.5262398E-03    1.8000788E-01
    1.3050000E+01    7.5047671E-03    1.8000795E-01
    1.3150000E+01    7.4832536E-03    1.8000802E-01
    1.3250000E+01    7.4616995E-03    1.8000808E-01
    1.3350000E+01    7.4401048E-03    1.8000815E-01
    1.3450000E+01    7.4184694E-03    1.8000822E-01
    1.3550000E+01    7.3967934E-03    1.8000829E-01
    1.3650000E+01    7.3750768E-03    1.8000836E-01
    1.3750000E+01    7.3533197E-03    1.8000843E-01
    1.3850000E+01    7.3315220E-03    1.8000850E-01
    1.3950000E+01    7.3096838E-03    1.8000857E-01
    1.4050000E+01    7.2878051E-03    1.8000864E-01
    1.4150000E+01    7.2658859E-03    1.8000871E-01
    1.4250000E+01    7.2439263E-03    1.8000878E-01
    1.4350000E+01    7.2219262E-03    1.8000885E-01
    1.4450000E+01    7.1998858E-03    1.8000892E-01
