# Time          7.0000E+00
# Units: Mol/kgw
    Distance           H+               Na+              K+               Ca++             Mg++             Al+++            Fe+++            Fe++             Li7+             Li6+             SiO2(aq)         CO2(aq)          O2(aq)           Cl-          
    5.0000000E-02   -2.0023671E-04    1.1054944E-04    2.9610346E-05    1.1686309E-04    4.9760925E-05    2.1244797E-08    3.3071595E-16    2.4220172E-07    1.2260330E-07    9.8388250E-09    7.3157811E-05    2.2181072E-03    1.0862749E-03    2.7385168E-04
    1.5000000E-01   -6.9914209E-05    3.7764756E-05    1.0374125E-05    3.8861882E-05    1.6995929E-05    4.2156114E-08    1.0962336E-16    3.3104935E-07    4.2172388E-08    3.3703916E-09    2.7651541E-05    7.3524236E-04    3.6007067E-04    9.0774403E-05
    2.5000000E-01   -6.5382656E-05    3.5012015E-05    9.7204156E-06    3.5608128E-05    1.5756135E-05    4.0925742E-08    1.0030071E-16    4.0568790E-07    3.9138867E-08    3.1233581E-09    2.6680042E-05    6.7271548E-04    3.2944935E-04    8.3054716E-05
    3.5000000E-01   -6.6217312E-05    3.5246920E-05    9.8596567E-06    3.5541921E-05    1.5861302E-05    3.8104614E-08    1.0000841E-16    4.8004842E-07    3.9404818E-08    3.1416862E-09    2.7610717E-05    6.7075497E-04    3.2848922E-04    8.2812668E-05
    4.5000000E-01   -6.7223906E-05    3.5576599E-05    1.0024095E-05    3.5576184E-05    1.6009195E-05    3.5492939E-08    1.0000052E-16    5.5458229E-07    3.9779081E-08    3.1689668E-09    2.8603358E-05    6.7070206E-04    3.2846331E-04    8.2806136E-05
    5.5000000E-01   -6.8237948E-05    3.5909509E-05    1.0189433E-05    3.5613238E-05    1.6158604E-05    3.3110909E-08    1.0000032E-16    6.2930186E-07    4.0160452E-08    3.1970448E-09    2.9599675E-05    6.7070073E-04    3.2846266E-04    8.2805972E-05
    6.5000000E-01   -6.9254911E-05    3.6243172E-05    1.0355012E-05    3.5650437E-05    1.6308415E-05    3.0934505E-08    1.0000031E-16    7.0420772E-07    4.0546051E-08    3.2256650E-09    3.0598068E-05    6.7070070E-04    3.2846265E-04    8.2805968E-05
    7.5000000E-01   -7.0274620E-05    3.6577525E-05    1.0520817E-05    3.5687714E-05    1.6458600E-05    2.8941910E-08    1.0000031E-16    7.7930018E-07    4.0935687E-08    3.2547907E-09    3.1598475E-05    6.7070070E-04    3.2846265E-04    8.2805968E-05
    8.5000000E-01   -7.1297018E-05    3.6912568E-05    1.0686848E-05    3.5725069E-05    1.6609159E-05    2.7114054E-08    1.0000031E-16    8.5457952E-07    4.1329254E-08    3.2843944E-09    3.2600880E-05    6.7070070E-04    3.2846265E-04    8.2805968E-05
    9.5000000E-01   -7.2322058E-05    3.7248302E-05    1.0853104E-05    3.5762500E-05    1.6760092E-05    2.5434222E-08    1.0000031E-16    9.3004604E-07    4.1726659E-08    3.3144517E-09    3.3605269E-05    6.7070070E-04    3.2846265E-04    8.2805968E-05
    1.0500000E+00   -7.3349699E-05    3.7584728E-05    1.1019585E-05    3.5800009E-05    1.6911400E-05    2.3887718E-08    1.0000031E-16    1.0057000E-06    4.2127824E-08    3.3449412E-09    3.4611628E-05    6.7070070E-04    3.2846265E-04    8.2805968E-05
