# Time          1.0000E-01
# Units: Mol/kgw
    Distance           H+               Na+              K+               Ca++             Mg++             Al+++            Fe+++            Fe++             Li7+             Li6+             SiO2(aq)         CO2(aq)          O2(aq)           Cl-          
    5.0000000E-02   -6.0962464E-05    3.3575504E-05    8.9917154E-06    3.5498834E-05    1.5113146E-05    5.8079166E-08    1.0046163E-16    7.2205014E-08    3.7583776E-08    3.0169119E-09    2.2256622E-05    6.7379473E-04    3.2997789E-04    8.3187963E-05
    1.5000000E-01   -6.1685269E-05    3.3753192E-05    9.1155711E-06    3.5374560E-05    1.5192277E-05    5.3697239E-08    1.0000580E-16    1.4572953E-07    3.7767583E-08    3.0269748E-09    2.3142960E-05    6.7073752E-04    3.2848068E-04    8.2810513E-05
    2.5000000E-01   -6.2679054E-05    3.4080591E-05    9.2792146E-06    3.5409345E-05    1.5338863E-05    4.9606452E-08    1.0000037E-16    2.1942733E-07    3.8120887E-08    3.0510939E-09    2.4126425E-05    6.7070107E-04    3.2846283E-04    8.2806013E-05
    3.5000000E-01   -6.3679416E-05    3.4410453E-05    9.4435536E-06    3.5446104E-05    1.5486619E-05    4.5918330E-08    1.0000031E-16    2.9330934E-07    3.8481441E-08    3.0761817E-09    2.5113240E-05    6.7070070E-04    3.2846265E-04    8.2805968E-05
    4.5000000E-01   -6.4683047E-05    3.4741016E-05    9.6081205E-06    3.5482959E-05    1.5634752E-05    4.2585235E-08    1.0000031E-16    3.6737605E-07    3.8847019E-08    3.1020171E-09    2.6102236E-05    6.7070070E-04    3.2846265E-04    8.2805968E-05
    5.5000000E-01   -6.5689793E-05    3.5072262E-05    9.7729109E-06    3.5519890E-05    1.5783256E-05    3.9564891E-08    1.0000031E-16    4.4162782E-07    3.9217358E-08    3.1285417E-09    2.7093363E-05    6.7070070E-04    3.2846265E-04    8.2805968E-05
    6.5000000E-01   -6.6699548E-05    3.5404194E-05    9.9379252E-06    3.5556898E-05    1.5932130E-05    3.6821036E-08    1.0000031E-16    5.1606502E-07    3.9592249E-08    3.1557058E-09    2.8086587E-05    6.7070070E-04    3.2846265E-04    8.2805968E-05
    7.5000000E-01   -6.7712222E-05    3.5736813E-05    1.0103164E-05    3.5593982E-05    1.6081376E-05    3.4322440E-08    1.0000031E-16    5.9068797E-07    3.9971515E-08    3.1834658E-09    2.9081880E-05    6.7070070E-04    3.2846265E-04    8.2805968E-05
    8.5000000E-01   -6.8727738E-05    3.6070118E-05    1.0268627E-05    3.5631143E-05    1.6230994E-05    3.2042088E-08    1.0000031E-16    6.6549699E-07    4.0355004E-08    3.2117835E-09    3.0079217E-05    6.7070070E-04    3.2846265E-04    8.2805968E-05
    9.5000000E-01   -6.9746027E-05    3.6404112E-05    1.0434315E-05    3.5668380E-05    1.6380985E-05    2.9956518E-08    1.0000031E-16    7.4049240E-07    4.0742586E-08    3.2406253E-09    3.1078578E-05    6.7070070E-04    3.2846265E-04    8.2805968E-05
    1.0500000E+00   -7.0767032E-05    3.6738796E-05    1.0600228E-05    3.5705695E-05    1.6531349E-05    2.8045277E-08    1.0000031E-16    8.1567449E-07    4.1134148E-08    3.2699616E-09    3.2079945E-05    6.7070070E-04    3.2846265E-04    8.2805968E-05
    1.1500000E+00   -7.1790702E-05    3.7074170E-05    1.0766366E-05    3.5743086E-05    1.6682087E-05    2.6290473E-08    1.0000031E-16    8.9104356E-07    4.1529591E-08    3.2997661E-09    3.3083301E-05    6.7070070E-04    3.2846265E-04    8.2805968E-05
    1.2500000E+00   -7.2816993E-05    3.7410235E-05    1.0932730E-05    3.5780554E-05    1.6833200E-05    2.4676400E-08    1.0000031E-16    9.6659989E-07    4.1928831E-08    3.3300158E-09    3.4088635E-05    6.7070070E-04    3.2846265E-04    8.2805968E-05
    1.3500000E+00   -7.3845866E-05    3.7746992E-05    1.1099320E-05    3.5818100E-05    1.6984688E-05    2.3189228E-08    1.0000031E-16    1.0423438E-06    4.2331792E-08    3.3606901E-09    3.5095933E-05    6.7070070E-04    3.2846265E-04    8.2805968E-05
    1.4500000E+00   -7.4877288E-05    3.8084442E-05    1.1266136E-05    3.5855723E-05    1.7136551E-05    2.1816742E-08    1.0000031E-16    1.1182754E-06    4.2738412E-08    3.3917708E-09    3.6105186E-05    6.7070070E-04    3.2846265E-04    8.2805968E-05
    1.5500000E+00   -7.5911229E-05    3.8422586E-05    1.1433178E-05    3.5893423E-05    1.7288790E-05    2.0548127E-08    1.0000031E-16    1.1943952E-06    4.3148632E-08    3.4232418E-09    3.7116386E-05    6.7070070E-04    3.2846265E-04    8.2805968E-05
    1.6500000E+00   -7.6947663E-05    3.8761424E-05    1.1600447E-05    3.5931200E-05    1.7441407E-05    1.9373773E-08    1.0000031E-16    1.2707033E-06    4.3562403E-08    3.4550887E-09    3.8129526E-05    6.7070070E-04    3.2846265E-04    8.2805968E-05
    1.7500000E+00   -7.7986566E-05    3.9100958E-05    1.1767943E-05    3.5969055E-05    1.7594400E-05    1.8285130E-08    1.0000031E-16    1.3471999E-06    4.3979682E-08    3.4872987E-09    3.9144601E-05    6.7070070E-04    3.2846265E-04    8.2805968E-05
    1.8500000E+00   -7.9027919E-05    3.9441188E-05    1.1935666E-05    3.6006988E-05    1.7747771E-05    1.7274564E-08    1.0000031E-16    1.4238855E-06    4.4400430E-08    3.5198605E-09    4.0161606E-05    6.7070070E-04    3.2846265E-04    8.2805968E-05
    1.9500000E+00   -8.0071704E-05    3.9782116E-05    1.2103615E-05    3.6044999E-05    1.7901520E-05    1.6335247E-08    1.0000031E-16    1.5007601E-06    4.4824613E-08    3.5527638E-09    4.1180536E-05    6.7070070E-04    3.2846265E-04    8.2805968E-05
    2.0500000E+00   -8.1117904E-05    4.0123740E-05    1.2271792E-05    3.6083087E-05    1.8055648E-05    1.5461060E-08    1.0000031E-16    1.5778240E-06    4.5252202E-08    3.5859997E-09    4.2201386E-05    6.7070070E-04    3.2846265E-04    8.2805968E-05
