 TITLE = "Isotope ratios" 
    Distance        Li7+            
    5.0000000E-02   -1.0476417E+01
    1.5000000E-01   -1.3349233E+01
    2.5000000E-01   -1.4631688E+01
    3.5000000E-01   -1.5678883E+01
    4.5000000E-01   -1.6609134E+01
    5.5000000E-01   -1.7438420E+01
    6.5000000E-01   -1.8178158E+01
    7.5000000E-01   -1.8838355E+01
    8.5000000E-01   -1.9427848E+01
    9.5000000E-01   -1.9954454E+01
    1.0500000E+00   -2.0425083E+01
    1.1500000E+00   -2.0845856E+01
    1.2500000E+00   -2.1222192E+01
    1.3500000E+00   -2.1558896E+01
    1.4500000E+00   -2.1860228E+01
    1.5500000E+00   -2.2129970E+01
    1.6500000E+00   -2.2371482E+01
    1.7500000E+00   -2.2587746E+01
    1.8500000E+00   -2.2781419E+01
    1.9500000E+00   -2.2954861E+01
    2.0500000E+00   -2.3110177E+01
    2.1500000E+00   -2.3249240E+01
    2.2500000E+00   -2.3373722E+01
    2.3500000E+00   -2.3485113E+01
    2.4500000E+00   -2.3584745E+01
    2.5500000E+00   -2.3673808E+01
    2.6500000E+00   -2.3753364E+01
    2.7500000E+00   -2.3824365E+01
    2.8500000E+00   -2.3887662E+01
    2.9500000E+00   -2.3944018E+01
    3.0500000E+00   -2.3994117E+01
    3.1500000E+00   -2.4038570E+01
    3.2500000E+00   -2.4077929E+01
    3.3500000E+00   -2.4112687E+01
    3.4500000E+00   -2.4143289E+01
    3.5500000E+00   -2.4170132E+01
    3.6500000E+00   -2.4193576E+01
    3.7500000E+00   -2.4213945E+01
    3.8500000E+00   -2.4231528E+01
    3.9500000E+00   -2.4246588E+01
    4.0500000E+00   -2.4259362E+01
    4.1500000E+00   -2.4270062E+01
    4.2500000E+00   -2.4278882E+01
    4.3500000E+00   -2.4285995E+01
    4.4500000E+00   -2.4291558E+01
    4.5500000E+00   -2.4295713E+01
    4.6500000E+00   -2.4298590E+01
    4.7500000E+00   -2.4300303E+01
    4.8500000E+00   -2.4300958E+01
    4.9500000E+00   -2.4300652E+01
    5.0500000E+00   -2.4299470E+01
    5.1500000E+00   -2.4297490E+01
    5.2500000E+00   -2.4294785E+01
    5.3500000E+00   -2.4291418E+01
    5.4500000E+00   -2.4287449E+01
    5.5500000E+00   -2.4282930E+01
    5.6500000E+00   -2.4277910E+01
    5.7500000E+00   -2.4272433E+01
    5.8500000E+00   -2.4266540E+01
    5.9500000E+00   -2.4260267E+01
    6.0500000E+00   -2.4253646E+01
    6.1500000E+00   -2.4246709E+01
    6.2500000E+00   -2.4239483E+01
    6.3500000E+00   -2.4231993E+01
    6.4500000E+00   -2.4224261E+01
    6.5500000E+00   -2.4216310E+01
    6.6500000E+00   -2.4208157E+01
    6.7500000E+00   -2.4199821E+01
    6.8500000E+00   -2.4191317E+01
    6.9500000E+00   -2.4182660E+01
    7.0500000E+00   -2.4173863E+01
    7.1500000E+00   -2.4164938E+01
    7.2500000E+00   -2.4155896E+01
    7.3500000E+00   -2.4146747E+01
    7.4500000E+00   -2.4137500E+01
    7.5500000E+00   -2.4128164E+01
    7.6500000E+00   -2.4118747E+01
    7.7500000E+00   -2.4109255E+01
    7.8500000E+00   -2.4099696E+01
    7.9500000E+00   -2.4090073E+01
    8.0500000E+00   -2.4080394E+01
    8.1500000E+00   -2.4070663E+01
    8.2500000E+00   -2.4060885E+01
    8.3500000E+00   -2.4051062E+01
    8.4500000E+00   -2.4041200E+01
    8.5500000E+00   -2.4031301E+01
    8.6500000E+00   -2.4021369E+01
    8.7500000E+00   -2.4011406E+01
    8.8500000E+00   -2.4001415E+01
    8.9500000E+00   -2.3991397E+01
    9.0500000E+00   -2.3981356E+01
    9.1500000E+00   -2.3971293E+01
    9.2500000E+00   -2.3961209E+01
    9.3500000E+00   -2.3951106E+01
    9.4500000E+00   -2.3940985E+01
    9.5500000E+00   -2.3930848E+01
    9.6500000E+00   -2.3920696E+01
    9.7500000E+00   -2.3910529E+01
    9.8500000E+00   -2.3900348E+01
    9.9500000E+00   -2.3890154E+01
    1.0050000E+01   -2.3879947E+01
    1.0150000E+01   -2.3869729E+01
    1.0250000E+01   -2.3859499E+01
    1.0350000E+01   -2.3849258E+01
    1.0450000E+01   -2.3839005E+01
    1.0550000E+01   -2.3828742E+01
    1.0650000E+01   -2.3818468E+01
    1.0750000E+01   -2.3808183E+01
    1.0850000E+01   -2.3797887E+01
    1.0950000E+01   -2.3787581E+01
    1.1050000E+01   -2.3777264E+01
    1.1150000E+01   -2.3766935E+01
    1.1250000E+01   -2.3756596E+01
    1.1350000E+01   -2.3746245E+01
    1.1450000E+01   -2.3735882E+01
    1.1550000E+01   -2.3725506E+01
    1.1650000E+01   -2.3715119E+01
    1.1750000E+01   -2.3704718E+01
    1.1850000E+01   -2.3694304E+01
    1.1950000E+01   -2.3683876E+01
    1.2050000E+01   -2.3673433E+01
    1.2150000E+01   -2.3662976E+01
    1.2250000E+01   -2.3652503E+01
    1.2350000E+01   -2.3642015E+01
    1.2450000E+01   -2.3631509E+01
    1.2550000E+01   -2.3620986E+01
    1.2650000E+01   -2.3610446E+01
    1.2750000E+01   -2.3599886E+01
    1.2850000E+01   -2.3589308E+01
    1.2950000E+01   -2.3578709E+01
    1.3050000E+01   -2.3568089E+01
    1.3150000E+01   -2.3557448E+01
    1.3250000E+01   -2.3546784E+01
    1.3350000E+01   -2.3536097E+01
    1.3450000E+01   -2.3525386E+01
    1.3550000E+01   -2.3514650E+01
    1.3650000E+01   -2.3503888E+01
    1.3750000E+01   -2.3493100E+01
    1.3850000E+01   -2.3482284E+01
    1.3950000E+01   -2.3471439E+01
    1.4050000E+01   -2.3460564E+01
    1.4150000E+01   -2.3449660E+01
    1.4250000E+01   -2.3438723E+01
    1.4350000E+01   -2.3427754E+01
    1.4450000E+01   -2.3416751E+01
    1.4550000E+01   -2.3405713E+01
    1.4650000E+01   -2.3394640E+01
    1.4750000E+01   -2.3383529E+01
    1.4850000E+01   -2.3372381E+01
    1.4950000E+01   -2.3361193E+01
    1.5050000E+01   -2.3349965E+01
    1.5150000E+01   -2.3338695E+01
    1.5250000E+01   -2.3327382E+01
    1.5350000E+01   -2.3316025E+01
    1.5450000E+01   -2.3304623E+01
    1.5550000E+01   -2.3293173E+01
    1.5650000E+01   -2.3281676E+01
    1.5750000E+01   -2.3270129E+01
    1.5850000E+01   -2.3258531E+01
    1.5950000E+01   -2.3246881E+01
