# Time          3.5000E+00
# Units: Bars
    Distance        CO2(g)           O2(g)           
    5.0000000E-02    2.1459757E-02    3.8576373E-01
    1.5000000E-01    1.0238979E-02    1.8516154E-01
    2.5000000E-01    9.9419397E-03    1.8012354E-01
    3.5000000E-01    9.9194478E-03    1.8000324E-01
    4.5000000E-01    9.9034460E-03    1.8000038E-01
    5.5000000E-01    9.8875385E-03    1.8000036E-01
    6.5000000E-01    9.8715719E-03    1.8000041E-01
    7.5000000E-01    9.8555439E-03    1.8000046E-01
    8.5000000E-01    9.8394558E-03    1.8000051E-01
    9.5000000E-01    9.8233090E-03    1.8000056E-01
    1.0500000E+00    9.8071046E-03    1.8000061E-01
    1.1500000E+00    9.7908436E-03    1.8000067E-01
    1.2500000E+00    9.7745271E-03    1.8000072E-01
    1.3500000E+00    9.7581557E-03    1.8000077E-01
    1.4500000E+00    9.7417305E-03    1.8000082E-01
    1.5500000E+00    9.7252521E-03    1.8000087E-01
    1.6500000E+00    9.7087212E-03    1.8000093E-01
    1.7500000E+00    9.6921385E-03    1.8000098E-01
    1.8500000E+00    9.6755046E-03    1.8000103E-01
    1.9500000E+00    9.6588200E-03    1.8000109E-01
    2.0500000E+00    9.6420852E-03    1.8000114E-01
    2.1500000E+00    9.6253007E-03    1.8000119E-01
    2.2500000E+00    9.6084671E-03    1.8000125E-01
    2.3500000E+00    9.5915846E-03    1.8000130E-01
    2.4500000E+00    9.5746538E-03    1.8000135E-01
    2.5500000E+00    9.5576750E-03    1.8000141E-01
    2.6500000E+00    9.5406485E-03    1.8000146E-01
    2.7500000E+00    9.5235747E-03    1.8000152E-01
    2.8500000E+00    9.5064538E-03    1.8000157E-01
    2.9500000E+00    9.4892863E-03    1.8000163E-01
    3.0500000E+00    9.4720724E-03    1.8000168E-01
    3.1500000E+00    9.4548123E-03    1.8000174E-01
    3.2500000E+00    9.4375064E-03    1.8000179E-01
    3.3500000E+00    9.4201548E-03    1.8000185E-01
    3.4500000E+00    9.4027577E-03    1.8000190E-01
    3.5500000E+00    9.3853154E-03    1.8000196E-01
    3.6500000E+00    9.3678282E-03    1.8000201E-01
    3.7500000E+00    9.3502961E-03    1.8000207E-01
    3.8500000E+00    9.3327194E-03    1.8000212E-01
    3.9500000E+00    9.3150982E-03    1.8000218E-01
    4.0500000E+00    9.2974328E-03    1.8000224E-01
    4.1500000E+00    9.2797232E-03    1.8000229E-01
    4.2500000E+00    9.2619696E-03    1.8000235E-01
    4.3500000E+00    9.2441723E-03    1.8000241E-01
    4.4500000E+00    9.2263312E-03    1.8000246E-01
    4.5500000E+00    9.2084466E-03    1.8000252E-01
    4.6500000E+00    9.1905185E-03    1.8000258E-01
    4.7500000E+00    9.1725472E-03    1.8000263E-01
    4.8500000E+00    9.1545326E-03    1.8000269E-01
    4.9500000E+00    9.1364749E-03    1.8000275E-01
    5.0500000E+00    9.1183742E-03    1.8000281E-01
