 TITLE = "Isotope ratios" 
    Distance        Li7+            
    5.0000000E-02   -1.0439470E+01
    1.5000000E-01   -1.2154200E+01
    2.5000000E-01   -1.3682751E+01
    3.5000000E-01   -1.5049598E+01
    4.5000000E-01   -1.6271682E+01
    5.5000000E-01   -1.7364078E+01
    6.5000000E-01   -1.8340312E+01
    7.5000000E-01   -1.9212520E+01
    8.5000000E-01   -1.9991588E+01
    9.5000000E-01   -2.0687274E+01
    1.0500000E+00   -2.1308324E+01
    1.1500000E+00   -2.1862576E+01
    1.2500000E+00   -2.2357051E+01
    1.3500000E+00   -2.2798037E+01
    1.4500000E+00   -2.3191167E+01
    1.5500000E+00   -2.3541481E+01
    1.6500000E+00   -2.3853493E+01
    1.7500000E+00   -2.4131243E+01
    1.8500000E+00   -2.4378346E+01
    1.9500000E+00   -2.4598037E+01
    2.0500000E+00   -2.4793210E+01
    2.1500000E+00   -2.4966456E+01
    2.2500000E+00   -2.5120090E+01
    2.3500000E+00   -2.5256186E+01
    2.4500000E+00   -2.5376597E+01
    2.5500000E+00   -2.5482981E+01
    2.6500000E+00   -2.5576820E+01
    2.7500000E+00   -2.5659442E+01
    2.8500000E+00   -2.5732032E+01
    2.9500000E+00   -2.5795650E+01
    3.0500000E+00   -2.5851246E+01
    3.1500000E+00   -2.5899667E+01
    3.2500000E+00   -2.5941673E+01
    3.3500000E+00   -2.5977942E+01
    3.4500000E+00   -2.6009081E+01
    3.5500000E+00   -2.6035631E+01
    3.6500000E+00   -2.6058080E+01
    3.7500000E+00   -2.6076860E+01
    3.8500000E+00   -2.6092360E+01
    3.9500000E+00   -2.6104927E+01
    4.0500000E+00   -2.6114872E+01
    4.1500000E+00   -2.6122473E+01
    4.2500000E+00   -2.6127977E+01
    4.3500000E+00   -2.6131608E+01
    4.4500000E+00   -2.6133564E+01
    4.5500000E+00   -2.6134023E+01
    4.6500000E+00   -2.6133145E+01
    4.7500000E+00   -2.6131071E+01
    4.8500000E+00   -2.6127929E+01
    4.9500000E+00   -2.6123834E+01
    5.0500000E+00   -2.6118887E+01
    5.1500000E+00   -2.6113180E+01
    5.2500000E+00   -2.6106794E+01
    5.3500000E+00   -2.6099802E+01
    5.4500000E+00   -2.6092270E+01
    5.5500000E+00   -2.6084257E+01
    5.6500000E+00   -2.6075815E+01
    5.7500000E+00   -2.6066990E+01
    5.8500000E+00   -2.6057825E+01
    5.9500000E+00   -2.6048358E+01
    6.0500000E+00   -2.6038621E+01
    6.1500000E+00   -2.6028646E+01
    6.2500000E+00   -2.6018458E+01
    6.3500000E+00   -2.6008082E+01
    6.4500000E+00   -2.5997540E+01
    6.5500000E+00   -2.5986851E+01
    6.6500000E+00   -2.5976031E+01
    6.7500000E+00   -2.5965097E+01
