# Time          7.0000E+00
# Units: Log10 mol/kgw
    Distance      pH               H+               Na+              K+               Ca++             Mg++             Al+++            Fe+++            Fe++             Li7+             Li6+             SiO2(aq)         CO2(aq)          O2(aq)           Cl-              Al(OH)2+         AlO2-            AlOH++           HCO3-            H2SiO4--         HAlO2(aq)        HCl(aq)          HSiO3-           KCl(aq)          KOH(aq)          NaAlO2(aq)       NaCl(aq)         NaHSiO3(aq)      NaOH(aq)         OH-              CO3--            NaCO3-           NaHCO3(aq)   
    5.0000000E-02    5.4842256E+00   -5.4724889E+00   -3.9566303E+00   -4.5285588E+00   -3.9323226E+00   -4.3031115E+00   -7.9749493E+00   -1.5480545E+01   -6.6158214E+00   -6.9150870E+00   -8.0107390E+00   -4.1357489E+00   -2.6958295E+00   -2.9640602E+00   -3.5624982E+00   -8.7853947E+00   -1.1054376E+01   -8.0506431E+00   -3.6913355E+00   -1.6078326E+01   -9.6700520E+00   -8.3829006E+00   -8.8560092E+00   -9.7670191E+00   -1.3516705E+01   -1.5865626E+01   -8.3656725E+00   -1.1014393E+01   -1.3880556E+01   -9.1495686E+00   -8.6924324E+00   -1.1971444E+01   -7.3638731E+00
    1.5000000E-01    5.5264138E+00   -5.5193464E+00   -4.4229813E+00   -4.9840487E+00   -4.4104761E+00   -4.7696550E+00   -7.7169950E+00   -1.5960097E+01   -6.4801051E+00   -7.3881140E+00   -8.4857886E+00   -4.5582921E+00   -3.1789233E+00   -3.4436122E+00   -4.0420451E+00   -8.4058820E+00   -1.0590487E+01   -7.7281592E+00   -4.1372562E+00   -1.6436476E+01   -9.2433360E+00   -8.8995562E+00   -9.2413793E+00   -1.0691939E+01   -1.3924927E+01   -1.5858100E+01   -9.3015182E+00   -1.1856126E+01   -1.4299703E+01   -9.1123851E+00   -9.1110055E+00   -1.2836555E+01   -8.2661569E+00
    2.5000000E-01    5.5380425E+00   -5.5312382E+00   -4.4558465E+00   -5.0123150E+00   -4.4484508E+00   -4.8025501E+00   -7.7384661E+00   -1.5998696E+01   -6.3918054E+00   -7.4247597E+00   -8.5231645E+00   -4.5738267E+00   -3.2186611E+00   -3.4822113E+00   -4.0806438E+00   -8.4019979E+00   -1.0563345E+01   -7.7367272E+00   -4.1656427E+00   -1.6429859E+01   -9.2275460E+00   -8.9495038E+00   -9.2455625E+00   -1.0758246E+01   -1.3941285E+01   -1.5863271E+01   -9.3724267E+00   -1.1892622E+01   -1.4320663E+01   -9.1010333E+00   -9.1285869E+00   -1.2885902E+01   -8.3268557E+00
    3.5000000E-01    5.5450009E+00   -5.5381861E+00   -4.4529430E+00   -5.0061379E+00   -4.4492590E+00   -4.7996609E+00   -7.7742142E+00   -1.5999963E+01   -6.3187122E+00   -7.4249217E+00   -8.5237837E+00   -4.5589371E+00   -3.2206414E+00   -3.4834788E+00   -4.0819113E+00   -8.4239128E+00   -1.0571343E+01   -7.7655677E+00   -4.1606534E+00   -1.6401008E+01   -9.2425135E+00   -8.9577408E+00   -9.2237035E+00   -1.0753359E+01   -1.3928160E+01   -1.5868387E+01   -9.3708129E+00   -1.1867881E+01   -1.4310812E+01   -9.0940639E+00   -9.1166063E+00   -1.2871062E+01   -8.3189851E+00
    4.5000000E-01    5.5517283E+00   -5.5448943E+00   -4.4489005E+00   -4.9989543E+00   -4.4488406E+00   -4.7956303E+00   -7.8096471E+00   -1.5999998E+01   -6.2560312E+00   -7.4238395E+00   -8.5231029E+00   -4.5435993E+00   -3.2213755E+00   -3.4835131E+00   -4.0819455E+00   -8.4460449E+00   -1.0580021E+01   -7.7943669E+00   -4.1546398E+00   -1.6372134E+01   -9.2579386E+00   -8.9645230E+00   -9.2016179E+00   -1.0746251E+01   -1.3914270E+01   -1.5873063E+01   -9.3668454E+00   -1.1841794E+01   -1.4300062E+01   -9.0873161E+00   -9.1038048E+00   -1.2854299E+01   -8.3089695E+00
    5.5000000E-01    5.5583947E+00   -5.5515411E+00   -4.4448563E+00   -4.9918493E+00   -4.4483885E+00   -4.7915959E+00   -7.8444239E+00   -1.5999998E+01   -6.2011382E+00   -7.4226836E+00   -8.5223056E+00   -4.5287308E+00   -3.2220796E+00   -3.4835139E+00   -4.0819463E+00   -8.4676451E+00   -1.0588288E+01   -7.8225722E+00   -4.1486569E+00   -1.6343851E+01   -9.2728929E+00   -8.9712110E+00   -9.1800624E+00   -1.0739188E+01   -1.3900519E+01   -1.5877327E+01   -9.3628432E+00   -1.1816235E+01   -1.4289372E+01   -9.0806291E+00   -9.0910942E+00   -1.2837626E+01   -8.2989835E+00
    6.5000000E-01    5.5650058E+00   -5.5581326E+00   -4.4408404E+00   -4.9848486E+00   -4.4479351E+00   -4.7875879E+00   -7.8785703E+00   -1.5999998E+01   -6.1522964E+00   -7.4214875E+00   -8.5214300E+00   -4.5143251E+00   -3.2227867E+00   -3.4835140E+00   -4.0819462E+00   -8.4887256E+00   -1.0596146E+01   -7.8502024E+00   -4.1427323E+00   -1.6316141E+01   -9.2873830E+00   -8.9778428E+00   -9.1590249E+00   -1.0732229E+01   -1.3886928E+01   -1.5881210E+01   -9.3588686E+00   -1.1791223E+01   -1.4278766E+01   -9.0739974E+00   -9.0784972E+00   -1.2821095E+01   -8.2890841E+00
    7.5000000E-01    5.5715625E+00   -5.5646696E+00   -4.4368531E+00   -4.9779496E+00   -4.4474812E+00   -4.7836068E+00   -7.9121170E+00   -1.5999998E+01   -6.1082925E+00   -7.4202538E+00   -8.5204827E+00   -4.5003542E+00   -3.2234976E+00   -3.4835140E+00   -4.0819462E+00   -8.5093153E+00   -1.0603623E+01   -7.8772875E+00   -4.1368658E+00   -1.6288974E+01   -9.3014367E+00   -8.9844203E+00   -9.1384767E+00   -1.0725371E+01   -1.3873493E+01   -1.5884741E+01   -9.3549226E+00   -1.1766729E+01   -1.4268243E+01   -9.0674201E+00   -9.0660127E+00   -1.2804705E+01   -8.2792716E+00
    8.5000000E-01    5.5780656E+00   -5.5711530E+00   -4.4328940E+00   -4.9711493E+00   -4.4470268E+00   -4.7796520E+00   -7.9450925E+00   -1.5999998E+01   -6.0682449E+00   -7.4189842E+00   -8.5194689E+00   -4.4867922E+00   -3.2242122E+00   -3.4835140E+00   -4.0819461E+00   -8.5294411E+00   -1.0610742E+01   -7.9038549E+00   -4.1310567E+00   -1.6262324E+01   -9.3150801E+00   -8.9909442E+00   -9.1183910E+00   -1.0718612E+01   -1.3860211E+01   -1.5887942E+01   -9.3510048E+00   -1.1742725E+01   -1.4257801E+01   -9.0608964E+00   -9.0536392E+00   -1.2788454E+01   -8.2695445E+00
    9.5000000E-01    5.5845158E+00   -5.5775837E+00   -4.4289626E+00   -4.9644449E+00   -4.4465720E+00   -4.7757233E+00   -7.9775230E+00   -1.5999998E+01   -6.0314930E+00   -7.4176801E+00   -8.5183931E+00   -4.4736153E+00   -3.2249305E+00   -3.4835140E+00   -4.0819460E+00   -8.5491277E+00   -1.0617528E+01   -7.9299303E+00   -4.1253041E+00   -1.6236164E+01   -9.3283371E+00   -8.9974152E+00   -9.0987432E+00   -1.0711949E+01   -1.3847077E+01   -1.5890838E+01   -9.3471148E+00   -1.1719187E+01   -1.4247440E+01   -9.0544255E+00   -9.0413749E+00   -1.2772340E+01   -8.2599018E+00
