# Time          3.5000E+00
# Units: Log10 mol/kgw
    Distance      pH               H+               Na+              K+               Ca++             Mg++             Al+++            Fe+++            Fe++             Li7+             Li6+             SiO2(aq)         CO2(aq)          O2(aq)           Cl-              Al(OH)2+         AlO2-            AlOH++           HCO3-            H2SiO4--         HAlO2(aq)        HCl(aq)          HSiO3-           KCl(aq)          KOH(aq)          NaAlO2(aq)       NaCl(aq)         NaHSiO3(aq)      NaOH(aq)         OH-              CO3--            NaCO3-           NaHCO3(aq)   
    5.0000000E-02    5.4906861E+00   -5.4810983E+00   -4.1450441E+00   -4.7170776E+00   -4.1207550E+00   -4.4915885E+00   -7.8232504E+00   -1.5668972E+01   -6.8094107E+00   -7.1028484E+00   -8.1984766E+00   -4.3242457E+00   -2.8846343E+00   -3.1524873E+00   -3.7509228E+00   -8.6036727E+00   -1.0859733E+01   -7.8822658E+00   -3.8760108E+00   -1.6263184E+01   -9.4795386E+00   -8.5754206E+00   -9.0403765E+00   -1.0139255E+01   -1.3696398E+01   -1.5854757E+01   -8.7378376E+00   -1.1382535E+01   -1.4060178E+01   -9.1454334E+00   -8.8775315E+00   -1.2335764E+01   -7.7323229E+00
    1.5000000E-01    5.5209104E+00   -5.5140724E+00   -4.4548398E+00   -5.0194023E+00   -4.4385578E+00   -4.8014948E+00   -7.6570308E+00   -1.5987721E+01   -6.6314841E+00   -7.4162675E+00   -8.5133207E+00   -4.6034262E+00   -3.2059811E+00   -3.4712366E+00   -4.0696694E+00   -8.3550957E+00   -1.0550707E+01   -7.6725875E+00   -4.1700592E+00   -1.6493581E+01   -9.1978114E+00   -8.9214332E+00   -9.2922585E+00   -1.0754431E+01   -1.3965540E+01   -1.5849697E+01   -9.3605168E+00   -1.1938382E+01   -1.4336824E+01   -9.1181299E+00   -9.1500298E+00   -1.2906479E+01   -8.3303365E+00
    2.5000000E-01    5.5291295E+00   -5.5223584E+00   -4.4622771E+00   -5.0231141E+00   -4.4500476E+00   -4.8089542E+00   -7.6891567E+00   -1.5999701E+01   -6.5119464E+00   -7.4270070E+00   -8.5247010E+00   -4.5965465E+00   -3.2187662E+00   -3.4832165E+00   -4.0816491E+00   -8.3702504E+00   -1.0549424E+01   -7.6961703E+00   -4.1746956E+00   -1.6470544E+01   -9.2046766E+00   -8.9415610E+00   -9.2772301E+00   -1.0769981E+01   -1.3960961E+01   -1.5855710E+01   -9.3797928E+00   -1.1930650E+01   -1.4335971E+01   -9.1099811E+00   -9.1466562E+00   -1.2910264E+01   -8.3422698E+00
    3.5000000E-01    5.5360199E+00   -5.5292312E+00   -4.4584103E+00   -5.0159033E+00   -4.4498852E+00   -4.8051041E+00   -7.7261722E+00   -1.5999991E+01   -6.4182171E+00   -7.4262803E+00   -8.5244998E+00   -4.5801333E+00   -3.2197500E+00   -3.4835068E+00   -4.0819393E+00   -8.3936245E+00   -1.0559017E+01   -7.7263801E+00   -4.1687706E+00   -1.6440276E+01   -9.2211787E+00   -8.9487600E+00   -9.2539082E+00   -1.0763097E+01   -1.3946879E+01   -1.5861473E+01   -9.3762531E+00   -1.1903498E+01   -1.4325233E+01   -9.1030724E+00   -9.1337863E+00   -1.2893600E+01   -8.3325147E+00
    4.5000000E-01    5.5428179E+00   -5.5360098E+00   -4.4543025E+00   -5.0085465E+00   -4.4494403E+00   -4.8010107E+00   -7.7625479E+00   -1.5999998E+01   -6.3409954E+00   -7.4252302E+00   -8.5239184E+00   -4.5640654E+00   -3.2204513E+00   -3.4835138E+00   -4.0819463E+00   -8.4165596E+00   -1.0568356E+01   -7.7560523E+00   -4.1626533E+00   -1.6410531E+01   -9.2373363E+00   -8.9555857E+00   -9.2310218E+00   -1.0755789E+01   -1.3932745E+01   -1.5866746E+01   -9.3721933E+00   -1.1876545E+01   -1.4314347E+01   -9.0962539E+00   -9.1208100E+00   -1.2876597E+01   -8.3223305E+00
    5.5000000E-01    5.5495583E+00   -5.5427306E+00   -4.4502183E+00   -5.0012965E+00   -4.4489881E+00   -4.7969390E+00   -7.7982121E+00   -1.5999998E+01   -6.2753018E+00   -7.4241288E+00   -8.5232364E+00   -4.5485336E+00   -3.2211495E+00   -3.4835140E+00   -4.0819464E+00   -8.4388991E+00   -1.0577215E+01   -7.7850710E+00   -4.1565906E+00   -1.6381436E+01   -9.2529560E+00   -8.9623470E+00   -9.2087290E+00   -1.0748580E+01   -1.3918775E+01   -1.5871561E+01   -9.3681505E+00   -1.1850209E+01   -1.4303543E+01   -9.0894929E+00   -9.1079458E+00   -1.2859731E+01   -8.3122247E+00
    6.5000000E-01    5.5562425E+00   -5.5493952E+00   -4.4461638E+00   -4.9941558E+00   -4.4485353E+00   -4.7928950E+00   -7.8332006E+00   -1.5999998E+01   -6.2181189E+00   -7.4229852E+00   -8.5224677E+00   -4.5335074E+00   -3.2218515E+00   -3.4835140E+00   -4.0819463E+00   -8.4606752E+00   -1.0585622E+01   -7.8134700E+00   -4.1505878E+00   -1.6352959E+01   -9.2680685E+00   -8.9690520E+00   -9.1869979E+00   -1.0741481E+01   -1.3904971E+01   -1.5875955E+01   -9.3641372E+00   -1.1824465E+01   -1.4292825E+01   -9.0827881E+00   -9.0951974E+00   -1.2843010E+01   -8.3022084E+00
    7.5000000E-01    5.5628713E+00   -5.5560045E+00   -4.4421385E+00   -4.9871212E+00   -4.4480820E+00   -4.7888783E+00   -7.8675478E+00   -1.5999998E+01   -6.1674778E+00   -7.4218016E+00   -8.5216193E+00   -4.5189544E+00   -3.2225574E+00   -3.4835140E+00   -4.0819462E+00   -8.4819210E+00   -1.0593611E+01   -7.8412834E+00   -4.1446441E+00   -1.6325066E+01   -9.2827061E+00   -8.9757016E+00   -9.1657955E+00   -1.0734488E+01   -1.3891328E+01   -1.5879959E+01   -9.3601532E+00   -1.1799278E+01   -1.4282192E+01   -9.0761386E+00   -9.0825636E+00   -1.2826432E+01   -8.2922807E+00
    8.5000000E-01    5.5694455E+00   -5.5625590E+00   -4.4381420E+00   -4.9801893E+00   -4.4476283E+00   -4.7848886E+00   -7.9012855E+00   -1.5999998E+01   -6.1220226E+00   -7.4205799E+00   -8.5206971E+00   -4.5048454E+00   -3.2232670E+00   -3.4835140E+00   -4.0819462E+00   -8.5026667E+00   -1.0601208E+01   -7.8685419E+00   -4.1387590E+00   -1.6297726E+01   -9.2968983E+00   -8.9822965E+00   -9.1450916E+00   -1.0727597E+01   -1.3877843E+01   -1.5883601E+01   -9.3561980E+00   -1.1774619E+01   -1.4271642E+01   -9.0695438E+00   -9.0700429E+00   -1.2809997E+01   -8.2824401E+00
    9.5000000E-01    5.5759658E+00   -5.5690597E+00   -4.4341738E+00   -4.9733571E+00   -4.4471741E+00   -4.7809254E+00   -7.9344431E+00   -1.5999998E+01   -6.0807797E+00   -7.4193219E+00   -8.5197066E+00   -4.4911533E+00   -3.2239804E+00   -3.4835140E+00   -4.0819461E+00   -8.5229401E+00   -1.0608441E+01   -7.8952742E+00   -4.1329314E+00   -1.6270911E+01   -9.3106721E+00   -8.9888376E+00   -9.1248586E+00   -1.0720807E+01   -1.3864512E+01   -1.5886907E+01   -9.3522712E+00   -1.1750459E+01   -1.4261174E+01   -9.0630029E+00   -9.0576337E+00   -1.2793701E+01   -8.2726856E+00
    1.0500000E+00    5.5824330E+00   -5.5755073E+00   -4.4302335E+00   -4.9666217E+00   -4.4467195E+00   -4.7769883E+00   -7.9670474E+00   -1.5999998E+01   -6.0430264E+00   -7.4180289E+00   -8.5186524E+00   -4.4778539E+00   -3.2246975E+00   -3.4835140E+00   -4.0819461E+00   -8.5427664E+00   -1.0615333E+01   -7.9215064E+00   -4.1271606E+00   -1.6244595E+01   -9.3240519E+00   -8.9953256E+00   -9.1050712E+00   -1.0714113E+01   -1.3851330E+01   -1.5889900E+01   -9.3483722E+00   -1.1726772E+01   -1.4250787E+01   -9.0565151E+00   -9.0453343E+00   -1.2777544E+01   -8.2630158E+00
    1.1500000E+00    5.5888480E+00   -5.5819026E+00   -4.4263206E+00   -4.9599803E+00   -4.4462644E+00   -4.7730769E+00   -7.9991234E+00   -1.5999998E+01   -6.0082112E+00   -7.4167023E+00   -8.5175390E+00   -4.4649246E+00   -3.2254183E+00   -3.4835140E+00   -4.0819460E+00   -8.5621690E+00   -1.0621905E+01   -7.9472625E+00   -4.1214458E+00   -1.6218753E+01   -9.3370602E+00   -9.0017614E+00   -9.0857063E+00   -1.0707513E+01   -1.3838294E+01   -1.5892601E+01   -9.3445007E+00   -1.1703536E+01   -1.4240480E+01   -9.0500794E+00   -9.0331431E+00   -1.2761522E+01   -8.2534293E+00
    1.2500000E+00    5.5952115E+00   -5.5882466E+00   -4.4224347E+00   -4.9534300E+00   -4.4458088E+00   -4.7691909E+00   -8.0306942E+00   -1.5999998E+01   -5.9759039E+00   -7.4153433E+00   -8.5163702E+00   -4.4523450E+00   -3.2261428E+00   -3.4835140E+00   -4.0819460E+00   -8.5811693E+00   -1.0628179E+01   -7.9725648E+00   -4.1157861E+00   -1.6193364E+01   -9.3497176E+00   -9.0081458E+00   -9.0667425E+00   -1.0701004E+01   -1.3825401E+01   -1.5895030E+01   -9.3406562E+00   -1.1680727E+01   -1.4230251E+01   -9.0436952E+00   -9.0210583E+00   -1.2745633E+01   -8.2439249E+00
    1.3500000E+00    5.6015245E+00   -5.5945399E+00   -4.4185755E+00   -4.9469684E+00   -4.4453528E+00   -4.7653298E+00   -8.0617814E+00   -1.5999998E+01   -5.9457625E+00   -7.4139529E+00   -8.5151495E+00   -4.4400962E+00   -3.2268710E+00   -3.4835140E+00   -4.0819459E+00   -8.5997870E+00   -1.0634170E+01   -7.9974341E+00   -4.1101805E+00   -1.6168406E+01   -9.3620430E+00   -9.0144796E+00   -9.0481600E+00   -1.0694584E+01   -1.3812648E+01   -1.5897203E+01   -9.3368384E+00   -1.1658327E+01   -1.4220100E+01   -9.0373616E+00   -9.0090783E+00   -1.2729876E+01   -8.2345014E+00
    1.4500000E+00    5.6077878E+00   -5.6007835E+00   -4.4147424E+00   -4.9405930E+00   -4.4448963E+00   -4.7614934E+00   -8.0924048E+00   -1.5999998E+01   -5.9175103E+00   -7.4125322E+00   -8.5138799E+00   -4.4281607E+00   -3.2276027E+00   -3.4835140E+00   -4.0819458E+00   -8.6180404E+00   -1.0639897E+01   -8.0218893E+00   -4.1046283E+00   -1.6143862E+01   -9.3740539E+00   -9.0207638E+00   -9.0299405E+00   -1.0688250E+01   -1.3800030E+01   -1.5899138E+01   -9.3330467E+00   -1.1636316E+01   -1.4210024E+01   -9.0310776E+00   -8.9972013E+00   -1.2714248E+01   -8.2251573E+00
    1.5500000E+00    5.6140022E+00   -5.6069783E+00   -4.4109351E+00   -4.9343013E+00   -4.4444393E+00   -4.7576811E+00   -8.1225832E+00   -1.5999998E+01   -5.8909207E+00   -7.4110819E+00   -8.5125643E+00   -4.4165226E+00   -3.2283381E+00   -3.4835140E+00   -4.0819458E+00   -8.6359466E+00   -1.0645374E+01   -8.0459484E+00   -4.0991285E+00   -1.6119712E+01   -9.3857663E+00   -9.0269990E+00   -9.0120673E+00   -1.0682000E+01   -1.3787545E+01   -1.5900850E+01   -9.3292808E+00   -1.1614676E+01   -1.4200023E+01   -9.0248425E+00   -8.9854256E+00   -1.2698747E+01   -8.2158915E+00
