# Time          3.5000E+00
    Distance         pH
  5.0000E-02    5.4907E+00
  1.5000E-01    5.5209E+00
  2.5000E-01    5.5291E+00
  3.5000E-01    5.5360E+00
  4.5000E-01    5.5428E+00
  5.5000E-01    5.5496E+00
  6.5000E-01    5.5562E+00
  7.5000E-01    5.5629E+00
  8.5000E-01    5.5694E+00
  9.5000E-01    5.5760E+00
  1.0500E+00    5.5824E+00
  1.1500E+00    5.5888E+00
  1.2500E+00    5.5952E+00
  1.3500E+00    5.6015E+00
  1.4500E+00    5.6078E+00
  1.5500E+00    5.6140E+00
  1.6500E+00    5.6202E+00
  1.7500E+00    5.6263E+00
  1.8500E+00    5.6324E+00
  1.9500E+00    5.6384E+00
  2.0500E+00    5.6444E+00
  2.1500E+00    5.6503E+00
  2.2500E+00    5.6562E+00
  2.3500E+00    5.6621E+00
  2.4500E+00    5.6679E+00
  2.5500E+00    5.6736E+00
  2.6500E+00    5.6794E+00
  2.7500E+00    5.6851E+00
  2.8500E+00    5.6907E+00
  2.9500E+00    5.6963E+00
  3.0500E+00    5.7019E+00
  3.1500E+00    5.7075E+00
  3.2500E+00    5.7130E+00
  3.3500E+00    5.7184E+00
  3.4500E+00    5.7239E+00
  3.5500E+00    5.7293E+00
  3.6500E+00    5.7346E+00
  3.7500E+00    5.7400E+00
  3.8500E+00    5.7453E+00
  3.9500E+00    5.7506E+00
  4.0500E+00    5.7558E+00
  4.1500E+00    5.7610E+00
  4.2500E+00    5.7662E+00
  4.3500E+00    5.7713E+00
  4.4500E+00    5.7765E+00
  4.5500E+00    5.7816E+00
  4.6500E+00    5.7866E+00
  4.7500E+00    5.7917E+00
  4.8500E+00    5.7967E+00
  4.9500E+00    5.8017E+00
  5.0500E+00    5.8066E+00
  5.1500E+00    5.8116E+00
  5.2500E+00    5.8165E+00
  5.3500E+00    5.8214E+00
  5.4500E+00    5.8262E+00
  5.5500E+00    5.8311E+00
  5.6500E+00    5.8359E+00
  5.7500E+00    5.8407E+00
  5.8500E+00    5.8455E+00
  5.9500E+00    5.8502E+00
  6.0500E+00    5.8549E+00
  6.1500E+00    5.8596E+00
  6.2500E+00    5.8643E+00
  6.3500E+00    5.8690E+00
  6.4500E+00    5.8736E+00
  6.5500E+00    5.8783E+00
  6.6500E+00    5.8829E+00
  6.7500E+00    5.8875E+00
  6.8500E+00    5.8920E+00
  6.9500E+00    5.8966E+00
  7.0500E+00    5.9011E+00
  7.1500E+00    5.9056E+00
  7.2500E+00    5.9101E+00
  7.3500E+00    5.9146E+00
  7.4500E+00    5.9191E+00
  7.5500E+00    5.9235E+00
  7.6500E+00    5.9279E+00
  7.7500E+00    5.9323E+00
  7.8500E+00    5.9367E+00
  7.9500E+00    5.9411E+00
  8.0500E+00    5.9455E+00
  8.1500E+00    5.9498E+00
  8.2500E+00    5.9542E+00
  8.3500E+00    5.9585E+00
  8.4500E+00    5.9628E+00
  8.5500E+00    5.9671E+00
  8.6500E+00    5.9714E+00
  8.7500E+00    5.9756E+00
  8.8500E+00    5.9799E+00
  8.9500E+00    5.9841E+00
  9.0500E+00    5.9884E+00
  9.1500E+00    5.9926E+00
  9.2500E+00    5.9968E+00
  9.3500E+00    6.0010E+00
  9.4500E+00    6.0051E+00
  9.5500E+00    6.0093E+00
  9.6500E+00    6.0135E+00
  9.7500E+00    6.0176E+00
  9.8500E+00    6.0217E+00
  9.9500E+00    6.0259E+00
  1.0050E+01    6.0300E+00
  1.0150E+01    6.0341E+00
  1.0250E+01    6.0382E+00
  1.0350E+01    6.0423E+00
  1.0450E+01    6.0463E+00
  1.0550E+01    6.0504E+00
  1.0650E+01    6.0544E+00
  1.0750E+01    6.0585E+00
  1.0850E+01    6.0625E+00
  1.0950E+01    6.0665E+00
  1.1050E+01    6.0706E+00
  1.1150E+01    6.0746E+00
  1.1250E+01    6.0786E+00
  1.1350E+01    6.0826E+00
  1.1450E+01    6.0865E+00
  1.1550E+01    6.0905E+00
  1.1650E+01    6.0945E+00
  1.1750E+01    6.0984E+00
  1.1850E+01    6.1024E+00
  1.1950E+01    6.1063E+00
  1.2050E+01    6.1103E+00
  1.2150E+01    6.1142E+00
  1.2250E+01    6.1181E+00
  1.2350E+01    6.1221E+00
  1.2450E+01    6.1260E+00
  1.2550E+01    6.1299E+00
  1.2650E+01    6.1338E+00
  1.2750E+01    6.1377E+00
  1.2850E+01    6.1416E+00
  1.2950E+01    6.1454E+00
  1.3050E+01    6.1493E+00
  1.3150E+01    6.1532E+00
  1.3250E+01    6.1571E+00
  1.3350E+01    6.1609E+00
  1.3450E+01    6.1648E+00
  1.3550E+01    6.1686E+00
  1.3650E+01    6.1725E+00
  1.3750E+01    6.1763E+00
  1.3850E+01    6.1802E+00
  1.3950E+01    6.1840E+00
  1.4050E+01    6.1878E+00
  1.4150E+01    6.1916E+00
  1.4250E+01    6.1955E+00
  1.4350E+01    6.1993E+00
