# Time          7.0000E+00
# Units: Log10 mol/kgw
    Distance      pH               H+               Na+              K+               Ca++             Mg++             Al+++            Fe+++            Fe++             Li7+             Li6+             SiO2(aq)         CO2(aq)          O2(aq)           Cl-              Al(OH)2+         AlO2-            AlOH++           HCO3-            H2SiO4--         HAlO2(aq)        HCl(aq)          HSiO3-           KCl(aq)          KOH(aq)          NaAlO2(aq)       NaCl(aq)         NaHSiO3(aq)      NaOH(aq)         OH-              CO3--            NaCO3-           NaHCO3(aq)   
    5.0000000E-02    5.4936935E+00   -5.4848386E+00   -4.2194779E+00   -4.7915215E+00   -4.1952161E+00   -4.5660409E+00   -7.7638750E+00   -1.5743434E+01   -6.8828549E+00   -7.1768479E+00   -8.2724640E+00   -4.3985572E+00   -2.9593017E+00   -3.2269495E+00   -3.8253842E+00   -8.5324462E+00   -1.0782492E+01   -7.8163732E+00   -3.9484568E+00   -1.6334613E+01   -9.4045188E+00   -8.6520937E+00   -9.1124666E+00   -1.0286575E+01   -1.3767039E+01   -1.5850384E+01   -8.8851575E+00   -1.1527493E+01   -1.4130819E+01   -9.1432104E+00   -8.9492967E+00   -1.2478857E+01   -7.8776372E+00
    1.5000000E-01    5.5129709E+00   -5.5055992E+00   -4.3865447E+00   -4.9531095E+00   -4.3681034E+00   -4.7331761E+00   -7.6892837E+00   -1.5917009E+01   -6.6500406E+00   -7.3471358E+00   -8.4438091E+00   -4.5431837E+00   -3.1345520E+00   -3.4005243E+00   -3.9989576E+00   -8.4074821E+00   -1.0618973E+01   -7.7153624E+00   -4.1060066E+00   -1.6446972E+01   -9.2587003E+00   -8.8433503E+00   -9.2393925E+00   -1.0618559E+01   -1.3907755E+01   -1.5850790E+01   -9.2226378E+00   -1.1818343E+01   -1.4277031E+01   -9.1255072E+00   -9.0922447E+00   -1.2782631E+01   -8.1991113E+00
    2.5000000E-01    5.5132232E+00   -5.5051516E+00   -4.3019562E+00   -4.8664105E+00   -4.2857485E+00   -4.6485844E+00   -7.7772107E+00   -1.5834924E+01   -6.4748823E+00   -7.2653009E+00   -8.3623319E+00   -4.4505690E+00   -3.0525638E+00   -3.3184393E+00   -3.9168731E+00   -8.5004827E+00   -1.0711469E+01   -7.8064141E+00   -4.0230241E+00   -1.6350894E+01   -9.3521905E+00   -8.7622677E+00   -9.1457837E+00   -1.0451270E+01   -1.3821553E+01   -1.5860176E+01   -9.0574514E+00   -1.1641625E+01   -1.4192932E+01   -9.1245142E+00   -9.0068088E+00   -1.2615544E+01   -8.0330191E+00
    3.5000000E-01    5.5203548E+00   -5.5122366E+00   -4.2951523E+00   -4.8561219E+00   -4.2827300E+00   -4.6417988E+00   -7.8185058E+00   -1.5832363E+01   -6.3492304E+00   -7.2616368E+00   -8.3592115E+00   -4.4303727E+00   -3.0507030E+00   -3.3158788E+00   -3.9143126E+00   -8.5278852E+00   -1.0724608E+01   -7.8408015E+00   -4.0139823E+00   -1.6316237E+01   -9.3725109E+00   -8.7668887E+00   -9.1184064E+00   -1.0438521E+01   -1.3804183E+01   -1.5866610E+01   -9.0481861E+00   -1.1607542E+01   -1.4179046E+01   -9.1173333E+00   -8.9904889E+00   -1.2592616E+01   -8.0172720E+00
    4.5000000E-01    5.5328574E+00   -5.5250981E+00   -4.3347148E+00   -4.8907555E+00   -4.3277807E+00   -4.6813954E+00   -7.8379319E+00   -1.5878085E+01   -6.2607536E+00   -7.3053056E+00   -8.4036085E+00   -4.4513788E+00   -3.0976291E+00   -3.3616004E+00   -3.9600338E+00   -8.5194465E+00   -1.0691164E+01   -7.8459955E+00   -4.0487868E+00   -1.6313757E+01   -9.3511885E+00   -8.8247274E+00   -9.1272908E+00   -1.0518108E+01   -1.3825929E+01   -1.5871969E+01   -9.1327063E+00   -1.1655230E+01   -1.4205725E+01   -9.1052110E+00   -9.0139207E+00   -1.2654102E+01   -8.0908796E+00
    5.5000000E-01    5.5473141E+00   -5.5399515E+00   -4.3805681E+00   -4.9310543E+00   -4.3799884E+00   -4.7272844E+00   -7.8589304E+00   -1.5931081E+01   -6.1954185E+00   -7.3558385E+00   -8.4549075E+00   -4.4769642E+00   -3.1520588E+00   -3.4145970E+00   -4.0130299E+00   -8.5083705E+00   -1.0651175E+01   -7.8506223E+00   -4.0891797E+00   -1.6312104E+01   -9.3252359E+00   -8.8917561E+00   -9.1388393E+00   -1.0610557E+01   -1.3851347E+01   -1.5876996E+01   -9.2307144E+00   -1.1711794E+01   -1.4236702E+01   -9.0911735E+00   -9.0411030E+00   -1.2725475E+01   -8.1762888E+00
    6.5000000E-01    5.5603313E+00   -5.5532289E+00   -4.4113483E+00   -4.9567388E+00   -4.4167624E+00   -4.7580915E+00   -7.8873465E+00   -1.5968612E+01   -6.1433153E+00   -7.3910675E+00   -8.4907793E+00   -4.4897250E+00   -3.1909268E+00   -3.4521275E+00   -4.0505600E+00   -8.5086775E+00   -1.0625447E+01   -7.8647625E+00   -4.1153054E+00   -1.6299926E+01   -9.3122510E+00   -8.9420258E+00   -9.1388579E+00   -1.0673219E+01   -1.3863737E+01   -1.5881501E+01   -9.2984740E+00   -1.1742045E+01   -1.4254190E+01   -9.0784308E+00   -9.0550276E+00   -1.2769090E+01   -8.2326466E+00
    7.5000000E-01    5.5706052E+00   -5.5636234E+00   -4.4251580E+00   -4.9663946E+00   -4.4355842E+00   -4.7719174E+00   -7.9196901E+00   -1.5988076E+01   -6.0988408E+00   -7.4086397E+00   -8.5088171E+00   -4.4892203E+00   -3.2114810E+00   -3.4715911E+00   -4.0700234E+00   -8.5195117E+00   -1.0615734E+01   -7.8862483E+00   -4.1257129E+00   -1.6279381E+01   -9.3126840E+00   -8.9716347E+00   -9.1282065E+00   -1.0702082E+01   -1.3862990E+01   -1.5885343E+01   -9.3314924E+00   -1.1744950E+01   -1.4257599E+01   -9.0682839E+00   -9.0555390E+00   -1.2782907E+01   -8.2566103E+00
    8.5000000E-01    5.5787646E+00   -5.5718200E+00   -4.4284491E+00   -4.9662917E+00   -4.4430605E+00   -4.7752166E+00   -7.9526989E+00   -1.5996095E+01   -6.0592034E+00   -7.4150859E+00   -8.5155935E+00   -4.4810444E+00   -3.2203892E+00   -3.4796101E+00   -4.0780422E+00   -8.5359056E+00   -1.0615809E+01   -7.9109179E+00   -4.1265008E+00   -1.6255043E+01   -9.3208794E+00   -8.9877735E+00   -9.1119102E+00   -1.0709919E+01   -1.3854688E+01   -1.5888631E+01   -9.3427239E+00   -1.1731867E+01   -1.4252691E+01   -9.0601636E+00   -9.0482837E+00   -1.2778788E+01   -8.2606112E+00
    9.5000000E-01    5.5858178E+00   -5.5788730E+00   -4.4270046E+00   -4.9618793E+00   -4.4453459E+00   -4.7737759E+00   -7.9852327E+00   -1.5998869E+01   -6.0230516E+00   -7.4164371E+00   -8.5171959E+00   -4.4697276E+00   -3.2239479E+00   -3.4823841E+00   -4.0808162E+00   -8.5543344E+00   -1.0620131E+01   -7.9363993E+00   -4.1230061E+00   -1.6229619E+01   -9.3322551E+00   -8.9976008E+00   -9.0935401E+00   -1.0708281E+01   -1.3843223E+01   -1.5891510E+01   -9.3440537E+00   -1.1712052E+01   -1.4244194E+01   -9.0531102E+00   -9.0377352E+00   -1.2766796E+01   -8.2556724E+00
