# Time          2.0000E+00
# Units: Log10 mol/kgw
    Distance      pH               H+               Na+              K+               Ca++             Mg++             Al+++            Fe+++            Fe++             Li7+             Li6+             SiO2(aq)         CO2(aq)          O2(aq)           Cl-              Al(OH)2+         AlO2-            AlOH++           HCO3-            H2SiO4--         HAlO2(aq)        HCl(aq)          HSiO3-           KCl(aq)          KOH(aq)          NaAlO2(aq)       NaCl(aq)         NaHSiO3(aq)      NaOH(aq)         OH-              CO3--            NaCO3-           NaHCO3(aq)   
    5.0000000E-02    5.4854012E+00   -5.4740848E+00   -3.9918005E+00   -4.5637182E+00   -3.9675332E+00   -4.3382958E+00   -7.9472974E+00   -1.5515758E+01   -6.6480247E+00   -6.9502022E+00   -8.0458544E+00   -4.1708088E+00   -2.7311083E+00   -2.9992739E+00   -3.5977113E+00   -8.7520478E+00   -1.1018678E+01   -8.0198257E+00   -3.7258979E+00   -1.6112863E+01   -9.6350705E+00   -8.4188229E+00   -8.8903526E+00   -9.8364638E+00   -1.3550222E+01   -1.5864185E+01   -8.4351353E+00   -1.1082993E+01   -1.3914091E+01   -9.1488509E+00   -8.7271732E+00   -1.2039547E+01   -7.4326923E+00
    1.5000000E-01    5.5094387E+00   -5.5008882E+00   -4.2480915E+00   -4.8131989E+00   -4.2311521E+00   -4.5947064E+00   -7.8132526E+00   -1.5780241E+01   -6.4480296E+00   -7.2112946E+00   -8.3081869E+00   -4.3993919E+00   -2.9975657E+00   -3.2637562E+00   -3.8621905E+00   -8.5479088E+00   -1.0766464E+01   -7.8485441E+00   -3.9713006E+00   -1.6305253E+01   -9.4039111E+00   -8.7043162E+00   -9.0978812E+00   -1.0344404E+01   -1.3772642E+01   -1.5862322E+01   -8.9499259E+00   -1.1540873E+01   -1.4143362E+01   -9.1277897E+00   -8.9573584E+00   -1.2514247E+01   -7.9284470E+00
    2.5000000E-01    5.5352216E+00   -5.5281005E+00   -4.4135701E+00   -4.9702867E+00   -4.4058820E+00   -4.7602667E+00   -7.7688145E+00   -1.5956092E+01   -6.3554698E+00   -7.3828179E+00   -8.4811300E+00   -4.5325978E+00   -3.1758056E+00   -3.4396073E+00   -4.0380401E+00   -8.4405139E+00   -1.0607503E+01   -7.7714307E+00   -4.1252741E+00   -1.6392940E+01   -9.2692167E+00   -8.9044162E+00   -9.2068206E+00   -1.0674286E+01   -1.3902414E+01   -1.5865818E+01   -9.2882155E+00   -1.1812269E+01   -1.4281541E+01   -9.1035208E+00   -9.0900474E+00   -1.2806410E+01   -8.2448765E+00
    3.5000000E-01    5.5475238E+00   -5.5406643E+00   -4.4462317E+00   -4.9981048E+00   -4.4440515E+00   -4.7929577E+00   -7.7929205E+00   -1.5994943E+01   -6.2866887E+00   -7.4195626E+00   -8.5185966E+00   -4.5474937E+00   -3.2158867E+00   -3.4784587E+00   -4.0768912E+00   -8.4379302E+00   -1.0580315E+01   -7.7819681E+00   -4.1533288E+00   -1.6384331E+01   -9.2540552E+00   -8.9552911E+00   -9.2096900E+00   -1.0740401E+01   -1.3917652E+01   -1.5870742E+01   -9.3591759E+00   -1.1847250E+01   -1.4301625E+01   -9.0914939E+00   -9.1066188E+00   -1.2854550E+01   -8.3050431E+00
    4.5000000E-01    5.5549642E+00   -5.5481174E+00   -4.4464945E+00   -4.9950332E+00   -4.4481908E+00   -4.7932333E+00   -7.8270429E+00   -1.5999569E+01   -6.2280255E+00   -7.4229166E+00   -8.5223699E+00   -4.5358485E+00   -3.2212872E+00   -3.4830843E+00   -4.0815166E+00   -8.4570702E+00   -1.0584574E+01   -7.8085883E+00   -4.1513023E+00   -1.6357859E+01   -9.2657413E+00   -8.9673435E+00   -9.1906178E+00   -1.0741927E+01   -1.3907126E+01   -1.5875237E+01   -9.3640373E+00   -1.1828414E+01   -1.4294434E+01   -9.0840669E+00   -9.0971917E+00   -1.2845333E+01   -8.3032526E+00
    5.5000000E-01    5.5616729E+00   -5.5548093E+00   -4.4428341E+00   -4.9883275E+00   -4.4481342E+00   -4.7895820E+00   -7.8614444E+00   -1.5999969E+01   -6.1762991E+00   -7.4221273E+00   -8.5219226E+00   -4.5215025E+00   -3.2223993E+00   -3.4834842E+00   -4.0819165E+00   -8.4781885E+00   -1.0592275E+01   -7.8363626E+00   -4.1456879E+00   -1.6330024E+01   -9.2801686E+00   -8.9744699E+00   -9.1695454E+00   -1.0735657E+01   -1.3893730E+01   -1.5879312E+01   -9.3608121E+00   -1.1803717E+01   -1.4284082E+01   -9.0773405E+00   -9.0848159E+00   -1.2829367E+01   -8.2940132E+00
    6.5000000E-01    5.5682622E+00   -5.5613792E+00   -4.4388581E+00   -4.9814018E+00   -4.4477083E+00   -4.7856130E+00   -7.8952873E+00   -1.5999997E+01   -6.1299784E+00   -7.4209393E+00   -8.5210371E+00   -4.5073356E+00   -3.2231368E+00   -3.4835122E+00   -4.0819444E+00   -8.4990077E+00   -1.0599916E+01   -7.8637104E+00   -4.1398157E+00   -1.6302597E+01   -9.2944189E+00   -8.9811078E+00   -9.1487688E+00   -1.0728801E+01   -1.3880235E+01   -1.5883018E+01   -9.3569051E+00   -1.1779005E+01   -1.4273538E+01   -9.0707308E+00   -9.0722937E+00   -1.2812949E+01   -8.2842057E+00
    7.5000000E-01    5.5747926E+00   -5.5678899E+00   -4.4348863E+00   -4.9745537E+00   -4.4472559E+00   -4.7816465E+00   -7.9285474E+00   -1.5999998E+01   -6.0880264E+00   -7.4196892E+00   -8.5200569E+00   -4.4935720E+00   -3.2238513E+00   -3.4835139E+00   -4.0819460E+00   -8.5193633E+00   -1.0607211E+01   -7.8905351E+00   -4.1339791E+00   -1.6275691E+01   -9.3082649E+00   -8.9876606E+00   -9.1284541E+00   -1.0721996E+01   -1.3866878E+01   -1.5886382E+01   -9.3529763E+00   -1.1754760E+01   -1.4263056E+01   -9.0641798E+00   -9.0598655E+00   -1.2796631E+01   -8.2744386E+00
    8.5000000E-01    5.5812694E+00   -5.5743471E+00   -4.4309411E+00   -4.9678015E+00   -4.4468014E+00   -4.7777047E+00   -7.9612496E+00   -1.5999998E+01   -6.0496812E+00   -7.4184022E+00   -8.5190110E+00   -4.4802040E+00   -3.2245678E+00   -3.4835140E+00   -4.0819461E+00   -8.5392684E+00   -1.0614162E+01   -7.9168555E+00   -4.1281982E+00   -1.6249287E+01   -9.3217138E+00   -8.9941583E+00   -9.1085887E+00   -1.0715285E+01   -1.3853670E+01   -1.5889430E+01   -9.3490725E+00   -1.1730990E+01   -1.4252655E+01   -9.0576823E+00   -9.0475463E+00   -1.2780449E+01   -8.2647536E+00
    9.5000000E-01    5.5876938E+00   -5.5807519E+00   -4.4270232E+00   -4.9611437E+00   -4.4463463E+00   -4.7737886E+00   -7.9934192E+00   -1.5999998E+01   -6.0143646E+00   -7.4170813E+00   -8.5179052E+00   -4.4672100E+00   -3.2252880E+00   -3.4835140E+00   -4.0819460E+00   -8.5587457E+00   -1.0620790E+01   -7.9426957E+00   -4.1224733E+00   -1.6223361E+01   -9.3347874E+00   -9.0006035E+00   -9.0891496E+00   -1.0708669E+01   -1.3840608E+01   -1.5892182E+01   -9.3451960E+00   -1.1707674E+01   -1.4242333E+01   -9.0512373E+00   -9.0353356E+00   -1.2764402E+01   -8.2551521E+00
