# Time series at grid cell: 198   1   1
  Time(day)                  Na+                    K+                     Ca++                   Mg++                   Al+++                  Fe+++                  Fe++                   SiO2(aq)               CO2(aq)                pH                     Li7+                   Li6+                  
  1.00000E-02                1.13390882949889E-04   4.56529710867494E-05   4.42313667443858E-05   5.22869900731332E-05   1.97146094916508E-10   9.99358464433308E-17   1.86982978482110E-05   2.55969557992225E-04   6.70268318383772E-04   6.40834159038182E+00   1.14995756550171E-07   9.10040576939940E-09
  2.00000E-02                1.13392423079498E-04   4.56535898752283E-05   4.42314631485130E-05   5.22877338471806E-05   1.97138126044057E-10   9.99356082015738E-17   1.86986874841899E-05   2.55974035390158E-04   6.70266720499655E-04   6.40835597079589E+00   1.14998530696602E-07   9.10062595032384E-09
  3.00000E-02                1.13393962670986E-04   4.56542084412575E-05   4.42315593436537E-05   5.22884773730166E-05   1.97130158712279E-10   9.99353694884696E-17   1.86990770311784E-05   2.55978511559927E-04   6.70265119454218E-04   6.40837035122740E+00   1.15001304336250E-07   9.10084609111495E-09
  4.00000E-02                1.13395501724362E-04   4.56548267848416E-05   4.42316553298131E-05   5.22892206506442E-05   1.97122192919575E-10   9.99351303040316E-17   1.86994664891769E-05   2.55982986501548E-04   6.70263515247552E-04   6.40838473167790E+00   1.15004077469105E-07   9.10106619177187E-09
  5.00000E-02                1.13397040239633E-04   4.56554449059855E-05   4.42317511069966E-05   5.22899636800669E-05   1.97114228665666E-10   9.99348906482745E-17   1.86998558581861E-05   2.55987460215036E-04   6.70261907879755E-04   6.40839911214755E+00   1.15006850095157E-07   9.10128625229374E-09
  5.00010E-02                1.13397040393235E-04   4.56554449676974E-05   4.42317511165588E-05   5.22899637542494E-05   1.97114228655809E-10   9.99348906243477E-17   1.86998558970599E-05   2.55987460661683E-04   6.70261907719289E-04   6.40839905256599E+00   1.15006850371976E-07   9.10128627426458E-09
  5.00030E-02                1.13397040700439E-04   4.56554450911213E-05   4.42317511356832E-05   5.22899639026144E-05   1.97114228594714E-10   9.99348905764940E-17   1.86998559748074E-05   2.55987461554976E-04   6.70261907398326E-04   6.40839905544212E+00   1.15006850925613E-07   9.10128631820623E-09
  5.00070E-02                1.13397041314847E-04   4.56554453379689E-05   4.42317511739319E-05   5.22899641993443E-05   1.97114228315978E-10   9.99348904807872E-17   1.86998561303026E-05   2.55987463341564E-04   6.70261906756419E-04   6.40839906119719E+00   1.15006852032887E-07   9.10128640608944E-09
  5.00150E-02                1.13397042543664E-04   4.56554458316640E-05   4.42317512504292E-05   5.22899647928041E-05   1.97114227192755E-10   9.99348902893731E-17   1.86998564412927E-05   2.55987466914737E-04   6.70261905472607E-04   6.40839907270733E+00   1.15006854247429E-07   9.10128658185550E-09
  5.00309E-02                1.13397045001295E-04   4.56554468190537E-05   4.42317514034232E-05   5.22899659797228E-05   1.97114223083845E-10   9.99348899065433E-17   1.86998570632729E-05   2.55987474061079E-04   6.70261902904971E-04   6.40839909572760E+00   1.15006858676499E-07   9.10128693338643E-09
  5.00629E-02                1.13397049916553E-04   4.56554487938308E-05   4.42317517094092E-05   5.22899683535579E-05   1.97114209656802E-10   9.99348891408789E-17   1.86998583072322E-05   2.55987488353744E-04   6.70261897769669E-04   6.40839914176814E+00   1.15006867534597E-07   9.10128763644483E-09
  5.01268E-02                1.13397059747046E-04   4.56554527433758E-05   4.42317523213727E-05   5.22899731012178E-05   1.97114171601627E-10   9.99348876095301E-17   1.86998607951474E-05   2.55987516939014E-04   6.70261887498938E-04   6.40839923384920E+00   1.15006885250691E-07   9.10128904255350E-09
  5.02546E-02                1.13397079407946E-04   4.56554606424298E-05   4.42317535452654E-05   5.22899825964975E-05   1.97114079022280E-10   9.99348845467559E-17   1.86998657709634E-05   2.55987574109339E-04   6.70261866956963E-04   6.40839941801129E+00   1.15006920682680E-07   9.10129185475477E-09
  5.05102E-02                1.13397118729397E-04   4.56554764403934E-05   4.42317559929145E-05   5.22900015868962E-05   1.97113879030730E-10   9.99348784208989E-17   1.86998757225383E-05   2.55987688449181E-04   6.70261825870973E-04   6.40839978633544E+00   1.15006991546228E-07   9.10129747912298E-09
  5.10213E-02                1.13397197370902E-04   4.56555080357434E-05   4.42317608876665E-05   5.22900395670500E-05   1.97113471523403E-10   9.99348661679542E-17   1.86998956254595E-05   2.55987917125686E-04   6.70261743690823E-04   6.40840052298371E+00   1.15007133271980E-07   9.10130872775276E-09
  5.20437E-02                1.13397354648329E-04   4.56555712241350E-05   4.42317706749868E-05   5.22901155247841E-05   1.97112654483916E-10   9.99348416571397E-17   1.86999354303878E-05   2.55988374466010E-04   6.70261579297849E-04   6.40840199628017E+00   1.15007416718302E-07   9.10133122460214E-09
  5.40884E-02                1.13397669180850E-04   4.56556975916836E-05   4.42317902408924E-05   5.22902674299586E-05   1.97111020177699E-10   9.99347926158107E-17   1.87000150365876E-05   2.55989289095927E-04   6.70261250381212E-04   6.40840494287277E+00   1.15007983590282E-07   9.10137621666476E-09
  5.81777E-02                1.13398298154816E-04   4.56559502891441E-05   4.42318293377469E-05   5.22905711982494E-05   1.97107751782855E-10   9.99346944543066E-17   1.87001742336820E-05   2.55991118146293E-04   6.70260592009561E-04   6.40841083605676E+00   1.15009117246012E-07   9.10146619380124E-09
  6.63564E-02                1.13399555743685E-04   4.56564555356195E-05   4.42319073916838E-05   5.22911785692484E-05   1.97101215936689E-10   9.99344978160671E-17   1.87004925686844E-05   2.55994775428784E-04   6.70259273159649E-04   6.40842262241991E+00   1.15011384221299E-07   9.10164612145323E-09
  7.63564E-02                1.13401092840742E-04   4.56570730705134E-05   4.42320026181073E-05   5.22919209445087E-05   1.97093244823325E-10   9.99342569181486E-17   1.87008817031532E-05   2.55999245905424E-04   6.70257657460690E-04   6.40843701404778E+00   1.15014155511482E-07   9.10186607618398E-09
  8.63564E-02                1.13402629399729E-04   4.56576903829874E-05   4.42320976355771E-05   5.22926630715797E-05   1.97085286080976E-10   9.99340155489687E-17   1.87012707486361E-05   2.56003715154016E-04   6.70256038600995E-04   6.40845139458852E+00   1.15016926294910E-07   9.10208599078363E-09
  9.63564E-02                1.13404165420658E-04   4.56583074730477E-05   4.42321924441003E-05   5.22934049504662E-05   1.97077328956278E-10   9.99337737085460E-17   1.87016597051343E-05   2.56008183174574E-04   6.70254416580675E-04   6.40846577514884E+00   1.15019696571499E-07   9.10230586524535E-09
  1.00000E-01                1.13404725007135E-04   4.56585322837780E-05   4.42322269603831E-05   5.22936752252841E-05   1.97074466796827E-10   9.99336855300619E-17   1.87018014118197E-05   2.56009810960138E-04   6.70253825168822E-04   6.40847097608529E+00   1.15020705870374E-07   9.10238597243831E-09
  1.07287E-01                1.13405843894377E-04   4.56589817871300E-05   4.42322958819981E-05   5.22942156431321E-05   1.97068649068518E-10   9.99335089228647E-17   1.87020847779385E-05   2.56013065879062E-04   6.70252640666830E-04   6.40848147757306E+00   1.15022724198344E-07   9.10254616545798E-09
  1.17287E-01                1.13407378789151E-04   4.56595984116838E-05   4.42323902532035E-05   5.22949570025690E-05   1.97060679054594E-10   9.99332660961543E-17   1.87024735481901E-05   2.56017531329328E-04   6.70251012031494E-04   6.40849587469124E+00   1.15025493413952E-07   9.10276595589747E-09
  1.27287E-01                1.13408913145906E-04   4.56602148138456E-05   4.42324844154854E-05   5.22956981138396E-05   1.97052726565380E-10   9.99330227982592E-17   1.87028622294617E-05   2.56021995551660E-04   6.70249380235929E-04   6.40851025531418E+00   1.15028262122820E-07   9.10298570620714E-09
  1.37287E-01                1.13410446964657E-04   4.56608309936227E-05   4.42325783688516E-05   5.22964389769504E-05   1.97044775730787E-10   9.99327790291997E-17   1.87032508217550E-05   2.56026458546077E-04   6.70247745280273E-04   6.40852463595716E+00   1.15031030324832E-07   9.10320541637738E-09
  1.47287E-01                1.13411980245419E-04   4.56614469510231E-05   4.42326721133107E-05   5.22971795919083E-05   1.97036826433192E-10   9.99325347889972E-17   1.87036393250719E-05   2.56030920312610E-04   6.70246107164667E-04   6.40853901662071E+00   1.15033798019984E-07   9.10342508640791E-09
  1.57287E-01                1.13413512988209E-04   4.56620626860550E-05   4.42327656488711E-05   5.22979199587204E-05   1.97028878671450E-10   9.99322900776736E-17   1.87040277394144E-05   2.56035380851296E-04   6.70244465889258E-04   6.40855339730498E+00   1.15036565208273E-07   9.10364471629858E-09
  1.67287E-01                1.13415045193043E-04   4.56626781987268E-05   4.42328589755419E-05   5.22986600773946E-05   1.97020932445272E-10   9.99320448952515E-17   1.87044160647846E-05   2.56039840162170E-04   6.70242821454196E-04   6.40856777801010E+00   1.15039331889700E-07   9.10386430604929E-09
  1.77287E-01                1.13416576859939E-04   4.56632934890472E-05   4.42329520933323E-05   5.22993999479386E-05   1.97012987754373E-10   9.99317992417534E-17   1.87048043011847E-05   2.56044298245270E-04   6.70241173859632E-04   6.40858215873624E+00   1.15042098064263E-07   9.10408385566000E-09
  1.87287E-01                1.13418107988914E-04   4.56639085570254E-05   4.42330450022518E-05   5.23001395703606E-05   1.97005044598471E-10   9.99315531172029E-17   1.87051924486172E-05   2.56048755100637E-04   6.70239523105729E-04   6.40859653948352E+00   1.15044863731964E-07   9.10430336513075E-09
  1.97287E-01                1.13419638579989E-04   4.56645234026706E-05   4.42331377023102E-05   5.23008789446693E-05   1.96997102977279E-10   9.99313065216247E-17   1.87055805070845E-05   2.56053210728312E-04   6.70237869192648E-04   6.40861092025211E+00   1.15047628892803E-07   9.10452283446164E-09
  2.07287E-01                1.13421168633182E-04   4.56651380259926E-05   4.42332301935177E-05   5.23016180708737E-05   1.96989162890510E-10   9.99310594550435E-17   1.87059684765892E-05   2.56057665128337E-04   6.70236212120557E-04   6.40862530104214E+00   1.15050393546784E-07   9.10474226365278E-09
  2.17287E-01                1.13422698148515E-04   4.56657524270014E-05   4.42333224758845E-05   5.23023569489830E-05   1.96981224337876E-10   9.99308119174848E-17   1.87063563571341E-05   2.56062118300759E-04   6.70234551889629E-04   6.40863968185376E+00   1.15053157693907E-07   9.10496165270439E-09
  2.27287E-01                1.13424227126008E-04   4.56663666057070E-05   4.42334145494215E-05   5.23030955790067E-05   1.96973287319089E-10   9.99305639089750E-17   1.87067441487219E-05   2.56066570245623E-04   6.70232888500038E-04   6.40865406268712E+00   1.15055921334178E-07   9.10518100161672E-09
  2.37287E-01                1.13425755565683E-04   4.56669805621201E-05   4.42335064141395E-05   5.23038339609549E-05   1.96965351833859E-10   9.99303154295416E-17   1.87071318513557E-05   2.56071020962977E-04   6.70231221951968E-04   6.40866844354236E+00   1.15058684467600E-07   9.10540031039013E-09
  2.47287E-01                1.13427283467563E-04   4.56675942962515E-05   4.42335980700496E-05   5.23045720948378E-05   1.96957417881892E-10   9.99300664792117E-17   1.87075194650385E-05   2.56075470452872E-04   6.70229552245599E-04   6.40868282441963E+00   1.15061447094178E-07   9.10561957902495E-09
  2.57287E-01                1.13428810831671E-04   4.56682078081123E-05   4.42336895171635E-05   5.23053099806659E-05   1.96949485462898E-10   9.99298170580127E-17   1.87079069897735E-05   2.56079918715358E-04   6.70227879381123E-04   6.40869720531907E+00   1.15064209213918E-07   9.10583880752164E-09
  2.67287E-01                1.13430337658031E-04   4.56688210977138E-05   4.42337807554930E-05   5.23060476184502E-05   1.96941554576583E-10   9.99295671659747E-17   1.87082944255641E-05   2.56084365750488E-04   6.70226203358731E-04   6.40871158624083E+00   1.15066970826827E-07   9.10605799588068E-09
  2.77287E-01                1.13431863946668E-04   4.56694341650677E-05   4.42338717850500E-05   5.23067850082020E-05   1.96933625222651E-10   9.99293168031259E-17   1.87086817724137E-05   2.56088811558318E-04   6.70224524178622E-04   6.40872596718505E+00   1.15069731932911E-07   9.10627714410264E-09
  2.87287E-01                1.13433389697608E-04   4.56700470101860E-05   4.42339626058469E-05   5.23075221499329E-05   1.96925697400806E-10   9.99290659694968E-17   1.87090690303258E-05   2.56093256138902E-04   6.70222841840997E-04   6.40874034815187E+00   1.15072492532179E-07   9.10649625218809E-09
  2.97287E-01                1.13434914910876E-04   4.56706596330809E-05   4.42340532178963E-05   5.23082590436547E-05   1.96917771110753E-10   9.99288146651188E-17   1.87094561993041E-05   2.56097699492298E-04   6.70221156346061E-04   6.40875472914146E+00   1.15075252624638E-07   9.10671532013772E-09
  3.07287E-01                1.13436439586499E-04   4.56712720337649E-05   4.42341436212111E-05   5.23089956893797E-05   1.96909846352191E-10   9.99285628900223E-17   1.87098432793524E-05   2.56102141618567E-04   6.70219467694025E-04   6.40876911015394E+00   1.15078012210299E-07   9.10693434795223E-09
  3.17287E-01                1.13437963724506E-04   4.56718842122509E-05   4.42342338158044E-05   5.23097320871203E-05   1.96901923124823E-10   9.99283106442393E-17   1.87102302704746E-05   2.56106582517768E-04   6.70217775885102E-04   6.40878349118946E+00   1.15080771289171E-07   9.10715333563243E-09
  3.27287E-01                1.13439487324923E-04   4.56724961685519E-05   4.42343238016897E-05   5.23104682368895E-05   1.96894001428347E-10   9.99280579278025E-17   1.87106171726746E-05   2.56111022189965E-04   6.70216080919509E-04   6.40879787224817E+00   1.15083529861265E-07   9.10737228317914E-09
  3.37287E-01                1.13441010387781E-04   4.56731079026813E-05   4.42344135788806E-05   5.23112041387006E-05   1.96886081262463E-10   9.99278047407446E-17   1.87110039859567E-05   2.56115460635220E-04   6.70214382797469E-04   6.40881225333021E+00   1.15086287926593E-07   9.10759119059323E-09
  3.47287E-01                1.13442532913109E-04   4.56737194146526E-05   4.42345031473911E-05   5.23119397925668E-05   1.96878162626868E-10   9.99275510830997E-17   1.87113907103251E-05   2.56119897853600E-04   6.70212681519209E-04   6.40882663443573E+00   1.15089045485166E-07   9.10781005787566E-09
  3.57287E-01                1.13444054900937E-04   4.56743307044798E-05   4.42345925072355E-05   5.23126751985021E-05   1.96870245521257E-10   9.99272969549018E-17   1.87117773457840E-05   2.56124333845171E-04   6.70210977084956E-04   6.40884101556488E+00   1.15091802536998E-07   9.10802888502739E-09
  3.67287E-01                1.13445576351296E-04   4.56749417721771E-05   4.42346816584282E-05   5.23134103565207E-05   1.96862329945328E-10   9.99270423561866E-17   1.87121638923380E-05   2.56128768610003E-04   6.70209269494948E-04   6.40885539671779E+00   1.15094559082101E-07   9.10824767204952E-09
  3.77287E-01                1.13447097264217E-04   4.56755526177590E-05   4.42347706009840E-05   5.23141452666368E-05   1.96854415898773E-10   9.99267872869889E-17   1.87125503499916E-05   2.56133202148165E-04   6.70207558749422E-04   6.40886977789461E+00   1.15097315120491E-07   9.10846641894314E-09
  3.87287E-01                1.13448617639734E-04   4.56761632412401E-05   4.42348593349178E-05   5.23148799288653E-05   1.96846503381285E-10   9.99265317473450E-17   1.87129367187496E-05   2.56137634459728E-04   6.70205844848620E-04   6.40888415909550E+00   1.15100070652181E-07   9.10868512570941E-09
