# Time          2.0000E+00
# Units: Bars
    Distance        CO2(g)           O2(g)           
    5.0000000E-02    3.0561068E-02    5.4897498E-01
    1.5000000E-01    1.6545672E-02    2.9856812E-01
    2.5000000E-01    1.0975745E-02    1.9915073E-01
    3.5000000E-01    1.0008090E-02    1.8210791E-01
    4.5000000E-01    9.8844073E-03    1.8017859E-01
    5.5000000E-01    9.8591314E-03    1.8001280E-01
    6.5000000E-01    9.8424054E-03    1.8000123E-01
    7.5000000E-01    9.8262304E-03    1.8000059E-01
    8.5000000E-01    9.8100341E-03    1.8000061E-01
    9.5000000E-01    9.7937831E-03    1.8000066E-01
    1.0500000E+00    9.7774763E-03    1.8000071E-01
    1.1500000E+00    9.7611146E-03    1.8000076E-01
    1.2500000E+00    9.7446989E-03    1.8000081E-01
    1.3500000E+00    9.7282299E-03    1.8000087E-01
    1.4500000E+00    9.7117083E-03    1.8000092E-01
    1.5500000E+00    9.6951347E-03    1.8000097E-01
    1.6500000E+00    9.6785098E-03    1.8000102E-01
    1.7500000E+00    9.6618341E-03    1.8000108E-01
    1.8500000E+00    9.6451081E-03    1.8000113E-01
    1.9500000E+00    9.6283324E-03    1.8000118E-01
    2.0500000E+00    9.6115074E-03    1.8000124E-01
    2.1500000E+00    9.5946335E-03    1.8000129E-01
    2.2500000E+00    9.5777112E-03    1.8000134E-01
    2.3500000E+00    9.5607408E-03    1.8000140E-01
    2.4500000E+00    9.5437227E-03    1.8000145E-01
    2.5500000E+00    9.5266572E-03    1.8000151E-01
    2.6500000E+00    9.5095446E-03    1.8000156E-01
    2.7500000E+00    9.4923853E-03    1.8000162E-01
    2.8500000E+00    9.4751796E-03    1.8000167E-01
    2.9500000E+00    9.4579276E-03    1.8000173E-01
    3.0500000E+00    9.4406297E-03    1.8000178E-01
    3.1500000E+00    9.4232861E-03    1.8000184E-01
    3.2500000E+00    9.4058970E-03    1.8000189E-01
    3.3500000E+00    9.3884627E-03    1.8000195E-01
    3.4500000E+00    9.3709833E-03    1.8000200E-01
    3.5500000E+00    9.3534591E-03    1.8000206E-01
    3.6500000E+00    9.3358902E-03    1.8000211E-01
    3.7500000E+00    9.3182768E-03    1.8000217E-01
    3.8500000E+00    9.3006191E-03    1.8000223E-01
    3.9500000E+00    9.2829173E-03    1.8000228E-01
    4.0500000E+00    9.2651715E-03    1.8000234E-01
    4.1500000E+00    9.2473818E-03    1.8000240E-01
    4.2500000E+00    9.2295484E-03    1.8000245E-01
