 TITLE = "Isotope ratios" 
    Distance        Li7+            
    5.0000000E-02   -1.0656755E+01
    1.5000000E-01   -1.3062328E+01
    2.5000000E-01   -1.3874803E+01
    3.5000000E-01   -1.5108560E+01
    4.5000000E-01   -1.6758511E+01
    5.5000000E-01   -1.8491505E+01
    6.5000000E-01   -1.9943250E+01
    7.5000000E-01   -2.0993361E+01
    8.5000000E-01   -2.1737439E+01
    9.5000000E-01   -2.2303063E+01
    1.0500000E+00   -2.2768919E+01
    1.1500000E+00   -2.3171533E+01
    1.2500000E+00   -2.3526666E+01
    1.3500000E+00   -2.3842046E+01
    1.4500000E+00   -2.4122587E+01
    1.5500000E+00   -2.4372136E+01
    1.6500000E+00   -2.4594003E+01
    1.7500000E+00   -2.4791117E+01
    1.8500000E+00   -2.4966095E+01
    1.9500000E+00   -2.5121274E+01
    2.0500000E+00   -2.5258748E+01
    2.1500000E+00   -2.5380388E+01
    2.2500000E+00   -2.5487866E+01
    2.3500000E+00   -2.5582680E+01
    2.4500000E+00   -2.5666169E+01
    2.5500000E+00   -2.5739530E+01
    2.6500000E+00   -2.5803834E+01
    2.7500000E+00   -2.5860038E+01
    2.8500000E+00   -2.5908998E+01
    2.9500000E+00   -2.5951482E+01
    3.0500000E+00   -2.5988173E+01
    3.1500000E+00   -2.6019684E+01
    3.2500000E+00   -2.6046563E+01
    3.3500000E+00   -2.6069300E+01
    3.4500000E+00   -2.6088333E+01
    3.5500000E+00   -2.6104054E+01
    3.6500000E+00   -2.6116813E+01
    3.7500000E+00   -2.6126924E+01
    3.8500000E+00   -2.6134668E+01
    3.9500000E+00   -2.6140295E+01
    4.0500000E+00   -2.6144030E+01
    4.1500000E+00   -2.6146074E+01
    4.2500000E+00   -2.6146606E+01
    4.3500000E+00   -2.6145787E+01
    4.4500000E+00   -2.6143761E+01
    4.5500000E+00   -2.6140656E+01
    4.6500000E+00   -2.6136588E+01
    4.7500000E+00   -2.6131660E+01
    4.8500000E+00   -2.6125963E+01
    4.9500000E+00   -2.6119581E+01
    5.0500000E+00   -2.6112587E+01
    5.1500000E+00   -2.6105047E+01
    5.2500000E+00   -2.6097021E+01
    5.3500000E+00   -2.6088562E+01
    5.4500000E+00   -2.6079716E+01
    5.5500000E+00   -2.6070526E+01
