# Time          1.0000E-01
# Units: Mol/kgw
    Distance           H+               Na+              K+               Ca++             Mg++             Al+++            Fe+++            Fe++             Li7+             Li6+             SiO2(aq)         CO2(aq)          O2(aq)           Cl-          
    5.0000000E-02   -2.0215318E-04    1.1160829E-04    2.9894051E-05    1.1798203E-04    5.0237536E-05    2.1182239E-08    3.3388238E-16    2.4460863E-07    1.2275583E-07    9.8489449E-09    7.3858813E-05    2.2393444E-03    1.0966755E-03    2.7647367E-04
    1.5000000E-01   -7.0102862E-05    3.7861512E-05    1.0402729E-05    3.8953211E-05    1.7039451E-05    4.2249365E-08    1.0987817E-16    3.3382804E-07    4.1011358E-08    3.2750326E-09    2.7742342E-05    7.3695131E-04    3.6090760E-04    9.0985393E-05
    2.5000000E-01   -6.5426288E-05    3.5028143E-05    9.7276310E-06    3.5613372E-05    1.5763366E-05    4.1062594E-08    1.0031161E-16    4.0849112E-07    3.7611689E-08    2.9984685E-09    2.6719559E-05    6.7278859E-04    3.2948515E-04    8.3063743E-05
    3.5000000E-01   -6.6254448E-05    3.5259585E-05    9.8659582E-06    3.5543442E-05    1.5866977E-05    3.8237941E-08    1.0000875E-16    4.8285984E-07    3.7593969E-08    2.9939132E-09    2.7647988E-05    6.7075728E-04    3.2849036E-04    8.2812954E-05
    4.5000000E-01   -6.7260616E-05    3.5589181E-05    1.0030379E-05    3.5577589E-05    1.6014834E-05    3.5621066E-08    1.0000053E-16    5.5740130E-07    3.7687773E-08    2.9986233E-09    2.8640534E-05    6.7070212E-04    3.2846334E-04    8.2806144E-05
    5.5000000E-01   -6.8274426E-05    3.5922116E-05    1.0195729E-05    3.5614643E-05    1.6164258E-05    3.3233941E-08    1.0000032E-16    6.3212839E-07    3.7788349E-08    3.0041550E-09    2.9636824E-05    6.7070073E-04    3.2846266E-04    8.2805972E-05
    6.5000000E-01   -6.9291161E-05    3.6255806E-05    1.0361321E-05    3.5651845E-05    1.6314083E-05    3.1052605E-08    1.0000031E-16    7.0704170E-07    3.7892694E-08    3.0102379E-09    3.0635190E-05    6.7070070E-04    3.2846265E-04    8.2805968E-05
    7.5000000E-01   -7.0310642E-05    3.6590187E-05    1.0527139E-05    3.5689126E-05    1.6464283E-05    2.9055255E-08    1.0000031E-16    7.8214157E-07    3.8000608E-08    3.0168297E-09    3.1635571E-05    6.7070070E-04    3.2846265E-04    8.2805968E-05
    8.5000000E-01   -7.1332812E-05    3.6925257E-05    1.0693181E-05    3.5726483E-05    1.6614857E-05    2.7222823E-08    1.0000031E-16    8.5742829E-07    3.8111978E-08    3.0238980E-09    3.2637949E-05    6.7070070E-04    3.2846265E-04    8.2805968E-05
    9.5000000E-01   -7.2357623E-05    3.7261019E-05    1.0859450E-05    3.5763918E-05    1.6765804E-05    2.5538598E-08    1.0000031E-16    9.3290215E-07    3.8226707E-08    3.0314140E-09    3.3642311E-05    6.7070070E-04    3.2846265E-04    8.2805968E-05
    1.0500000E+00   -7.3385034E-05    3.7597472E-05    1.1025944E-05    3.5801430E-05    1.6917127E-05    2.3987881E-08    1.0000031E-16    1.0085634E-06    3.8344712E-08    3.0393521E-09    3.4648642E-05    6.7070070E-04    3.2846265E-04    8.2805968E-05
    1.1500000E+00   -7.4415011E-05    3.7934617E-05    1.1192664E-05    3.5839018E-05    1.7068825E-05    2.2557711E-08    1.0000031E-16    1.0844124E-06    3.8465919E-08    3.0476896E-09    3.5656934E-05    6.7070070E-04    3.2846265E-04    8.2805968E-05
    1.2500000E+00   -7.5447519E-05    3.8272456E-05    1.1359610E-05    3.5876685E-05    1.7220899E-05    2.1236620E-08    1.0000031E-16    1.1604493E-06    3.8590265E-08    3.0564063E-09    3.6667175E-05    6.7070070E-04    3.2846265E-04    8.2805968E-05
    1.3500000E+00   -7.6482533E-05    3.8610990E-05    1.1526782E-05    3.5914428E-05    1.7373349E-05    2.0014437E-08    1.0000031E-16    1.2366745E-06    3.8717693E-08    3.0654840E-09    3.7679359E-05    6.7070070E-04    3.2846265E-04    8.2805968E-05
    1.4500000E+00   -7.7520028E-05    3.8950218E-05    1.1694182E-05    3.5952249E-05    1.7526176E-05    1.8882113E-08    1.0000031E-16    1.3130881E-06    3.8848155E-08    3.0749068E-09    3.8693481E-05    6.7070070E-04    3.2846265E-04    8.2805968E-05
    1.5500000E+00   -7.8559981E-05    3.9290142E-05    1.1861808E-05    3.5990148E-05    1.7679381E-05    1.7831584E-08    1.0000031E-16    1.3896905E-06    3.8981605E-08    3.0846603E-09    3.9709534E-05    6.7070070E-04    3.2846265E-04    8.2805968E-05
    1.6500000E+00   -7.9602375E-05    3.9630763E-05    1.2029661E-05    3.6028124E-05    1.7832964E-05    1.6855642E-08    1.0000031E-16    1.4664818E-06    3.9118007E-08    3.0947316E-09    4.0727516E-05    6.7070070E-04    3.2846265E-04    8.2805968E-05
    1.7500000E+00   -8.0647192E-05    3.9972081E-05    1.2197741E-05    3.6066178E-05    1.7986925E-05    1.5947833E-08    1.0000031E-16    1.5434624E-06    3.9257327E-08    3.1051094E-09    4.1747421E-05    6.7070070E-04    3.2846265E-04    8.2805968E-05
    1.8500000E+00   -8.1694417E-05    4.0314098E-05    1.2366049E-05    3.6104310E-05    1.8141265E-05    1.5102362E-08    1.0000031E-16    1.6206325E-06    3.9399534E-08    3.1157835E-09    4.2769244E-05    6.7070070E-04    3.2846265E-04    8.2805968E-05
    1.9500000E+00   -8.2744037E-05    4.0656813E-05    1.2534585E-05    3.6142520E-05    1.8295985E-05    1.4314019E-08    1.0000031E-16    1.6979923E-06    3.9544602E-08    3.1267447E-09    4.3792983E-05    6.7070070E-04    3.2846265E-04    8.2805968E-05
    2.0500000E+00   -8.3796041E-05    4.1000228E-05    1.2703348E-05    3.6180808E-05    1.8451084E-05    1.3578106E-08    1.0000031E-16    1.7755421E-06    3.9692509E-08    3.1379849E-09    4.4818634E-05    6.7070070E-04    3.2846265E-04    8.2805968E-05
