# Time          2.0000E+00
    Distance         pH
  5.0000E-02    5.4854E+00
  1.5000E-01    5.5094E+00
  2.5000E-01    5.5352E+00
  3.5000E-01    5.5475E+00
  4.5000E-01    5.5550E+00
  5.5000E-01    5.5617E+00
  6.5000E-01    5.5683E+00
  7.5000E-01    5.5748E+00
  8.5000E-01    5.5813E+00
  9.5000E-01    5.5877E+00
  1.0500E+00    5.5941E+00
  1.1500E+00    5.6004E+00
  1.2500E+00    5.6067E+00
  1.3500E+00    5.6129E+00
  1.4500E+00    5.6191E+00
  1.5500E+00    5.6252E+00
  1.6500E+00    5.6313E+00
  1.7500E+00    5.6373E+00
  1.8500E+00    5.6433E+00
  1.9500E+00    5.6492E+00
  2.0500E+00    5.6551E+00
  2.1500E+00    5.6610E+00
  2.2500E+00    5.6668E+00
  2.3500E+00    5.6726E+00
  2.4500E+00    5.6783E+00
  2.5500E+00    5.6840E+00
  2.6500E+00    5.6897E+00
  2.7500E+00    5.6953E+00
  2.8500E+00    5.7009E+00
  2.9500E+00    5.7065E+00
  3.0500E+00    5.7120E+00
  3.1500E+00    5.7174E+00
  3.2500E+00    5.7229E+00
  3.3500E+00    5.7283E+00
  3.4500E+00    5.7337E+00
  3.5500E+00    5.7390E+00
  3.6500E+00    5.7443E+00
  3.7500E+00    5.7496E+00
  3.8500E+00    5.7549E+00
  3.9500E+00    5.7601E+00
  4.0500E+00    5.7653E+00
  4.1500E+00    5.7704E+00
  4.2500E+00    5.7755E+00
  4.3500E+00    5.7806E+00
  4.4500E+00    5.7857E+00
  4.5500E+00    5.7908E+00
  4.6500E+00    5.7958E+00
  4.7500E+00    5.8008E+00
  4.8500E+00    5.8057E+00
  4.9500E+00    5.8107E+00
  5.0500E+00    5.8156E+00
  5.1500E+00    5.8205E+00
  5.2500E+00    5.8254E+00
  5.3500E+00    5.8302E+00
  5.4500E+00    5.8350E+00
  5.5500E+00    5.8398E+00
  5.6500E+00    5.8446E+00
  5.7500E+00    5.8494E+00
  5.8500E+00    5.8541E+00
  5.9500E+00    5.8588E+00
  6.0500E+00    5.8635E+00
  6.1500E+00    5.8682E+00
  6.2500E+00    5.8728E+00
  6.3500E+00    5.8774E+00
  6.4500E+00    5.8820E+00
  6.5500E+00    5.8866E+00
  6.6500E+00    5.8912E+00
  6.7500E+00    5.8958E+00
  6.8500E+00    5.9003E+00
  6.9500E+00    5.9048E+00
  7.0500E+00    5.9093E+00
  7.1500E+00    5.9138E+00
  7.2500E+00    5.9182E+00
  7.3500E+00    5.9227E+00
  7.4500E+00    5.9271E+00
  7.5500E+00    5.9315E+00
  7.6500E+00    5.9359E+00
  7.7500E+00    5.9403E+00
  7.8500E+00    5.9447E+00
  7.9500E+00    5.9490E+00
  8.0500E+00    5.9534E+00
  8.1500E+00    5.9577E+00
  8.2500E+00    5.9620E+00
  8.3500E+00    5.9663E+00
  8.4500E+00    5.9706E+00
  8.5500E+00    5.9749E+00
  8.6500E+00    5.9791E+00
  8.7500E+00    5.9834E+00
  8.8500E+00    5.9876E+00
  8.9500E+00    5.9918E+00
  9.0500E+00    5.9960E+00
  9.1500E+00    6.0002E+00
  9.2500E+00    6.0044E+00
  9.3500E+00    6.0086E+00
  9.4500E+00    6.0127E+00
  9.5500E+00    6.0169E+00
  9.6500E+00    6.0210E+00
  9.7500E+00    6.0251E+00
  9.8500E+00    6.0292E+00
  9.9500E+00    6.0333E+00
  1.0050E+01    6.0374E+00
  1.0150E+01    6.0415E+00
  1.0250E+01    6.0456E+00
  1.0350E+01    6.0497E+00
  1.0450E+01    6.0537E+00
  1.0550E+01    6.0578E+00
  1.0650E+01    6.0618E+00
  1.0750E+01    6.0658E+00
  1.0850E+01    6.0698E+00
  1.0950E+01    6.0739E+00
  1.1050E+01    6.0779E+00
  1.1150E+01    6.0818E+00
  1.1250E+01    6.0858E+00
  1.1350E+01    6.0898E+00
  1.1450E+01    6.0938E+00
  1.1550E+01    6.0977E+00
  1.1650E+01    6.1017E+00
  1.1750E+01    6.1056E+00
  1.1850E+01    6.1096E+00
  1.1950E+01    6.1135E+00
  1.2050E+01    6.1174E+00
  1.2150E+01    6.1214E+00
  1.2250E+01    6.1253E+00
  1.2350E+01    6.1292E+00
  1.2450E+01    6.1331E+00
  1.2550E+01    6.1370E+00
  1.2650E+01    6.1409E+00
  1.2750E+01    6.1447E+00
  1.2850E+01    6.1486E+00
  1.2950E+01    6.1525E+00
  1.3050E+01    6.1564E+00
  1.3150E+01    6.1602E+00
  1.3250E+01    6.1641E+00
  1.3350E+01    6.1679E+00
  1.3450E+01    6.1718E+00
  1.3550E+01    6.1756E+00
  1.3650E+01    6.1795E+00
  1.3750E+01    6.1833E+00
  1.3850E+01    6.1871E+00
  1.3950E+01    6.1910E+00
  1.4050E+01    6.1948E+00
  1.4150E+01    6.1986E+00
  1.4250E+01    6.2024E+00
  1.4350E+01    6.2062E+00
  1.4450E+01    6.2100E+00
  1.4550E+01    6.2138E+00
  1.4650E+01    6.2176E+00
  1.4750E+01    6.2214E+00
  1.4850E+01    6.2252E+00
  1.4950E+01    6.2290E+00
  1.5050E+01    6.2328E+00
  1.5150E+01    6.2366E+00
  1.5250E+01    6.2404E+00
  1.5350E+01    6.2442E+00
  1.5450E+01    6.2480E+00
  1.5550E+01    6.2517E+00
  1.5650E+01    6.2555E+00
  1.5750E+01    6.2593E+00
  1.5850E+01    6.2631E+00
  1.5950E+01    6.2668E+00
  1.6050E+01    6.2706E+00
  1.6150E+01    6.2744E+00
  1.6250E+01    6.2781E+00
  1.6350E+01    6.2819E+00
  1.6450E+01    6.2857E+00
  1.6550E+01    6.2894E+00
  1.6650E+01    6.2932E+00
  1.6750E+01    6.2970E+00
  1.6850E+01    6.3007E+00
  1.6950E+01    6.3045E+00
  1.7050E+01    6.3083E+00
  1.7150E+01    6.3120E+00
  1.7250E+01    6.3158E+00
  1.7350E+01    6.3196E+00
  1.7450E+01    6.3233E+00
  1.7550E+01    6.3271E+00
  1.7650E+01    6.3309E+00
  1.7750E+01    6.3346E+00
  1.7850E+01    6.3384E+00
  1.7950E+01    6.3422E+00
  1.8050E+01    6.3459E+00
  1.8150E+01    6.3497E+00
  1.8250E+01    6.3535E+00
  1.8350E+01    6.3572E+00
  1.8450E+01    6.3610E+00
  1.8550E+01    6.3648E+00
  1.8650E+01    6.3686E+00
  1.8750E+01    6.3723E+00
  1.8850E+01    6.3761E+00
  1.8950E+01    6.3799E+00
  1.9050E+01    6.3837E+00
  1.9150E+01    6.3875E+00
  1.9250E+01    6.3912E+00
  1.9350E+01    6.3950E+00
  1.9450E+01    6.3988E+00
  1.9550E+01    6.4026E+00
  1.9650E+01    6.4064E+00
  1.9750E+01    6.4102E+00
  1.9850E+01    6.4143E+00
  1.9950E+01    6.4329E+00
