# Time          7.0000E+00
    Distance         pH
  5.0000E-02    5.4937E+00
  1.5000E-01    5.5130E+00
  2.5000E-01    5.5132E+00
  3.5000E-01    5.5204E+00
  4.5000E-01    5.5329E+00
  5.5000E-01    5.5473E+00
  6.5000E-01    5.5603E+00
  7.5000E-01    5.5706E+00
  8.5000E-01    5.5788E+00
  9.5000E-01    5.5858E+00
  1.0500E+00    5.5924E+00
  1.1500E+00    5.5988E+00
  1.2500E+00    5.6051E+00
  1.3500E+00    5.6113E+00
  1.4500E+00    5.6175E+00
  1.5500E+00    5.6237E+00
  1.6500E+00    5.6297E+00
  1.7500E+00    5.6358E+00
  1.8500E+00    5.6418E+00
  1.9500E+00    5.6478E+00
  2.0500E+00    5.6537E+00
  2.1500E+00    5.6595E+00
  2.2500E+00    5.6654E+00
  2.3500E+00    5.6712E+00
  2.4500E+00    5.6769E+00
  2.5500E+00    5.6826E+00
  2.6500E+00    5.6883E+00
  2.7500E+00    5.6939E+00
  2.8500E+00    5.6995E+00
  2.9500E+00    5.7051E+00
  3.0500E+00    5.7106E+00
  3.1500E+00    5.7161E+00
  3.2500E+00    5.7215E+00
  3.3500E+00    5.7269E+00
  3.4500E+00    5.7323E+00
  3.5500E+00    5.7377E+00
  3.6500E+00    5.7430E+00
  3.7500E+00    5.7483E+00
  3.8500E+00    5.7535E+00
  3.9500E+00    5.7588E+00
  4.0500E+00    5.7640E+00
  4.1500E+00    5.7691E+00
  4.2500E+00    5.7743E+00
  4.3500E+00    5.7794E+00
  4.4500E+00    5.7845E+00
  4.5500E+00    5.7895E+00
  4.6500E+00    5.7945E+00
  4.7500E+00    5.7995E+00
  4.8500E+00    5.8045E+00
  4.9500E+00    5.8095E+00
  5.0500E+00    5.8144E+00
  5.1500E+00    5.8193E+00
  5.2500E+00    5.8241E+00
  5.3500E+00    5.8290E+00
  5.4500E+00    5.8338E+00
  5.5500E+00    5.8386E+00
  5.6500E+00    5.8434E+00
  5.7500E+00    5.8482E+00
  5.8500E+00    5.8529E+00
  5.9500E+00    5.8576E+00
  6.0500E+00    5.8623E+00
  6.1500E+00    5.8670E+00
  6.2500E+00    5.8716E+00
  6.3500E+00    5.8763E+00
  6.4500E+00    5.8809E+00
  6.5500E+00    5.8855E+00
  6.6500E+00    5.8901E+00
  6.7500E+00    5.8946E+00
  6.8500E+00    5.8992E+00
  6.9500E+00    5.9037E+00
  7.0500E+00    5.9082E+00
  7.1500E+00    5.9127E+00
  7.2500E+00    5.9171E+00
  7.3500E+00    5.9216E+00
  7.4500E+00    5.9260E+00
  7.5500E+00    5.9304E+00
  7.6500E+00    5.9348E+00
  7.7500E+00    5.9392E+00
  7.8500E+00    5.9436E+00
  7.9500E+00    5.9480E+00
  8.0500E+00    5.9523E+00
  8.1500E+00    5.9566E+00
  8.2500E+00    5.9609E+00
  8.3500E+00    5.9652E+00
  8.4500E+00    5.9695E+00
  8.5500E+00    5.9738E+00
  8.6500E+00    5.9781E+00
  8.7500E+00    5.9823E+00
  8.8500E+00    5.9865E+00
  8.9500E+00    5.9908E+00
  9.0500E+00    5.9950E+00
  9.1500E+00    5.9992E+00
  9.2500E+00    6.0033E+00
  9.3500E+00    6.0075E+00
  9.4500E+00    6.0117E+00
  9.5500E+00    6.0158E+00
  9.6500E+00    6.0200E+00
  9.7500E+00    6.0241E+00
  9.8500E+00    6.0282E+00
  9.9500E+00    6.0323E+00
  1.0050E+01    6.0364E+00
  1.0150E+01    6.0405E+00
  1.0250E+01    6.0446E+00
  1.0350E+01    6.0486E+00
  1.0450E+01    6.0527E+00
  1.0550E+01    6.0567E+00
  1.0650E+01    6.0608E+00
  1.0750E+01    6.0648E+00
  1.0850E+01    6.0688E+00
  1.0950E+01    6.0728E+00
  1.1050E+01    6.0769E+00
  1.1150E+01    6.0808E+00
  1.1250E+01    6.0848E+00
  1.1350E+01    6.0888E+00
  1.1450E+01    6.0928E+00
  1.1550E+01    6.0967E+00
  1.1650E+01    6.1007E+00
  1.1750E+01    6.1047E+00
  1.1850E+01    6.1086E+00
  1.1950E+01    6.1125E+00
  1.2050E+01    6.1165E+00
  1.2150E+01    6.1204E+00
  1.2250E+01    6.1243E+00
  1.2350E+01    6.1282E+00
  1.2450E+01    6.1321E+00
  1.2550E+01    6.1360E+00
  1.2650E+01    6.1399E+00
  1.2750E+01    6.1438E+00
  1.2850E+01    6.1477E+00
  1.2950E+01    6.1515E+00
  1.3050E+01    6.1554E+00
  1.3150E+01    6.1593E+00
  1.3250E+01    6.1631E+00
  1.3350E+01    6.1670E+00
  1.3450E+01    6.1708E+00
  1.3550E+01    6.1747E+00
  1.3650E+01    6.1785E+00
  1.3750E+01    6.1823E+00
  1.3850E+01    6.1862E+00
  1.3950E+01    6.1900E+00
  1.4050E+01    6.1938E+00
  1.4150E+01    6.1976E+00
  1.4250E+01    6.2015E+00
  1.4350E+01    6.2053E+00
  1.4450E+01    6.2091E+00
  1.4550E+01    6.2129E+00
  1.4650E+01    6.2167E+00
  1.4750E+01    6.2205E+00
  1.4850E+01    6.2243E+00
  1.4950E+01    6.2281E+00
  1.5050E+01    6.2319E+00
  1.5150E+01    6.2357E+00
  1.5250E+01    6.2394E+00
  1.5350E+01    6.2432E+00
  1.5450E+01    6.2470E+00
  1.5550E+01    6.2508E+00
  1.5650E+01    6.2546E+00
  1.5750E+01    6.2583E+00
  1.5850E+01    6.2621E+00
  1.5950E+01    6.2659E+00
  1.6050E+01    6.2697E+00
  1.6150E+01    6.2734E+00
  1.6250E+01    6.2772E+00
  1.6350E+01    6.2810E+00
  1.6450E+01    6.2847E+00
  1.6550E+01    6.2885E+00
  1.6650E+01    6.2923E+00
  1.6750E+01    6.2960E+00
  1.6850E+01    6.2998E+00
  1.6950E+01    6.3036E+00
  1.7050E+01    6.3073E+00
  1.7150E+01    6.3111E+00
  1.7250E+01    6.3149E+00
  1.7350E+01    6.3186E+00
  1.7450E+01    6.3224E+00
  1.7550E+01    6.3262E+00
  1.7650E+01    6.3299E+00
  1.7750E+01    6.3337E+00
  1.7850E+01    6.3374E+00
  1.7950E+01    6.3412E+00
  1.8050E+01    6.3450E+00
  1.8150E+01    6.3488E+00
  1.8250E+01    6.3525E+00
  1.8350E+01    6.3563E+00
  1.8450E+01    6.3601E+00
  1.8550E+01    6.3638E+00
  1.8650E+01    6.3676E+00
  1.8750E+01    6.3714E+00
  1.8850E+01    6.3752E+00
  1.8950E+01    6.3790E+00
  1.9050E+01    6.3827E+00
  1.9150E+01    6.3865E+00
  1.9250E+01    6.3903E+00
  1.9350E+01    6.3941E+00
  1.9450E+01    6.3979E+00
  1.9550E+01    6.4017E+00
  1.9650E+01    6.4055E+00
  1.9750E+01    6.4093E+00
  1.9850E+01    6.4131E+00
  1.9950E+01    6.4224E+00
