# Time          2.5000E+00
# Units: Bars
    Distance        CO2(g)           O2(g)           
    5.0000000E-02    1.7760756E-02    3.1944579E-01
    1.5000000E-01    1.9413678E-02    3.4961913E-01
    2.5000000E-01    1.4649532E-02    2.6475759E-01
    3.5000000E-01    1.1436552E-02    2.0755620E-01
    4.5000000E-01    1.0256497E-02    1.8671802E-01
    5.5000000E-01    9.9389656E-03    1.8131894E-01
    6.5000000E-01    9.8614362E-03    1.8021805E-01
    7.5000000E-01    9.8349124E-03    1.8003161E-01
    8.5000000E-01    9.8172270E-03    1.8000451E-01
    9.5000000E-01    9.8008061E-03    1.8000108E-01
    1.0500000E+00    9.7845010E-03    1.8000073E-01
    1.1500000E+00    9.7681605E-03    1.8000074E-01
    1.2500000E+00    9.7517677E-03    1.8000079E-01
    1.3500000E+00    9.7353215E-03    1.8000084E-01
    1.4500000E+00    9.7188224E-03    1.8000090E-01
    1.5500000E+00    9.7022711E-03    1.8000095E-01
    1.6500000E+00    9.6856682E-03    1.8000100E-01
    1.7500000E+00    9.6690143E-03    1.8000105E-01
    1.8500000E+00    9.6523099E-03    1.8000111E-01
    1.9500000E+00    9.6355555E-03    1.8000116E-01
    2.0500000E+00    9.6187516E-03    1.8000121E-01
    2.1500000E+00    9.6018987E-03    1.8000127E-01
    2.2500000E+00    9.5849972E-03    1.8000132E-01
    2.3500000E+00    9.5680474E-03    1.8000138E-01
    2.4500000E+00    9.5510498E-03    1.8000143E-01
    2.5500000E+00    9.5340046E-03    1.8000148E-01
    2.6500000E+00    9.5169122E-03    1.8000154E-01
    2.7500000E+00    9.4997730E-03    1.8000159E-01
    2.8500000E+00    9.4825872E-03    1.8000165E-01
    2.9500000E+00    9.4653551E-03    1.8000170E-01
    3.0500000E+00    9.4480769E-03    1.8000176E-01
    3.1500000E+00    9.4307529E-03    1.8000181E-01
    3.2500000E+00    9.4133833E-03    1.8000187E-01
    3.3500000E+00    9.3959684E-03    1.8000192E-01
    3.4500000E+00    9.3785084E-03    1.8000198E-01
    3.5500000E+00    9.3610034E-03    1.8000203E-01
    3.6500000E+00    9.3434537E-03    1.8000209E-01
    3.7500000E+00    9.3258595E-03    1.8000215E-01
    3.8500000E+00    9.3082208E-03    1.8000220E-01
    3.9500000E+00    9.2905379E-03    1.8000226E-01
    4.0500000E+00    9.2728110E-03    1.8000232E-01
    4.1500000E+00    9.2550402E-03    1.8000237E-01
    4.2500000E+00    9.2372255E-03    1.8000243E-01
    4.3500000E+00    9.2193673E-03    1.8000249E-01
    4.4500000E+00    9.2014655E-03    1.8000254E-01
    4.5500000E+00    9.1835203E-03    1.8000260E-01
    4.6500000E+00    9.1655319E-03    1.8000266E-01
    4.7500000E+00    9.1475003E-03    1.8000271E-01
    4.8500000E+00    9.1294256E-03    1.8000277E-01
    4.9500000E+00    9.1113080E-03    1.8000283E-01
    5.0500000E+00    9.0931476E-03    1.8000289E-01
    5.1500000E+00    9.0749444E-03    1.8000295E-01
    5.2500000E+00    9.0566985E-03    1.8000300E-01
    5.3500000E+00    9.0384100E-03    1.8000306E-01
    5.4500000E+00    9.0200790E-03    1.8000312E-01
    5.5500000E+00    9.0017055E-03    1.8000318E-01
    5.6500000E+00    8.9832898E-03    1.8000324E-01
    5.7500000E+00    8.9648317E-03    1.8000330E-01
    5.8500000E+00    8.9463313E-03    1.8000335E-01
    5.9500000E+00    8.9277889E-03    1.8000341E-01
    6.0500000E+00    8.9092043E-03    1.8000347E-01
    6.1500000E+00    8.8905777E-03    1.8000353E-01
    6.2500000E+00    8.8719091E-03    1.8000359E-01
    6.3500000E+00    8.8531985E-03    1.8000365E-01
    6.4500000E+00    8.8344461E-03    1.8000371E-01
    6.5500000E+00    8.8156518E-03    1.8000377E-01
    6.6500000E+00    8.7968157E-03    1.8000383E-01
    6.7500000E+00    8.7779379E-03    1.8000389E-01
    6.8500000E+00    8.7590184E-03    1.8000395E-01
    6.9500000E+00    8.7400572E-03    1.8000401E-01
    7.0500000E+00    8.7210544E-03    1.8000407E-01
    7.1500000E+00    8.7020100E-03    1.8000413E-01
