# Time          1.0000E-01
# Units: Log10 mol/kgw
    Distance      pH               H+               Na+              K+               Ca++             Mg++             Al+++            Fe+++            Fe++             Li7+             Li6+             SiO2(aq)         CO2(aq)          O2(aq)           Cl-              Al(OH)2+         AlO2-            AlOH++           HCO3-            H2SiO4--         HAlO2(aq)        HCl(aq)          HSiO3-           KCl(aq)          KOH(aq)          NaAlO2(aq)       NaCl(aq)         NaHSiO3(aq)      NaOH(aq)         OH-              CO3--            NaCO3-           NaHCO3(aq)   
    5.0000000E-02    5.4840990E+00   -5.4723125E+00   -3.9524922E+00   -4.5244177E+00   -3.9281841E+00   -4.2989716E+00   -7.9782631E+00   -1.5476406E+01   -6.6115281E+00   -6.9109578E+00   -8.0066102E+00   -4.1316059E+00   -2.6916846E+00   -2.9599218E+00   -3.5583599E+00   -8.7893584E+00   -1.1058593E+01   -8.0543193E+00   -3.6872626E+00   -1.6074219E+01   -9.6741969E+00   -8.3786911E+00   -8.8519383E+00   -9.7588500E+00   -1.3512745E+01   -1.5865813E+01   -8.3575055E+00   -1.1006292E+01   -1.3876599E+01   -9.1496408E+00   -8.6883252E+00   -1.1963414E+01   -7.3557706E+00
    1.5000000E-01    5.5265313E+00   -5.5194559E+00   -4.4218702E+00   -4.9828535E+00   -4.4094567E+00   -4.7685443E+00   -7.7187090E+00   -1.5959088E+01   -6.4764771E+00   -7.3870958E+00   -8.4847842E+00   -4.5568658E+00   -3.1779275E+00   -3.4426039E+00   -4.0410368E+00   -8.4074245E+00   -1.0591794E+01   -7.7297942E+00   -4.1361346E+00   -1.6434781E+01   -9.2447693E+00   -8.8986739E+00   -9.2398272E+00   -1.0689753E+01   -1.3923623E+01   -1.5858313E+01   -9.2994157E+00   -1.1853480E+01   -1.4298483E+01   -9.1122593E+00   -9.1097415E+00   -1.2834213E+01   -8.2639409E+00
    2.5000000E-01    5.5382922E+00   -5.5314869E+00   -4.4556466E+00   -5.0119936E+00   -4.4483868E+00   -4.8023510E+00   -7.7398562E+00   -1.5998649E+01   -6.3888173E+00   -7.4246771E+00   -8.5231004E+00   -4.5731799E+00   -3.2186394E+00   -3.4821641E+00   -4.0805966E+00   -8.4028968E+00   -1.0563745E+01   -7.7378726E+00   -4.1653702E+00   -1.6428708E+01   -9.2281963E+00   -8.9497073E+00   -9.2446650E+00   -1.0757880E+01   -1.3940715E+01   -1.5863472E+01   -9.3721818E+00   -1.1891526E+01   -1.4320214E+01   -9.1007826E+00   -9.1280614E+00   -1.2885181E+01   -8.3263855E+00
    3.5000000E-01    5.5452556E+00   -5.5384401E+00   -4.4527872E+00   -5.0058614E+00   -4.4492405E+00   -4.7995058E+00   -7.7755663E+00   -1.5999962E+01   -6.3161788E+00   -7.4248817E+00   -8.5237607E+00   -4.5583458E+00   -3.2206662E+00   -3.4834773E+00   -4.0819098E+00   -8.4247614E+00   -1.0571683E+01   -7.7666687E+00   -4.1604228E+00   -1.6399905E+01   -9.2431082E+00   -8.9579947E+00   -9.2228568E+00   -1.0753083E+01   -1.3927630E+01   -1.5868572E+01   -9.3706570E+00   -1.1866880E+01   -1.4310402E+01   -9.0938084E+00   -9.1161188E+00   -1.2870422E+01   -8.3186001E+00
    4.5000000E-01    5.5519811E+00   -5.5451463E+00   -4.4487472E+00   -4.9986833E+00   -4.4488234E+00   -4.7954775E+00   -7.8109733E+00   -1.5999997E+01   -6.2538319E+00   -7.4237994E+00   -8.5230780E+00   -4.5430284E+00   -3.2214020E+00   -3.4835130E+00   -4.0819454E+00   -8.4468712E+00   -1.0580341E+01   -7.7954437E+00   -4.1544127E+00   -1.6371055E+01   -9.2585128E+00   -8.9647765E+00   -9.2007934E+00   -1.0745981E+01   -1.3913747E+01   -1.5873231E+01   -9.3666934E+00   -1.1840817E+01   -1.4299657E+01   -9.0870626E+00   -9.1033227E+00   -1.2853666E+01   -8.3085906E+00
    5.5000000E-01    5.5586454E+00   -5.5517911E+00   -4.4447041E+00   -4.9915824E+00   -4.4483713E+00   -4.7914442E+00   -7.8457256E+00   -1.5999998E+01   -6.1991946E+00   -7.4226420E+00   -8.5222775E+00   -4.5281780E+00   -3.2221063E+00   -3.4835139E+00   -4.0819463E+00   -8.4684511E+00   -1.0588593E+01   -7.8236267E+00   -4.1484321E+00   -1.6342794E+01   -9.2734490E+00   -8.9714624E+00   -9.1792581E+00   -1.0738922E+01   -1.3900002E+01   -1.5877481E+01   -9.3626925E+00   -1.1815280E+01   -1.4288970E+01   -9.0803777E+00   -9.0906165E+00   -1.2836999E+01   -8.2986080E+00
    6.5000000E-01    5.5652545E+00   -5.5583805E+00   -4.4406893E+00   -4.9845856E+00   -4.4479179E+00   -4.7874373E+00   -7.8798488E+00   -1.5999998E+01   -6.1505549E+00   -7.4214444E+00   -8.5213991E+00   -4.5137892E+00   -3.2228135E+00   -3.4835140E+00   -4.0819462E+00   -8.4895126E+00   -1.0596436E+01   -7.8512358E+00   -4.1425097E+00   -1.6315105E+01   -9.2879221E+00   -8.9780922E+00   -9.1582397E+00   -1.0731967E+01   -1.3886417E+01   -1.5881350E+01   -9.3587190E+00   -1.1790288E+01   -1.4278367E+01   -9.0737480E+00   -9.0780237E+00   -1.2820473E+01   -8.2887119E+00
    7.5000000E-01    5.5718091E+00   -5.5649155E+00   -4.4367030E+00   -4.9776904E+00   -4.4474640E+00   -4.7834571E+00   -7.9133734E+00   -1.5999998E+01   -6.1067145E+00   -7.4202094E+00   -8.5204491E+00   -4.4998343E+00   -3.2235245E+00   -3.4835140E+00   -4.0819462E+00   -8.5100843E+00   -1.0603898E+01   -7.8783008E+00   -4.1366454E+00   -1.6287958E+01   -9.3019598E+00   -8.9846677E+00   -9.1377094E+00   -1.0725113E+01   -1.3872988E+01   -1.5884868E+01   -9.3547741E+00   -1.1765813E+01   -1.4267847E+01   -9.0671728E+00   -9.0655434E+00   -1.2804088E+01   -8.2789026E+00
    8.5000000E-01    5.5783101E+00   -5.5713969E+00   -4.4327450E+00   -4.9708938E+00   -4.4470097E+00   -4.7795033E+00   -7.9463279E+00   -1.5999998E+01   -6.0668021E+00   -7.4189384E+00   -8.5194327E+00   -4.4862872E+00   -3.2242393E+00   -3.4835140E+00   -4.0819461E+00   -8.5301931E+00   -1.0611005E+01   -7.9048492E+00   -4.1308384E+00   -1.6261326E+01   -9.3155882E+00   -8.9911895E+00   -9.1176407E+00   -1.0718358E+01   -1.3859711E+01   -1.5888058E+01   -9.3508573E+00   -1.1741827E+01   -1.4257408E+01   -9.0606511E+00   -9.0531741E+00   -1.2787843E+01   -8.2691787E+00
    9.5000000E-01    5.5847584E+00   -5.5778255E+00   -4.4288146E+00   -4.9641929E+00   -4.4465548E+00   -4.7755755E+00   -7.9787383E+00   -1.5999998E+01   -6.0301638E+00   -7.4176330E+00   -8.5183546E+00   -4.4731244E+00   -3.2249577E+00   -3.4835140E+00   -4.0819460E+00   -8.5498635E+00   -1.0617779E+01   -7.9309065E+00   -4.1250879E+00   -1.6235185E+01   -9.3288310E+00   -8.9976586E+00   -9.0980089E+00   -1.0711699E+01   -1.3846583E+01   -1.5890942E+01   -9.3469684E+00   -1.1718306E+01   -1.4247050E+01   -9.0541822E+00   -9.0409139E+00   -1.2771734E+01   -8.2595392E+00
