# Time          7.0000E+00
# Units: Bars
    Distance        CO2(g)           O2(g)           
    5.0000000E-02    1.8069696E-02    3.2497706E-01
    1.5000000E-01    1.2069499E-02    2.1790469E-01
    2.5000000E-01    1.4577484E-02    2.6324288E-01
    3.5000000E-01    1.4640089E-02    2.6479968E-01
    4.5000000E-01    1.3140592E-02    2.3833793E-01
    5.5000000E-01    1.1592642E-02    2.1095693E-01
    6.5000000E-01    1.0600167E-02    1.9349137E-01
    7.5000000E-01    1.0110153E-02    1.8501084E-01
    8.5000000E-01    9.9048802E-03    1.8162599E-01
    9.5000000E-01    9.8240505E-03    1.8046956E-01
    1.0500000E+00    9.7883815E-03    1.8012265E-01
    1.1500000E+00    9.7668376E-03    1.8002965E-01
    1.2500000E+00    9.7491732E-03    1.8000710E-01
    1.3500000E+00    9.7324368E-03    1.8000212E-01
    1.4500000E+00    9.7158706E-03    1.8000114E-01
    1.5500000E+00    9.6992989E-03    1.8000100E-01
    1.6500000E+00    9.6826847E-03    1.8000102E-01
    1.7500000E+00    9.6660212E-03    1.8000106E-01
    1.8500000E+00    9.6493077E-03    1.8000112E-01
    1.9500000E+00    9.6325442E-03    1.8000117E-01
    2.0500000E+00    9.6157314E-03    1.8000122E-01
    2.1500000E+00    9.5988696E-03    1.8000128E-01
    2.2500000E+00    9.5819593E-03    1.8000133E-01
    2.3500000E+00    9.5650008E-03    1.8000138E-01
    2.4500000E+00    9.5479945E-03    1.8000144E-01
    2.5500000E+00    9.5309407E-03    1.8000149E-01
    2.6500000E+00    9.5138398E-03    1.8000155E-01
    2.7500000E+00    9.4966920E-03    1.8000160E-01
    2.8500000E+00    9.4794977E-03    1.8000166E-01
    2.9500000E+00    9.4622572E-03    1.8000171E-01
    3.0500000E+00    9.4449706E-03    1.8000177E-01
    3.1500000E+00    9.4276383E-03    1.8000182E-01
    3.2500000E+00    9.4102604E-03    1.8000188E-01
    3.3500000E+00    9.3928373E-03    1.8000193E-01
    3.4500000E+00    9.3753690E-03    1.8000199E-01
    3.5500000E+00    9.3578559E-03    1.8000204E-01
    3.6500000E+00    9.3402981E-03    1.8000210E-01
    3.7500000E+00    9.3226957E-03    1.8000216E-01
    3.8500000E+00    9.3050489E-03    1.8000221E-01
    3.9500000E+00    9.2873580E-03    1.8000227E-01
    4.0500000E+00    9.2696231E-03    1.8000233E-01
    4.1500000E+00    9.2518442E-03    1.8000238E-01
    4.2500000E+00    9.2340216E-03    1.8000244E-01
    4.3500000E+00    9.2161554E-03    1.8000250E-01
    4.4500000E+00    9.1982457E-03    1.8000255E-01
    4.5500000E+00    9.1802926E-03    1.8000261E-01
    4.6500000E+00    9.1622962E-03    1.8000267E-01
    4.7500000E+00    9.1442568E-03    1.8000272E-01
    4.8500000E+00    9.1261743E-03    1.8000278E-01
    4.9500000E+00    9.1080488E-03    1.8000284E-01
    5.0500000E+00    9.0898805E-03    1.8000290E-01
    5.1500000E+00    9.0716695E-03    1.8000296E-01
    5.2500000E+00    9.0534158E-03    1.8000301E-01
    5.3500000E+00    9.0351195E-03    1.8000307E-01
    5.4500000E+00    9.0167808E-03    1.8000313E-01
    5.5500000E+00    8.9983996E-03    1.8000319E-01
    5.6500000E+00    8.9799761E-03    1.8000325E-01
    5.7500000E+00    8.9615102E-03    1.8000331E-01
    5.8500000E+00    8.9430022E-03    1.8000336E-01
    5.9500000E+00    8.9244520E-03    1.8000342E-01
    6.0500000E+00    8.9058598E-03    1.8000348E-01
    6.1500000E+00    8.8872254E-03    1.8000354E-01
    6.2500000E+00    8.8685492E-03    1.8000360E-01
    6.3500000E+00    8.8498309E-03    1.8000366E-01
    6.4500000E+00    8.8310708E-03    1.8000372E-01
    6.5500000E+00    8.8122689E-03    1.8000378E-01
    6.6500000E+00    8.7934252E-03    1.8000384E-01
    6.7500000E+00    8.7745398E-03    1.8000390E-01
    6.8500000E+00    8.7556126E-03    1.8000396E-01
    6.9500000E+00    8.7366438E-03    1.8000402E-01
    7.0500000E+00    8.7176334E-03    1.8000408E-01
    7.1500000E+00    8.6985813E-03    1.8000414E-01
    7.2500000E+00    8.6794878E-03    1.8000420E-01
    7.3500000E+00    8.6603527E-03    1.8000426E-01
    7.4500000E+00    8.6411761E-03    1.8000433E-01
    7.5500000E+00    8.6219580E-03    1.8000439E-01
    7.6500000E+00    8.6026986E-03    1.8000445E-01
    7.7500000E+00    8.5833977E-03    1.8000451E-01
    7.8500000E+00    8.5640554E-03    1.8000457E-01
    7.9500000E+00    8.5446718E-03    1.8000463E-01
    8.0500000E+00    8.5252469E-03    1.8000469E-01
    8.1500000E+00    8.5057806E-03    1.8000476E-01
    8.2500000E+00    8.4862731E-03    1.8000482E-01
    8.3500000E+00    8.4667243E-03    1.8000488E-01
    8.4500000E+00    8.4471342E-03    1.8000494E-01
    8.5500000E+00    8.4275029E-03    1.8000501E-01
    8.6500000E+00    8.4078304E-03    1.8000507E-01
    8.7500000E+00    8.3881168E-03    1.8000513E-01
    8.8500000E+00    8.3683619E-03    1.8000519E-01
    8.9500000E+00    8.3485659E-03    1.8000526E-01
    9.0500000E+00    8.3287287E-03    1.8000532E-01
    9.1500000E+00    8.3088504E-03    1.8000538E-01
    9.2500000E+00    8.2889310E-03    1.8000545E-01
    9.3500000E+00    8.2689704E-03    1.8000551E-01
    9.4500000E+00    8.2489688E-03    1.8000557E-01
    9.5500000E+00    8.2289261E-03    1.8000564E-01
    9.6500000E+00    8.2088424E-03    1.8000570E-01
    9.7500000E+00    8.1887175E-03    1.8000577E-01
    9.8500000E+00    8.1685517E-03    1.8000583E-01
    9.9500000E+00    8.1483448E-03    1.8000589E-01
    1.0050000E+01    8.1280969E-03    1.8000596E-01
    1.0150000E+01    8.1078079E-03    1.8000602E-01
    1.0250000E+01    8.0874780E-03    1.8000609E-01
    1.0350000E+01    8.0671070E-03    1.8000615E-01
    1.0450000E+01    8.0466951E-03    1.8000622E-01
    1.0550000E+01    8.0262423E-03    1.8000628E-01
    1.0650000E+01    8.0057484E-03    1.8000635E-01
    1.0750000E+01    7.9852136E-03    1.8000641E-01
    1.0850000E+01    7.9646379E-03    1.8000648E-01
    1.0950000E+01    7.9440212E-03    1.8000655E-01
    1.1050000E+01    7.9233636E-03    1.8000661E-01
    1.1150000E+01    7.9026651E-03    1.8000668E-01
    1.1250000E+01    7.8819257E-03    1.8000674E-01
    1.1350000E+01    7.8611454E-03    1.8000681E-01
    1.1450000E+01    7.8403242E-03    1.8000688E-01
    1.1550000E+01    7.8194621E-03    1.8000694E-01
    1.1650000E+01    7.7985592E-03    1.8000701E-01
    1.1750000E+01    7.7776154E-03    1.8000708E-01
    1.1850000E+01    7.7566308E-03    1.8000714E-01
    1.1950000E+01    7.7356054E-03    1.8000721E-01
    1.2050000E+01    7.7145391E-03    1.8000728E-01
    1.2150000E+01    7.6934321E-03    1.8000734E-01
    1.2250000E+01    7.6722842E-03    1.8000741E-01
    1.2350000E+01    7.6510956E-03    1.8000748E-01
    1.2450000E+01    7.6298662E-03    1.8000755E-01
    1.2550000E+01    7.6085960E-03    1.8000762E-01
    1.2650000E+01    7.5872852E-03    1.8000768E-01
    1.2750000E+01    7.5659335E-03    1.8000775E-01
    1.2850000E+01    7.5445412E-03    1.8000782E-01
    1.2950000E+01    7.5231082E-03    1.8000789E-01
    1.3050000E+01    7.5016345E-03    1.8000796E-01
    1.3150000E+01    7.4801202E-03    1.8000803E-01
    1.3250000E+01    7.4585652E-03    1.8000809E-01
    1.3350000E+01    7.4369696E-03    1.8000816E-01
    1.3450000E+01    7.4153334E-03    1.8000823E-01
    1.3550000E+01    7.3936566E-03    1.8000830E-01
    1.3650000E+01    7.3719392E-03    1.8000837E-01
    1.3750000E+01    7.3501813E-03    1.8000844E-01
    1.3850000E+01    7.3283829E-03    1.8000851E-01
    1.3950000E+01    7.3065440E-03    1.8000858E-01
    1.4050000E+01    7.2846646E-03    1.8000865E-01
    1.4150000E+01    7.2627448E-03    1.8000872E-01
    1.4250000E+01    7.2407845E-03    1.8000879E-01
    1.4350000E+01    7.2187839E-03    1.8000886E-01
    1.4450000E+01    7.1967429E-03    1.8000893E-01
    1.4550000E+01    7.1746615E-03    1.8000900E-01
    1.4650000E+01    7.1525398E-03    1.8000907E-01
    1.4750000E+01    7.1303779E-03    1.8000914E-01
    1.4850000E+01    7.1081757E-03    1.8000921E-01
    1.4950000E+01    7.0859333E-03    1.8000928E-01
    1.5050000E+01    7.0636508E-03    1.8000935E-01
    1.5150000E+01    7.0413280E-03    1.8000943E-01
    1.5250000E+01    7.0189652E-03    1.8000950E-01
    1.5350000E+01    6.9965624E-03    1.8000957E-01
    1.5450000E+01    6.9741195E-03    1.8000964E-01
    1.5550000E+01    6.9516366E-03    1.8000971E-01
    1.5650000E+01    6.9291138E-03    1.8000978E-01
    1.5750000E+01    6.9065510E-03    1.8000986E-01
    1.5850000E+01    6.8839485E-03    1.8000993E-01
    1.5950000E+01    6.8613061E-03    1.8001000E-01
    1.6050000E+01    6.8386240E-03    1.8001007E-01
    1.6150000E+01    6.8159022E-03    1.8001015E-01
    1.6250000E+01    6.7931408E-03    1.8001022E-01
    1.6350000E+01    6.7703397E-03    1.8001029E-01
    1.6450000E+01    6.7474992E-03    1.8001036E-01
    1.6550000E+01    6.7246191E-03    1.8001044E-01
    1.6650000E+01    6.7016997E-03    1.8001051E-01
    1.6750000E+01    6.6787409E-03    1.8001058E-01
    1.6850000E+01    6.6557429E-03    1.8001066E-01
    1.6950000E+01    6.6327056E-03    1.8001073E-01
    1.7050000E+01    6.6096292E-03    1.8001081E-01
    1.7150000E+01    6.5865138E-03    1.8001088E-01
    1.7250000E+01    6.5633594E-03    1.8001095E-01
    1.7350000E+01    6.5401661E-03    1.8001103E-01
    1.7450000E+01    6.5169339E-03    1.8001110E-01
    1.7550000E+01    6.4936631E-03    1.8001118E-01
    1.7650000E+01    6.4703537E-03    1.8001125E-01
    1.7750000E+01    6.4470057E-03    1.8001133E-01
    1.7850000E+01    6.4236193E-03    1.8001140E-01
    1.7950000E+01    6.4001947E-03    1.8001148E-01
    1.8050000E+01    6.3767318E-03    1.8001155E-01
    1.8150000E+01    6.3532309E-03    1.8001163E-01
    1.8250000E+01    6.3296921E-03    1.8001170E-01
    1.8350000E+01    6.3061155E-03    1.8001178E-01
    1.8450000E+01    6.2825013E-03    1.8001185E-01
    1.8550000E+01    6.2588496E-03    1.8001193E-01
    1.8650000E+01    6.2351607E-03    1.8001200E-01
    1.8750000E+01    6.2114348E-03    1.8001208E-01
    1.8850000E+01    6.1876721E-03    1.8001216E-01
    1.8950000E+01    6.1638729E-03    1.8001223E-01
    1.9050000E+01    6.1400375E-03    1.8001231E-01
    1.9150000E+01    6.1161663E-03    1.8001238E-01
    1.9250000E+01    6.0922599E-03    1.8001246E-01
    1.9350000E+01    6.0683189E-03    1.8001254E-01
    1.9450000E+01    6.0443442E-03    1.8001261E-01
    1.9550000E+01    6.0203359E-03    1.8001265E-01
    1.9650000E+01    5.9962500E-03    1.8001127E-01
    1.9750000E+01    5.9710630E-03    1.7997759E-01
    1.9850000E+01    5.9233041E-03    1.7926534E-01
    1.9950000E+01    3.0304216E-03    9.2321941E-02
