# Time          7.0000E+00
# Units: Mol/kgw
    Distance           H+               Na+              K+               Ca++             Mg++             Al+++            Fe+++            Fe++             Li7+             Li6+             SiO2(aq)         CO2(aq)          O2(aq)           Cl-          
    5.0000000E-02   -1.0936375E-04    6.0342999E-05    1.6161432E-05    6.3794582E-05    2.7161829E-05    3.5831292E-08    1.8053684E-16    1.3096193E-07    6.6550606E-08    5.3399345E-09    3.9943962E-05    1.2108581E-03    5.9299422E-04    1.4949481E-04
    1.5000000E-01   -7.5256670E-05    4.1070354E-05    1.1140159E-05    4.2844644E-05    1.8485184E-05    4.4198551E-08    1.2105731E-16    2.2385113E-07    4.4963915E-08    3.5990740E-09    2.8630241E-05    8.1192966E-04    3.9762679E-04    1.0024236E-04
    2.5000000E-01   -9.1745903E-05    4.9903622E-05    1.3601616E-05    5.1790658E-05    2.2460298E-05    3.5942006E-08    1.4624332E-16    3.3505614E-07    5.4287394E-08    4.3417816E-09    3.5435592E-05    9.8085189E-04    4.8035317E-04    1.2109782E-04
    3.5000000E-01   -9.3790474E-05    5.0691792E-05    1.3927693E-05    5.2151877E-05    2.2813985E-05    3.3024104E-08    1.4710807E-16    4.4747572E-07    5.4747344E-08    4.3730892E-09    3.7122408E-05    9.8665177E-04    4.8319355E-04    1.2181388E-04
    4.5000000E-01   -8.6421500E-05    4.6277321E-05    1.2860133E-05    4.7013140E-05    2.0825936E-05    3.2269239E-08    1.3240820E-16    5.4858800E-07    4.9510152E-08    3.9481294E-09    3.5369616E-05    8.8805993E-04    4.3491011E-04    1.0964155E-04
    5.5000000E-01   -7.8582921E-05    4.1639688E-05    1.1720511E-05    4.1688048E-05    1.8737668E-05    3.1540154E-08    1.1719749E-16    6.3764858E-07    4.4071863E-08    3.5082650E-09    3.3346115E-05    7.8604189E-04    3.8494875E-04    9.7046207E-05
    6.5000000E-01   -7.3914137E-05    3.8790276E-05    1.1047449E-05    3.8303419E-05    1.7454542E-05    3.0225390E-08    1.0749489E-16    7.1892677E-07    4.0638010E-08    3.2301343E-09    3.2380585E-05    7.2096674E-04    3.5307947E-04    8.9011908E-05
    7.5000000E-01   -7.2163505E-05    3.7576067E-05    1.0804537E-05    3.6678854E-05    1.6907623E-05    2.8559817E-08    1.0278369E-16    7.9645102E-07    3.9026551E-08    3.0987229E-09    3.2418252E-05    6.8936874E-04    3.3760496E-04    8.5110759E-05
    8.5000000E-01   -7.2077958E-05    3.7292380E-05    1.0807096E-05    3.6052835E-05    1.6779665E-05    2.6840611E-08    1.0090327E-16    8.7256240E-07    3.8451567E-08    3.0507485E-09    3.3034349E-05    6.7675682E-04    3.3142851E-04    8.3553668E-05
    9.5000000E-01   -7.2724109E-05    3.7416663E-05    1.0917455E-05    3.5863613E-05    1.6835425E-05    2.5202683E-08    1.0026081E-16    9.4830555E-07    3.8332113E-08    3.0395126E-09    3.3906480E-05    6.7244785E-04    3.2931828E-04    8.3021674E-05
